market_key,api_fixture_id,league,league_id,locked_at_utc,kickoff_utc,close_observed_at_utc,close_gap_minutes,home_team,away_team,team_side,team_name,line,bet_id,bet_name,open_p_over,close_p_over,movement_pp,bet365_close_over,bet365_close_under,user_bookmaker,user_close_over,user_close_under,status,note
TT|1556641|A|1.5,1556641,Scottish Premiership,179,2026-09-16T00:44:22Z,2026-09-15T18:45:00Z,2026-09-15T18:43:13Z,1.8,Falkirk,Heart Of Midlothian,A,Heart Of Midlothian,1.5,17,Total - Away,0.50000000,0.50000000,0.00000000,1.83,1.83,Marathonbet,1.83,1.88,OBSERVED_CLOSE_FROZEN,Exact same team-side and line; latest stored pre-kickoff price
TT|1556641|A|2.5,1556641,Scottish Premiership,179,2026-09-16T00:44:22Z,2026-09-15T18:45:00Z,2026-09-15T18:43:13Z,1.8,Falkirk,Heart Of Midlothian,A,Heart Of Midlothian,2.5,17,Total - Away,0.25000000,0.25000000,0.00000000,3.75,1.25,Marathonbet,3.45,1.24,OBSERVED_CLOSE_FROZEN,Exact same team-side and line; latest stored pre-kickoff price
TT|1556641|A|3.5,1556641,Scottish Premiership,179,2026-09-16T00:44:22Z,2026-09-15T18:45:00Z,2026-09-15T18:43:13Z,1.8,Falkirk,Heart Of Midlothian,A,Heart Of Midlothian,3.5,17,Total - Away,0.10625621,0.10625621,0.00000000,9.0,1.07,Marathonbet,7.2,1.03,OBSERVED_CLOSE_FROZEN,Exact same team-side and line; latest stored pre-kickoff price
TT|1556641|A|4.5,1556641,Scottish Premiership,179,2026-09-16T00:44:22Z,2026-09-15T18:45:00Z,2026-09-15T18:43:13Z,1.8,Falkirk,Heart Of Midlothian,A,Heart Of Midlothian,4.5,17,Total - Away,0.04588823,0.04206581,-0.00382242,23.0,1.01,Marathonbet,,,OBSERVED_CLOSE_FROZEN,Exact same team-side and line; latest stored pre-kickoff price
TT|1570388|H|0.5,1570388,La Liga,140,2026-09-16T00:44:22Z,2026-09-15T19:30:00Z,2026-09-15T18:43:13Z,46.8,Elche,Real Madrid,H,Elche,0.5,16,Total - Home,0.60869565,0.55702918,-0.05166647,1.67,2.1,Marathonbet,1.65,2.11,OBSERVED_CLOSE_FROZEN,Exact same team-side and line; latest stored pre-kickoff price
TT|1570388|H|1.5,1570388,La Liga,140,2026-09-16T00:44:22Z,2026-09-15T19:30:00Z,2026-09-15T18:43:13Z,46.8,Elche,Real Madrid,H,Elche,1.5,16,Total - Home,0.25000000,0.21699819,-0.03300181,4.33,1.2,Marathonbet,4.4,1.21,OBSERVED_CLOSE_FROZEN,Exact same team-side and line; latest stored pre-kickoff price
TT|1570388|H|2.5,1570388,La Liga,140,2026-09-16T00:44:22Z,2026-09-15T19:30:00Z,2026-09-15T18:43:13Z,46.8,Elche,Real Madrid,H,Elche,2.5,16,Total - Home,0.07407407,0.06425452,-0.00981955,15.0,1.03,Marathonbet,12.25,1.01,OBSERVED_CLOSE_FROZEN,Exact same team-side and line; latest stored pre-kickoff price
TT|1570388|A|0.5,1570388,La Liga,140,2026-09-16T00:44:22Z,2026-09-15T19:30:00Z,2026-09-15T18:43:13Z,46.8,Elche,Real Madrid,A,Real Madrid,0.5,17,Total - Away,0.92592593,0.94339623,0.01747030,1.02,17.0,Marathonbet,,,OBSERVED_CLOSE_FROZEN,Exact same team-side and line; latest stored pre-kickoff price
TT|1570388|A|1.5,1570388,La Liga,140,2026-09-16T00:44:22Z,2026-09-15T19:30:00Z,2026-09-15T18:43:13Z,46.8,Elche,Real Madrid,A,Real Madrid,1.5,17,Total - Away,0.75000000,0.79225352,0.04225352,1.18,4.5,Marathonbet,1.21,4.2,OBSERVED_CLOSE_FROZEN,Exact same team-side and line; latest stored pre-kickoff price
TT|1570388|A|2.5,1570388,La Liga,140,2026-09-16T00:44:22Z,2026-09-15T19:30:00Z,2026-09-15T18:43:13Z,46.8,Elche,Real Madrid,A,Real Madrid,2.5,17,Total - Away,0.51482480,0.57591623,0.06109143,1.62,2.2,Marathonbet,1.67,2.19,OBSERVED_CLOSE_FROZEN,Exact same team-side and line; latest stored pre-kickoff price
TT|1570388|A|3.5,1570388,La Liga,140,2026-09-16T00:44:22Z,2026-09-15T19:30:00Z,2026-09-15T18:43:13Z,46.8,Elche,Real Madrid,A,Real Madrid,3.5,17,Total - Away,0.29039301,0.35467980,0.06428679,2.62,1.44,Marathonbet,2.63,1.48,OBSERVED_CLOSE_FROZEN,Exact same team-side and line; latest stored pre-kickoff price
TT|1570388|A|4.5,1570388,La Liga,140,2026-09-16T00:44:22Z,2026-09-15T19:30:00Z,2026-09-15T18:43:13Z,46.8,Elche,Real Madrid,A,Real Madrid,4.5,17,Total - Away,0.15730337,0.20774648,0.05044311,4.5,1.18,Marathonbet,4.65,1.17,OBSERVED_CLOSE_FROZEN,Exact same team-side and line; latest stored pre-kickoff price
TT|1570388|A|5.5,1570388,La Liga,140,2026-09-16T00:44:22Z,2026-09-15T19:30:00Z,2026-09-15T18:43:13Z,46.8,Elche,Real Madrid,A,Real Madrid,5.5,17,Total - Away,0.07407407,0.09584087,0.02176680,10.0,1.06,Marathonbet,,,OBSERVED_CLOSE_FROZEN,Exact same team-side and line; latest stored pre-kickoff price
TT|1570388|A|6.5,1570388,La Liga,140,2026-09-16T00:44:22Z,2026-09-15T19:30:00Z,2026-09-15T18:43:13Z,46.8,Elche,Real Madrid,A,Real Madrid,6.5,17,Total - Away,0.03739356,0.05094905,0.01355549,19.0,1.02,Marathonbet,,,OBSERVED_CLOSE_FROZEN,Exact same team-side and line; latest stored pre-kickoff price
TT|1570388|H|3.5,1570388,La Liga,140,2026-09-16T00:44:22Z,2026-09-15T19:30:00Z,2026-09-14T18:45:04Z,1484.9,Elche,Real Madrid,H,Elche,3.5,16,Total - Home,0.03365545,0.03365545,0.00000000,29.0,1.01,Marathonbet,,,OBSERVED_CLOSE_FROZEN,Exact same team-side and line; latest stored pre-kickoff price
TT|1570384|H|0.5,1570384,La Liga,140,2026-09-16T18:44:18Z,2026-09-16T17:00:00Z,2026-09-16T12:45:16Z,254.7,Atletico Madrid,Osasuna,H,Atletico Madrid,0.5,16,Total - Home,0.86419753,0.86419753,0.00000000,1.1,7.0,Marathonbet,,,OBSERVED_CLOSE_FROZEN,Exact same team-side and line; latest stored pre-kickoff price
TT|1570384|H|1.5,1570384,La Liga,140,2026-09-16T18:44:18Z,2026-09-16T17:00:00Z,2026-09-16T12:45:16Z,254.7,Atletico Madrid,Osasuna,H,Atletico Madrid,1.5,16,Total - Home,0.60869565,0.62500000,0.01630435,1.5,2.5,Marathonbet,1.5,2.58,OBSERVED_CLOSE_FROZEN,Exact same team-side and line; latest stored pre-kickoff price
TT|1570384|H|2.5,1570384,La Liga,140,2026-09-16T18:44:18Z,2026-09-16T17:00:00Z,2026-09-16T12:45:16Z,254.7,Atletico Madrid,Osasuna,H,Atletico Madrid,2.5,16,Total - Home,0.35467980,0.35467980,0.00000000,2.62,1.44,Marathonbet,2.49,1.53,OBSERVED_CLOSE_FROZEN,Exact same team-side and line; latest stored pre-kickoff price
TT|1570384|H|3.5,1570384,La Liga,140,2026-09-16T18:44:18Z,2026-09-16T17:00:00Z,2026-09-16T12:45:16Z,254.7,Atletico Madrid,Osasuna,H,Atletico Madrid,3.5,16,Total - Home,0.17168675,0.17168675,0.00000000,5.5,1.14,Marathonbet,4.7,1.16,OBSERVED_CLOSE_FROZEN,Exact same team-side and line; latest stored pre-kickoff price
TT|1570384|H|4.5,1570384,La Liga,140,2026-09-16T18:44:18Z,2026-09-16T17:00:00Z,2026-09-16T12:45:16Z,254.7,Atletico Madrid,Osasuna,H,Atletico Madrid,4.5,16,Total - Home,0.07407407,0.07407407,0.00000000,13.0,1.04,Marathonbet,,,OBSERVED_CLOSE_FROZEN,Exact same team-side and line; latest stored pre-kickoff price
TT|1570384|H|5.5,1570384,La Liga,140,2026-09-16T18:44:18Z,2026-09-16T17:00:00Z,2026-09-16T12:45:16Z,254.7,Atletico Madrid,Osasuna,H,Atletico Madrid,5.5,16,Total - Home,0.03365545,0.03739356,0.00373811,26.0,1.01,Marathonbet,,,OBSERVED_CLOSE_FROZEN,Exact same team-side and line; latest stored pre-kickoff price
TT|1570384|A|0.5,1570384,La Liga,140,2026-09-16T18:44:18Z,2026-09-16T17:00:00Z,2026-09-16T12:45:16Z,254.7,Atletico Madrid,Osasuna,A,Osasuna,0.5,17,Total - Away,0.55702918,0.51482480,-0.04220438,1.8,1.91,Marathonbet,1.78,1.93,OBSERVED_CLOSE_FROZEN,Exact same team-side and line; latest stored pre-kickoff price
TT|1570384|A|1.5,1570384,La Liga,140,2026-09-16T18:44:18Z,2026-09-16T17:00:00Z,2026-09-16T12:45:16Z,254.7,Atletico Madrid,Osasuna,A,Osasuna,1.5,17,Total - Away,0.21699819,0.17168675,-0.04531144,5.5,1.14,Marathonbet,5.15,1.16,OBSERVED_CLOSE_FROZEN,Exact same team-side and line; latest stored pre-kickoff price
TT|1570384|A|2.5,1570384,La Liga,140,2026-09-16T18:44:18Z,2026-09-16T17:00:00Z,2026-09-16T12:45:16Z,254.7,Atletico Madrid,Osasuna,A,Osasuna,2.5,17,Total - Away,0.06425452,0.05094905,-0.01330547,19.0,1.02,Marathonbet,11.25,1.02,OBSERVED_CLOSE_FROZEN,Exact same team-side and line; latest stored pre-kickoff price
TT|1570387|H|0.5,1570387,La Liga,140,2026-09-16T18:44:18Z,2026-09-16T17:00:00Z,2026-09-16T12:45:16Z,254.7,Deportivo La Coruna,Sevilla,H,Deportivo La Coruna,0.5,16,Total - Home,0.70960699,0.70960699,0.00000000,1.33,3.25,Marathonbet,1.31,3.15,OBSERVED_CLOSE_FROZEN,Exact same team-side and line; latest stored pre-kickoff price
TT|1570387|H|1.5,1570387,La Liga,140,2026-09-16T18:44:18Z,2026-09-16T17:00:00Z,2026-09-16T12:45:16Z,254.7,Deportivo La Coruna,Sevilla,H,Deportivo La Coruna,1.5,16,Total - Home,0.37500000,0.35467980,-0.02032020,2.62,1.44,Marathonbet,2.53,1.51,OBSERVED_CLOSE_FROZEN,Exact same team-side and line; latest stored pre-kickoff price
TT|1570387|H|2.5,1570387,La Liga,140,2026-09-16T18:44:18Z,2026-09-16T17:00:00Z,2026-09-16T12:45:16Z,254.7,Deportivo La Coruna,Sevilla,H,Deportivo La Coruna,2.5,16,Total - Home,0.14586071,0.13580247,-0.01005824,7.0,1.1,Marathonbet,5.55,1.12,OBSERVED_CLOSE_FROZEN,Exact same team-side and line; latest stored pre-kickoff price
TT|1570387|H|3.5,1570387,La Liga,140,2026-09-16T18:44:18Z,2026-09-16T17:00:00Z,2026-09-16T12:45:16Z,254.7,Deportivo La Coruna,Sevilla,H,Deportivo La Coruna,3.5,16,Total - Home,0.05094905,0.05094905,0.00000000,19.0,1.02,Marathonbet,,,OBSERVED_CLOSE_FROZEN,Exact same team-side and line; latest stored pre-kickoff price
TT|1570387|A|0.5,1570387,La Liga,140,2026-09-16T18:44:18Z,2026-09-16T17:00:00Z,2026-09-16T12:45:16Z,254.7,Deportivo La Coruna,Sevilla,A,Sevilla,0.5,17,Total - Away,0.64532020,0.66265060,0.01733040,1.4,2.75,Marathonbet,1.36,2.88,OBSERVED_CLOSE_FROZEN,Exact same team-side and line; latest stored pre-kickoff price
TT|1570387|A|1.5,1570387,La Liga,140,2026-09-16T18:44:18Z,2026-09-16T17:00:00Z,2026-09-16T12:45:16Z,254.7,Deportivo La Coruna,Sevilla,A,Sevilla,1.5,17,Total - Away,0.29039301,0.31192661,0.02153360,3.0,1.36,Marathonbet,2.79,1.43,OBSERVED_CLOSE_FROZEN,Exact same team-side and line; latest stored pre-kickoff price
TT|1570387|A|2.5,1570387,La Liga,140,2026-09-16T18:44:18Z,2026-09-16T17:00:00Z,2026-09-16T12:45:16Z,254.7,Deportivo La Coruna,Sevilla,A,Sevilla,2.5,17,Total - Away,0.10625621,0.11894273,0.01268652,8.0,1.08,Marathonbet,6.3,1.09,OBSERVED_CLOSE_FROZEN,Exact same team-side and line; latest stored pre-kickoff price
TT|1570387|A|3.5,1570387,La Liga,140,2026-09-16T18:44:18Z,2026-09-16T17:00:00Z,2026-09-16T12:45:16Z,254.7,Deportivo La Coruna,Sevilla,A,Sevilla,3.5,17,Total - Away,0.04206581,0.04206581,0.00000000,23.0,1.01,Marathonbet,,,OBSERVED_CLOSE_FROZEN,Exact same team-side and line; latest stored pre-kickoff price
TT|1515898|H|0.5,1515898,Virsliga,365,2026-09-16T18:44:18Z,2026-09-16T16:00:00Z,2026-09-16T12:45:16Z,194.7,Auda,Ogre United,H,Auda,0.5,16,Total - Home,0.87514586,0.89005236,0.01490650,1.05,8.5,Marathonbet,,,OBSERVED_CLOSE_FROZEN,Exact same team-side and line; latest stored pre-kickoff price
TT|1515898|H|1.5,1515898,Virsliga,365,2026-09-16T18:44:18Z,2026-09-16T16:00:00Z,2026-09-16T12:45:16Z,194.7,Auda,Ogre United,H,Auda,1.5,16,Total - Home,0.68807339,0.72340426,0.03533087,1.3,3.4,Marathonbet,1.28,3.08,OBSERVED_CLOSE_FROZEN,Exact same team-side and line; latest stored pre-kickoff price
TT|1515898|H|2.5,1515898,Virsliga,365,2026-09-16T18:44:18Z,2026-09-16T16:00:00Z,2026-09-16T12:45:16Z,194.7,Auda,Ogre United,H,Auda,2.5,16,Total - Home,0.44297082,0.48517520,0.04220438,1.91,1.8,Marathonbet,1.96,1.72,OBSERVED_CLOSE_FROZEN,Exact same team-side and line; latest stored pre-kickoff price
TT|1515898|H|3.5,1515898,Virsliga,365,2026-09-16T18:44:18Z,2026-09-16T16:00:00Z,2026-09-16T12:45:16Z,194.7,Auda,Ogre United,H,Auda,3.5,16,Total - Home,0.25000000,0.26778243,0.01778243,3.5,1.28,Marathonbet,3.42,1.23,OBSERVED_CLOSE_FROZEN,Exact same team-side and line; latest stored pre-kickoff price
TT|1515898|H|4.5,1515898,Virsliga,365,2026-09-16T18:44:18Z,2026-09-16T16:00:00Z,2026-09-16T12:45:16Z,194.7,Auda,Ogre United,H,Auda,4.5,16,Total - Home,0.13366337,0.14473684,0.01107347,6.5,1.1,Marathonbet,,,OBSERVED_CLOSE_FROZEN,Exact same team-side and line; latest stored pre-kickoff price
TT|1515898|H|5.5,1515898,Virsliga,365,2026-09-16T18:44:18Z,2026-09-16T16:00:00Z,2026-09-16T12:45:16Z,194.7,Auda,Ogre United,H,Auda,5.5,16,Total - Home,0.08854167,0.09338169,0.00484002,10.0,1.03,Marathonbet,,,OBSERVED_CLOSE_FROZEN,Exact same team-side and line; latest stored pre-kickoff price
TT|1515898|A|0.5,1515898,Virsliga,365,2026-09-16T18:44:18Z,2026-09-16T16:00:00Z,2026-09-16T12:45:16Z,194.7,Auda,Ogre United,A,Ogre United,0.5,17,Total - Away,0.60869565,0.58900524,-0.01969041,1.57,2.25,Marathonbet,1.57,2.16,OBSERVED_CLOSE_FROZEN,Exact same team-side and line; latest stored pre-kickoff price
TT|1515898|A|1.5,1515898,Virsliga,365,2026-09-16T18:44:18Z,2026-09-16T16:00:00Z,2026-09-16T12:45:16Z,194.7,Auda,Ogre United,A,Ogre United,1.5,17,Total - Away,0.26778243,0.25000000,-0.01778243,3.75,1.25,Marathonbet,3.9,1.19,OBSERVED_CLOSE_FROZEN,Exact same team-side and line; latest stored pre-kickoff price
TT|1515898|A|2.5,1515898,Virsliga,365,2026-09-16T18:44:18Z,2026-09-16T16:00:00Z,2026-09-16T12:45:16Z,194.7,Auda,Ogre United,A,Ogre United,2.5,17,Total - Away,0.11699779,0.10994764,-0.00705015,8.5,1.05,Marathonbet,8.6,1.01,OBSERVED_CLOSE_FROZEN,Exact same team-side and line; latest stored pre-kickoff price
TT|1515898|A|3.5,1515898,Virsliga,365,2026-09-16T18:44:18Z,2026-09-16T16:00:00Z,2026-09-15T18:43:13Z,1276.8,Auda,Ogre United,A,Ogre United,3.5,17,Total - Away,0.06308557,0.06308557,0.00000000,15.0,1.01,Marathonbet,,,OBSERVED_CLOSE_FROZEN,Exact same team-side and line; latest stored pre-kickoff price
TT|1547599|H|0.5,1547599,A Lyga,362,2026-09-16T18:44:18Z,2026-09-16T15:45:00Z,2026-09-16T12:45:16Z,179.7,FK Zalgiris Vilnius,Kauno Žalgiris,H,FK Zalgiris Vilnius,0.5,16,Total - Home,0.68807339,0.70960699,0.02153360,1.33,3.25,Marathonbet,,,OBSERVED_CLOSE_FROZEN,Exact same team-side and line; latest stored pre-kickoff price
TT|1547599|H|1.5,1547599,A Lyga,362,2026-09-16T18:44:18Z,2026-09-16T15:45:00Z,2026-09-16T12:45:16Z,179.7,FK Zalgiris Vilnius,Kauno Žalgiris,H,FK Zalgiris Vilnius,1.5,16,Total - Home,0.35467980,0.37500000,0.02032020,2.5,1.5,Marathonbet,2.55,1.42,OBSERVED_CLOSE_FROZEN,Exact same team-side and line; latest stored pre-kickoff price
TT|1547599|H|2.5,1547599,A Lyga,362,2026-09-16T18:44:18Z,2026-09-16T15:45:00Z,2026-09-16T12:45:16Z,179.7,FK Zalgiris Vilnius,Kauno Žalgiris,H,FK Zalgiris Vilnius,2.5,16,Total - Home,0.15611814,0.16918429,0.01306615,5.5,1.12,Marathonbet,5.8,1.07,OBSERVED_CLOSE_FROZEN,Exact same team-side and line; latest stored pre-kickoff price
TT|1547599|H|3.5,1547599,A Lyga,362,2026-09-16T18:44:18Z,2026-09-16T15:45:00Z,2026-09-16T12:45:16Z,179.7,FK Zalgiris Vilnius,Kauno Žalgiris,H,FK Zalgiris Vilnius,3.5,16,Total - Home,0.08485857,0.08854167,0.00368310,10.5,1.02,Marathonbet,,,OBSERVED_CLOSE_FROZEN,Exact same team-side and line; latest stored pre-kickoff price
TT|1547599|A|0.5,1547599,A Lyga,362,2026-09-16T18:44:18Z,2026-09-16T15:45:00Z,2026-09-16T12:45:16Z,179.7,FK Zalgiris Vilnius,Kauno Žalgiris,A,Kauno Žalgiris,0.5,17,Total - Away,0.78300181,0.75000000,-0.03300181,1.25,3.75,Marathonbet,,,OBSERVED_CLOSE_FROZEN,Exact same team-side and line; latest stored pre-kickoff price
TT|1547599|A|1.5,1547599,A Lyga,362,2026-09-16T18:44:18Z,2026-09-16T15:45:00Z,2026-09-16T12:45:16Z,179.7,FK Zalgiris Vilnius,Kauno Žalgiris,A,Kauno Žalgiris,1.5,17,Total - Away,0.48517520,0.42408377,-0.06109143,2.2,1.62,Marathonbet,,,OBSERVED_CLOSE_FROZEN,Exact same team-side and line; latest stored pre-kickoff price
TT|1547599|A|2.5,1547599,A Lyga,362,2026-09-16T18:44:18Z,2026-09-16T15:45:00Z,2026-09-16T12:45:16Z,179.7,FK Zalgiris Vilnius,Kauno Žalgiris,A,Kauno Žalgiris,2.5,17,Total - Away,0.23371648,0.20634921,-0.02736727,4.5,1.17,Marathonbet,,,OBSERVED_CLOSE_FROZEN,Exact same team-side and line; latest stored pre-kickoff price
TT|1547599|A|3.5,1547599,A Lyga,362,2026-09-16T18:44:18Z,2026-09-16T15:45:00Z,2026-09-16T12:45:16Z,179.7,FK Zalgiris Vilnius,Kauno Žalgiris,A,Kauno Žalgiris,3.5,17,Total - Away,0.11699779,0.10358566,-0.01341213,9.0,1.04,Marathonbet,,,OBSERVED_CLOSE_FROZEN,Exact same team-side and line; latest stored pre-kickoff price
TT|1547599|A|4.5,1547599,A Lyga,362,2026-09-16T18:44:18Z,2026-09-16T15:45:00Z,2026-09-16T06:45:16Z,539.7,FK Zalgiris Vilnius,Kauno Žalgiris,A,Kauno Žalgiris,4.5,17,Total - Away,0.07209136,0.06308557,-0.00900579,15.0,1.01,Marathonbet,,,OBSERVED_CLOSE_FROZEN,Exact same team-side and line; latest stored pre-kickoff price
TT|1570385|H|0.5,1570385,La Liga,140,2026-09-17T00:44:41Z,2026-09-16T19:30:00Z,2026-09-16T00:44:22Z,1125.6,Barcelona,Racing Santander,H,Barcelona,0.5,16,Total - Home,0.96634455,0.96634455,0.00000000,1.01,29.0,Marathonbet,,,OBSERVED_CLOSE_FROZEN,Exact same team-side and line; latest stored pre-kickoff price
TT|1570385|H|1.5,1570385,La Liga,140,2026-09-17T00:44:41Z,2026-09-16T19:30:00Z,2026-09-16T18:44:18Z,45.7,Barcelona,Racing Santander,H,Barcelona,1.5,16,Total - Home,0.89374379,0.91286307,0.01911928,1.05,11.0,Marathonbet,,,OBSERVED_CLOSE_FROZEN,Exact same team-side and line; latest stored pre-kickoff price
TT|1570385|H|2.5,1570385,La Liga,140,2026-09-17T00:44:41Z,2026-09-16T19:30:00Z,2026-09-16T18:44:18Z,45.7,Barcelona,Racing Santander,H,Barcelona,2.5,16,Total - Home,0.75000000,0.78300181,0.03300181,1.2,4.33,Marathonbet,1.25,3.76,OBSERVED_CLOSE_FROZEN,Exact same team-side and line; latest stored pre-kickoff price
TT|1570385|H|3.5,1570385,La Liga,140,2026-09-17T00:44:41Z,2026-09-16T19:30:00Z,2026-09-16T18:44:18Z,45.7,Barcelona,Racing Santander,H,Barcelona,3.5,16,Total - Home,0.55702918,0.60869565,0.05166647,1.53,2.38,Marathonbet,1.52,2.52,OBSERVED_CLOSE_FROZEN,Exact same team-side and line; latest stored pre-kickoff price
TT|1570385|H|4.5,1570385,La Liga,140,2026-09-17T00:44:41Z,2026-09-16T19:30:00Z,2026-09-16T18:44:18Z,45.7,Barcelona,Racing Santander,H,Barcelona,4.5,16,Total - Home,0.37500000,0.42408377,0.04908377,2.2,1.62,Marathonbet,2.14,1.7,OBSERVED_CLOSE_FROZEN,Exact same team-side and line; latest stored pre-kickoff price
TT|1570385|H|5.5,1570385,La Liga,140,2026-09-17T00:44:41Z,2026-09-16T19:30:00Z,2026-09-16T18:44:18Z,45.7,Barcelona,Racing Santander,H,Barcelona,5.5,16,Total - Home,0.21699819,0.26778243,0.05078424,3.5,1.28,Marathonbet,3.18,1.31,OBSERVED_CLOSE_FROZEN,Exact same team-side and line; latest stored pre-kickoff price
TT|1570385|H|6.5,1570385,La Liga,140,2026-09-17T00:44:41Z,2026-09-16T19:30:00Z,2026-09-16T18:44:18Z,45.7,Barcelona,Racing Santander,H,Barcelona,6.5,16,Total - Home,0.11894273,0.15730337,0.03836064,6.0,1.12,Marathonbet,,,OBSERVED_CLOSE_FROZEN,Exact same team-side and line; latest stored pre-kickoff price
TT|1570385|H|7.5,1570385,La Liga,140,2026-09-17T00:44:41Z,2026-09-16T19:30:00Z,2026-09-16T18:44:18Z,45.7,Barcelona,Racing Santander,H,Barcelona,7.5,16,Total - Home,0.06425452,0.08713693,0.02288241,11.0,1.05,Marathonbet,,,OBSERVED_CLOSE_FROZEN,Exact same team-side and line; latest stored pre-kickoff price
TT|1570385|H|8.5,1570385,La Liga,140,2026-09-17T00:44:41Z,2026-09-16T19:30:00Z,2026-09-16T18:44:18Z,45.7,Barcelona,Racing Santander,H,Barcelona,8.5,16,Total - Home,0.03365545,0.04588823,0.01223278,21.0,1.01,Marathonbet,,,OBSERVED_CLOSE_FROZEN,Exact same team-side and line; latest stored pre-kickoff price
TT|1570385|A|0.5,1570385,La Liga,140,2026-09-17T00:44:41Z,2026-09-16T19:30:00Z,2026-09-16T18:44:18Z,45.7,Barcelona,Racing Santander,A,Racing Santander,0.5,17,Total - Away,0.53619303,0.53619303,0.00000000,1.73,2.0,Marathonbet,1.63,2.14,OBSERVED_CLOSE_FROZEN,Exact same team-side and line; latest stored pre-kickoff price
TT|1570385|A|1.5,1570385,La Liga,140,2026-09-17T00:44:41Z,2026-09-16T19:30:00Z,2026-09-16T18:44:18Z,45.7,Barcelona,Racing Santander,A,Racing Santander,1.5,17,Total - Away,0.18962723,0.20774648,0.01811925,4.5,1.18,Marathonbet,4.25,1.22,OBSERVED_CLOSE_FROZEN,Exact same team-side and line; latest stored pre-kickoff price
TT|1570385|A|2.5,1570385,La Liga,140,2026-09-17T00:44:41Z,2026-09-16T19:30:00Z,2026-09-16T18:44:18Z,45.7,Barcelona,Racing Santander,A,Racing Santander,2.5,17,Total - Away,0.05660377,0.05660377,0.00000000,17.0,1.02,Marathonbet,,,OBSERVED_CLOSE_FROZEN,Exact same team-side and line; latest stored pre-kickoff price
TT|1570389|H|0.5,1570389,La Liga,140,2026-09-17T00:44:41Z,2026-09-16T19:30:00Z,2026-09-16T18:44:18Z,45.7,Levante,Athletic Club,H,Levante,0.5,16,Total - Home,0.68807339,0.70960699,0.02153360,1.33,3.25,Marathonbet,1.33,3.04,OBSERVED_CLOSE_FROZEN,Exact same team-side and line; latest stored pre-kickoff price
TT|1570389|H|1.5,1570389,La Liga,140,2026-09-17T00:44:41Z,2026-09-16T19:30:00Z,2026-09-16T18:44:18Z,45.7,Levante,Athletic Club,H,Levante,1.5,16,Total - Home,0.33734940,0.35467980,0.01733040,2.62,1.44,Marathonbet,2.64,1.47,OBSERVED_CLOSE_FROZEN,Exact same team-side and line; latest stored pre-kickoff price
TT|1570389|H|2.5,1570389,La Liga,140,2026-09-17T00:44:41Z,2026-09-16T19:30:00Z,2026-09-16T18:44:18Z,45.7,Levante,Athletic Club,H,Levante,2.5,16,Total - Home,0.13580247,0.13580247,0.00000000,7.0,1.1,Marathonbet,6.3,1.09,OBSERVED_CLOSE_FROZEN,Exact same team-side and line; latest stored pre-kickoff price
TT|1570389|H|3.5,1570389,La Liga,140,2026-09-17T00:44:41Z,2026-09-16T19:30:00Z,2026-09-16T18:44:18Z,45.7,Levante,Athletic Club,H,Levante,3.5,16,Total - Home,0.04588823,0.05094905,0.00506082,19.0,1.02,Marathonbet,,,OBSERVED_CLOSE_FROZEN,Exact same team-side and line; latest stored pre-kickoff price
TT|1570389|A|0.5,1570389,La Liga,140,2026-09-17T00:44:41Z,2026-09-16T19:30:00Z,2026-09-16T18:44:18Z,45.7,Levante,Athletic Club,A,Athletic Club,0.5,17,Total - Away,0.76628352,0.76628352,0.00000000,1.22,4.0,Marathonbet,,,OBSERVED_CLOSE_FROZEN,Exact same team-side and line; latest stored pre-kickoff price
TT|1570389|A|1.5,1570389,La Liga,140,2026-09-17T00:44:41Z,2026-09-16T19:30:00Z,2026-09-16T18:44:18Z,45.7,Levante,Athletic Club,A,Athletic Club,1.5,17,Total - Away,0.44297082,0.46380697,0.02083615,2.0,1.73,Marathonbet,2.02,1.79,OBSERVED_CLOSE_FROZEN,Exact same team-side and line; latest stored pre-kickoff price
TT|1570389|A|2.5,1570389,La Liga,140,2026-09-17T00:44:41Z,2026-09-16T19:30:00Z,2026-09-16T18:44:18Z,45.7,Levante,Athletic Club,A,Athletic Club,2.5,17,Total - Away,0.20774648,0.21699819,0.00925171,4.33,1.2,Marathonbet,4.1,1.21,OBSERVED_CLOSE_FROZEN,Exact same team-side and line; latest stored pre-kickoff price
TT|1570389|A|3.5,1570389,La Liga,140,2026-09-17T00:44:41Z,2026-09-16T19:30:00Z,2026-09-16T18:44:18Z,45.7,Levante,Athletic Club,A,Athletic Club,3.5,17,Total - Away,0.07407407,0.08713693,0.01306286,11.0,1.05,Marathonbet,8.9,1.03,OBSERVED_CLOSE_FROZEN,Exact same team-side and line; latest stored pre-kickoff price
TT|1570389|A|4.5,1570389,La Liga,140,2026-09-17T00:44:41Z,2026-09-16T19:30:00Z,2026-09-16T18:44:18Z,45.7,Levante,Athletic Club,A,Athletic Club,4.5,17,Total - Away,0.03365545,0.03365545,0.00000000,29.0,1.01,Marathonbet,,,OBSERVED_CLOSE_FROZEN,Exact same team-side and line; latest stored pre-kickoff price
