venue_id,venue_name,venue_city,team_count,team_names,league_ids,shared_venue,nominal_capacity,surface_provider,evidence_field,current_value,capture_priority,priority_reason,evidence_temporality,evidence_required,backlog_status,first_queued_at_utc,last_seen_at_utc,evidence_status,source,source_checked_at_utc,effective_from,effective_to,captured_value,notes,provider_calls,web_calls,inference_allowed,research_only,operational_betting_authority,creates_signal,probability_mutation,eligibility_mutation,stake_changes,forward_journal_mutation
21908,KGHM Zagłębie Arena,Lubin,1,Zaglebie Lubin,106,false,16068,grass,roof_type,,95,CAPACITY_GE_15000,STRUCTURAL_WITH_EFFECTIVE_DATES_IF_CHANGED,DIRECT_OR_AUTHORITATIVE,PENDING,2026-09-24T16:29:42Z,2026-09-24T16:29:42Z,,,,,,,,0,0,false,true,false,false,false,false,false,false
21908,KGHM Zagłębie Arena,Lubin,1,Zaglebie Lubin,106,false,16068,grass,wind_exposure_class,,95,CAPACITY_GE_15000,STRUCTURAL,EVIDENCE_BACKED_CLASSIFICATION,PENDING,2026-09-24T16:29:42Z,2026-09-24T16:29:42Z,,,,,,,,0,0,false,true,false,false,false,false,false,false
152,Tivoli Stadion Tirol,Innsbruck,1,WSG Wattens,218,false,16008,grass,acoustic_enclosure_class,,95,CAPACITY_GE_15000,STRUCTURAL,EVIDENCE_BACKED_CLASSIFICATION,PENDING,2026-09-24T16:29:42Z,2026-09-24T16:29:42Z,,,,,,,,0,0,false,true,false,false,false,false,false,false
152,Tivoli Stadion Tirol,Innsbruck,1,WSG Wattens,218,false,16008,grass,enclosure_class,,95,CAPACITY_GE_15000,STRUCTURAL,EVIDENCE_BACKED_CLASSIFICATION,PENDING,2026-09-24T16:29:42Z,2026-09-24T16:29:42Z,,,,,,,,0,0,false,true,false,false,false,false,false,false
152,Tivoli Stadion Tirol,Innsbruck,1,WSG Wattens,218,false,16008,grass,operational_capacity,,95,CAPACITY_GE_15000,DATED_OR_CURRENT,DIRECT_OR_AUTHORITATIVE,PENDING,2026-09-24T16:29:42Z,2026-09-24T16:29:42Z,,,,,,,,0,0,false,true,false,false,false,false,false,false
152,Tivoli Stadion Tirol,Innsbruck,1,WSG Wattens,218,false,16008,grass,pitch_orientation_deg,,95,CAPACITY_GE_15000,STRUCTURAL,DIRECT_GEOMETRY_OR_VERIFIED_MAP,PENDING,2026-09-24T16:29:42Z,2026-09-24T16:29:42Z,,,,,,,,0,0,false,true,false,false,false,false,false,false
152,Tivoli Stadion Tirol,Innsbruck,1,WSG Wattens,218,false,16008,grass,roof_state_default,,95,CAPACITY_GE_15000,STRUCTURAL_OR_MATCH_SPECIFIC,DIRECT_OR_AUTHORITATIVE,PENDING,2026-09-24T16:29:42Z,2026-09-24T16:29:42Z,,,,,,,,0,0,false,true,false,false,false,false,false,false
152,Tivoli Stadion Tirol,Innsbruck,1,WSG Wattens,218,false,16008,grass,roof_type,,95,CAPACITY_GE_15000,STRUCTURAL_WITH_EFFECTIVE_DATES_IF_CHANGED,DIRECT_OR_AUTHORITATIVE,PENDING,2026-09-24T16:29:42Z,2026-09-24T16:29:42Z,,,,,,,,0,0,false,true,false,false,false,false,false,false
152,Tivoli Stadion Tirol,Innsbruck,1,WSG Wattens,218,false,16008,grass,wind_exposure_class,,95,CAPACITY_GE_15000,STRUCTURAL,EVIDENCE_BACKED_CLASSIFICATION,PENDING,2026-09-24T16:29:42Z,2026-09-24T16:29:42Z,,,,,,,,0,0,false,true,false,false,false,false,false,false
641,Stade Francis-Le Blé,Brest,1,Stade Brestois 29,61,false,15931,grass,acoustic_enclosure_class,,95,CAPACITY_GE_15000,STRUCTURAL,EVIDENCE_BACKED_CLASSIFICATION,PENDING,2026-09-24T16:29:42Z,2026-09-24T16:29:42Z,,,,,,,,0,0,false,true,false,false,false,false,false,false
641,Stade Francis-Le Blé,Brest,1,Stade Brestois 29,61,false,15931,grass,enclosure_class,,95,CAPACITY_GE_15000,STRUCTURAL,EVIDENCE_BACKED_CLASSIFICATION,PENDING,2026-09-24T16:29:42Z,2026-09-24T16:29:42Z,,,,,,,,0,0,false,true,false,false,false,false,false,false
641,Stade Francis-Le Blé,Brest,1,Stade Brestois 29,61,false,15931,grass,operational_capacity,,95,CAPACITY_GE_15000,DATED_OR_CURRENT,DIRECT_OR_AUTHORITATIVE,PENDING,2026-09-24T16:29:42Z,2026-09-24T16:29:42Z,,,,,,,,0,0,false,true,false,false,false,false,false,false
641,Stade Francis-Le Blé,Brest,1,Stade Brestois 29,61,false,15931,grass,pitch_orientation_deg,,95,CAPACITY_GE_15000,STRUCTURAL,DIRECT_GEOMETRY_OR_VERIFIED_MAP,PENDING,2026-09-24T16:29:42Z,2026-09-24T16:29:42Z,,,,,,,,0,0,false,true,false,false,false,false,false,false
641,Stade Francis-Le Blé,Brest,1,Stade Brestois 29,61,false,15931,grass,roof_state_default,,95,CAPACITY_GE_15000,STRUCTURAL_OR_MATCH_SPECIFIC,DIRECT_OR_AUTHORITATIVE,PENDING,2026-09-24T16:29:42Z,2026-09-24T16:29:42Z,,,,,,,,0,0,false,true,false,false,false,false,false,false
641,Stade Francis-Le Blé,Brest,1,Stade Brestois 29,61,false,15931,grass,roof_type,,95,CAPACITY_GE_15000,STRUCTURAL_WITH_EFFECTIVE_DATES_IF_CHANGED,DIRECT_OR_AUTHORITATIVE,PENDING,2026-09-24T16:29:42Z,2026-09-24T16:29:42Z,,,,,,,,0,0,false,true,false,false,false,false,false,false
641,Stade Francis-Le Blé,Brest,1,Stade Brestois 29,61,false,15931,grass,wind_exposure_class,,95,CAPACITY_GE_15000,STRUCTURAL,EVIDENCE_BACKED_CLASSIFICATION,PENDING,2026-09-24T16:29:42Z,2026-09-24T16:29:42Z,,,,,,,,0,0,false,true,false,false,false,false,false,false
456,Nature Energy Park,Odense,1,Odense,119,false,15790,grass,acoustic_enclosure_class,,95,CAPACITY_GE_15000,STRUCTURAL,EVIDENCE_BACKED_CLASSIFICATION,PENDING,2026-09-24T16:29:42Z,2026-09-24T16:29:42Z,,,,,,,,0,0,false,true,false,false,false,false,false,false
456,Nature Energy Park,Odense,1,Odense,119,false,15790,grass,enclosure_class,,95,CAPACITY_GE_15000,STRUCTURAL,EVIDENCE_BACKED_CLASSIFICATION,PENDING,2026-09-24T16:29:42Z,2026-09-24T16:29:42Z,,,,,,,,0,0,false,true,false,false,false,false,false,false
456,Nature Energy Park,Odense,1,Odense,119,false,15790,grass,operational_capacity,,95,CAPACITY_GE_15000,DATED_OR_CURRENT,DIRECT_OR_AUTHORITATIVE,PENDING,2026-09-24T16:29:42Z,2026-09-24T16:29:42Z,,,,,,,,0,0,false,true,false,false,false,false,false,false
456,Nature Energy Park,Odense,1,Odense,119,false,15790,grass,pitch_orientation_deg,,95,CAPACITY_GE_15000,STRUCTURAL,DIRECT_GEOMETRY_OR_VERIFIED_MAP,PENDING,2026-09-24T16:29:42Z,2026-09-24T16:29:42Z,,,,,,,,0,0,false,true,false,false,false,false,false,false
456,Nature Energy Park,Odense,1,Odense,119,false,15790,grass,roof_state_default,,95,CAPACITY_GE_15000,STRUCTURAL_OR_MATCH_SPECIFIC,DIRECT_OR_AUTHORITATIVE,PENDING,2026-09-24T16:29:42Z,2026-09-24T16:29:42Z,,,,,,,,0,0,false,true,false,false,false,false,false,false
456,Nature Energy Park,Odense,1,Odense,119,false,15790,grass,roof_type,,95,CAPACITY_GE_15000,STRUCTURAL_WITH_EFFECTIVE_DATES_IF_CHANGED,DIRECT_OR_AUTHORITATIVE,PENDING,2026-09-24T16:29:42Z,2026-09-24T16:29:42Z,,,,,,,,0,0,false,true,false,false,false,false,false,false
456,Nature Energy Park,Odense,1,Odense,119,false,15790,grass,wind_exposure_class,,95,CAPACITY_GE_15000,STRUCTURAL,EVIDENCE_BACKED_CLASSIFICATION,PENDING,2026-09-24T16:29:42Z,2026-09-24T16:29:42Z,,,,,,,,0,0,false,true,false,false,false,false,false,false
1580,Çaykur Didi Stadyumu,Rize,1,Rizespor,203,false,15558,grass,acoustic_enclosure_class,,95,CAPACITY_GE_15000,STRUCTURAL,EVIDENCE_BACKED_CLASSIFICATION,PENDING,2026-09-24T16:29:42Z,2026-09-24T16:29:42Z,,,,,,,,0,0,false,true,false,false,false,false,false,false
1580,Çaykur Didi Stadyumu,Rize,1,Rizespor,203,false,15558,grass,enclosure_class,,95,CAPACITY_GE_15000,STRUCTURAL,EVIDENCE_BACKED_CLASSIFICATION,PENDING,2026-09-24T16:29:42Z,2026-09-24T16:29:42Z,,,,,,,,0,0,false,true,false,false,false,false,false,false
1580,Çaykur Didi Stadyumu,Rize,1,Rizespor,203,false,15558,grass,operational_capacity,,95,CAPACITY_GE_15000,DATED_OR_CURRENT,DIRECT_OR_AUTHORITATIVE,PENDING,2026-09-24T16:29:42Z,2026-09-24T16:29:42Z,,,,,,,,0,0,false,true,false,false,false,false,false,false
1580,Çaykur Didi Stadyumu,Rize,1,Rizespor,203,false,15558,grass,pitch_orientation_deg,,95,CAPACITY_GE_15000,STRUCTURAL,DIRECT_GEOMETRY_OR_VERIFIED_MAP,PENDING,2026-09-24T16:29:42Z,2026-09-24T16:29:42Z,,,,,,,,0,0,false,true,false,false,false,false,false,false
1580,Çaykur Didi Stadyumu,Rize,1,Rizespor,203,false,15558,grass,roof_state_default,,95,CAPACITY_GE_15000,STRUCTURAL_OR_MATCH_SPECIFIC,DIRECT_OR_AUTHORITATIVE,PENDING,2026-09-24T16:29:42Z,2026-09-24T16:29:42Z,,,,,,,,0,0,false,true,false,false,false,false,false,false
1580,Çaykur Didi Stadyumu,Rize,1,Rizespor,203,false,15558,grass,roof_type,,95,CAPACITY_GE_15000,STRUCTURAL_WITH_EFFECTIVE_DATES_IF_CHANGED,DIRECT_OR_AUTHORITATIVE,PENDING,2026-09-24T16:29:42Z,2026-09-24T16:29:42Z,,,,,,,,0,0,false,true,false,false,false,false,false,false
1580,Çaykur Didi Stadyumu,Rize,1,Rizespor,203,false,15558,grass,wind_exposure_class,,95,CAPACITY_GE_15000,STRUCTURAL,EVIDENCE_BACKED_CLASSIFICATION,PENDING,2026-09-24T16:29:42Z,2026-09-24T16:29:42Z,,,,,,,,0,0,false,true,false,false,false,false,false,false
22306,EXBUD Arena,Kielce,1,Korona Kielce,106,false,15550,grass,acoustic_enclosure_class,,95,CAPACITY_GE_15000,STRUCTURAL,EVIDENCE_BACKED_CLASSIFICATION,PENDING,2026-09-24T16:29:42Z,2026-09-24T16:29:42Z,,,,,,,,0,0,false,true,false,false,false,false,false,false
22306,EXBUD Arena,Kielce,1,Korona Kielce,106,false,15550,grass,enclosure_class,,95,CAPACITY_GE_15000,STRUCTURAL,EVIDENCE_BACKED_CLASSIFICATION,PENDING,2026-09-24T16:29:42Z,2026-09-24T16:29:42Z,,,,,,,,0,0,false,true,false,false,false,false,false,false
22306,EXBUD Arena,Kielce,1,Korona Kielce,106,false,15550,grass,operational_capacity,,95,CAPACITY_GE_15000,DATED_OR_CURRENT,DIRECT_OR_AUTHORITATIVE,PENDING,2026-09-24T16:29:42Z,2026-09-24T16:29:42Z,,,,,,,,0,0,false,true,false,false,false,false,false,false
22306,EXBUD Arena,Kielce,1,Korona Kielce,106,false,15550,grass,pitch_orientation_deg,,95,CAPACITY_GE_15000,STRUCTURAL,DIRECT_GEOMETRY_OR_VERIFIED_MAP,PENDING,2026-09-24T16:29:42Z,2026-09-24T16:29:42Z,,,,,,,,0,0,false,true,false,false,false,false,false,false
22306,EXBUD Arena,Kielce,1,Korona Kielce,106,false,15550,grass,roof_state_default,,95,CAPACITY_GE_15000,STRUCTURAL_OR_MATCH_SPECIFIC,DIRECT_OR_AUTHORITATIVE,PENDING,2026-09-24T16:29:42Z,2026-09-24T16:29:42Z,,,,,,,,0,0,false,true,false,false,false,false,false,false
22306,EXBUD Arena,Kielce,1,Korona Kielce,106,false,15550,grass,roof_type,,95,CAPACITY_GE_15000,STRUCTURAL_WITH_EFFECTIVE_DATES_IF_CHANGED,DIRECT_OR_AUTHORITATIVE,PENDING,2026-09-24T16:29:42Z,2026-09-24T16:29:42Z,,,,,,,,0,0,false,true,false,false,false,false,false,false
22306,EXBUD Arena,Kielce,1,Korona Kielce,106,false,15550,grass,wind_exposure_class,,95,CAPACITY_GE_15000,STRUCTURAL,EVIDENCE_BACKED_CLASSIFICATION,PENDING,2026-09-24T16:29:42Z,2026-09-24T16:29:42Z,,,,,,,,0,0,false,true,false,false,false,false,false,false
1488,Estadio de Vallecas,Madrid,1,Rayo Vallecano,140,false,15500,grass,acoustic_enclosure_class,,95,CAPACITY_GE_15000,STRUCTURAL,EVIDENCE_BACKED_CLASSIFICATION,PENDING,2026-09-24T16:29:42Z,2026-09-24T16:29:42Z,,,,,,,,0,0,false,true,false,false,false,false,false,false
1488,Estadio de Vallecas,Madrid,1,Rayo Vallecano,140,false,15500,grass,enclosure_class,,95,CAPACITY_GE_15000,STRUCTURAL,EVIDENCE_BACKED_CLASSIFICATION,PENDING,2026-09-24T16:29:42Z,2026-09-24T16:29:42Z,,,,,,,,0,0,false,true,false,false,false,false,false,false
1488,Estadio de Vallecas,Madrid,1,Rayo Vallecano,140,false,15500,grass,operational_capacity,,95,CAPACITY_GE_15000,DATED_OR_CURRENT,DIRECT_OR_AUTHORITATIVE,PENDING,2026-09-24T16:29:42Z,2026-09-24T16:29:42Z,,,,,,,,0,0,false,true,false,false,false,false,false,false
1488,Estadio de Vallecas,Madrid,1,Rayo Vallecano,140,false,15500,grass,pitch_orientation_deg,,95,CAPACITY_GE_15000,STRUCTURAL,DIRECT_GEOMETRY_OR_VERIFIED_MAP,PENDING,2026-09-24T16:29:42Z,2026-09-24T16:29:42Z,,,,,,,,0,0,false,true,false,false,false,false,false,false
1488,Estadio de Vallecas,Madrid,1,Rayo Vallecano,140,false,15500,grass,roof_state_default,,95,CAPACITY_GE_15000,STRUCTURAL_OR_MATCH_SPECIFIC,DIRECT_OR_AUTHORITATIVE,PENDING,2026-09-24T16:29:42Z,2026-09-24T16:29:42Z,,,,,,,,0,0,false,true,false,false,false,false,false,false
1488,Estadio de Vallecas,Madrid,1,Rayo Vallecano,140,false,15500,grass,roof_type,,95,CAPACITY_GE_15000,STRUCTURAL_WITH_EFFECTIVE_DATES_IF_CHANGED,DIRECT_OR_AUTHORITATIVE,PENDING,2026-09-24T16:29:42Z,2026-09-24T16:29:42Z,,,,,,,,0,0,false,true,false,false,false,false,false,false
1488,Estadio de Vallecas,Madrid,1,Rayo Vallecano,140,false,15500,grass,wind_exposure_class,,95,CAPACITY_GE_15000,STRUCTURAL,EVIDENCE_BACKED_CLASSIFICATION,PENDING,2026-09-24T16:29:42Z,2026-09-24T16:29:42Z,,,,,,,,0,0,false,true,false,false,false,false,false,false
22597,Motor Lublin Arena,Lublin,1,Motor Lublin,106,false,15500,grass,acoustic_enclosure_class,,95,CAPACITY_GE_15000,STRUCTURAL,EVIDENCE_BACKED_CLASSIFICATION,PENDING,2026-09-24T16:29:42Z,2026-09-24T16:29:42Z,,,,,,,,0,0,false,true,false,false,false,false,false,false
22597,Motor Lublin Arena,Lublin,1,Motor Lublin,106,false,15500,grass,enclosure_class,,95,CAPACITY_GE_15000,STRUCTURAL,EVIDENCE_BACKED_CLASSIFICATION,PENDING,2026-09-24T16:29:42Z,2026-09-24T16:29:42Z,,,,,,,,0,0,false,true,false,false,false,false,false,false
22597,Motor Lublin Arena,Lublin,1,Motor Lublin,106,false,15500,grass,operational_capacity,,95,CAPACITY_GE_15000,DATED_OR_CURRENT,DIRECT_OR_AUTHORITATIVE,PENDING,2026-09-24T16:29:42Z,2026-09-24T16:29:42Z,,,,,,,,0,0,false,true,false,false,false,false,false,false
22597,Motor Lublin Arena,Lublin,1,Motor Lublin,106,false,15500,grass,pitch_orientation_deg,,95,CAPACITY_GE_15000,STRUCTURAL,DIRECT_GEOMETRY_OR_VERIFIED_MAP,PENDING,2026-09-24T16:29:42Z,2026-09-24T16:29:42Z,,,,,,,,0,0,false,true,false,false,false,false,false,false
22597,Motor Lublin Arena,Lublin,1,Motor Lublin,106,false,15500,grass,roof_state_default,,95,CAPACITY_GE_15000,STRUCTURAL_OR_MATCH_SPECIFIC,DIRECT_OR_AUTHORITATIVE,PENDING,2026-09-24T16:29:42Z,2026-09-24T16:29:42Z,,,,,,,,0,0,false,true,false,false,false,false,false,false
22597,Motor Lublin Arena,Lublin,1,Motor Lublin,106,false,15500,grass,roof_type,,95,CAPACITY_GE_15000,STRUCTURAL_WITH_EFFECTIVE_DATES_IF_CHANGED,DIRECT_OR_AUTHORITATIVE,PENDING,2026-09-24T16:29:42Z,2026-09-24T16:29:42Z,,,,,,,,0,0,false,true,false,false,false,false,false,false
22597,Motor Lublin Arena,Lublin,1,Motor Lublin,106,false,15500,grass,wind_exposure_class,,95,CAPACITY_GE_15000,STRUCTURAL,EVIDENCE_BACKED_CLASSIFICATION,PENDING,2026-09-24T16:29:42Z,2026-09-24T16:29:42Z,,,,,,,,0,0,false,true,false,false,false,false,false,false
18622,Home Deluxe Arena,Paderborn,1,SC Paderborn 07,78,false,15306,grass,acoustic_enclosure_class,,95,CAPACITY_GE_15000,STRUCTURAL,EVIDENCE_BACKED_CLASSIFICATION,PENDING,2026-09-24T16:29:42Z,2026-09-24T16:29:42Z,,,,,,,,0,0,false,true,false,false,false,false,false,false
18622,Home Deluxe Arena,Paderborn,1,SC Paderborn 07,78,false,15306,grass,enclosure_class,,95,CAPACITY_GE_15000,STRUCTURAL,EVIDENCE_BACKED_CLASSIFICATION,PENDING,2026-09-24T16:29:42Z,2026-09-24T16:29:42Z,,,,,,,,0,0,false,true,false,false,false,false,false,false
18622,Home Deluxe Arena,Paderborn,1,SC Paderborn 07,78,false,15306,grass,operational_capacity,,95,CAPACITY_GE_15000,DATED_OR_CURRENT,DIRECT_OR_AUTHORITATIVE,PENDING,2026-09-24T16:29:42Z,2026-09-24T16:29:42Z,,,,,,,,0,0,false,true,false,false,false,false,false,false
18622,Home Deluxe Arena,Paderborn,1,SC Paderborn 07,78,false,15306,grass,pitch_orientation_deg,,95,CAPACITY_GE_15000,STRUCTURAL,DIRECT_GEOMETRY_OR_VERIFIED_MAP,PENDING,2026-09-24T16:29:42Z,2026-09-24T16:29:42Z,,,,,,,,0,0,false,true,false,false,false,false,false,false
18622,Home Deluxe Arena,Paderborn,1,SC Paderborn 07,78,false,15306,grass,roof_state_default,,95,CAPACITY_GE_15000,STRUCTURAL_OR_MATCH_SPECIFIC,DIRECT_OR_AUTHORITATIVE,PENDING,2026-09-24T16:29:42Z,2026-09-24T16:29:42Z,,,,,,,,0,0,false,true,false,false,false,false,false,false
18622,Home Deluxe Arena,Paderborn,1,SC Paderborn 07,78,false,15306,grass,roof_type,,95,CAPACITY_GE_15000,STRUCTURAL_WITH_EFFECTIVE_DATES_IF_CHANGED,DIRECT_OR_AUTHORITATIVE,PENDING,2026-09-24T16:29:42Z,2026-09-24T16:29:42Z,,,,,,,,0,0,false,true,false,false,false,false,false,false
18622,Home Deluxe Arena,Paderborn,1,SC Paderborn 07,78,false,15306,grass,wind_exposure_class,,95,CAPACITY_GE_15000,STRUCTURAL,EVIDENCE_BACKED_CLASSIFICATION,PENDING,2026-09-24T16:29:42Z,2026-09-24T16:29:42Z,,,,,,,,0,0,false,true,false,false,false,false,false,false
22596,Arena Katowice,Katowice,1,GKS Katowice,106,false,15048,grass,acoustic_enclosure_class,,95,CAPACITY_GE_15000,STRUCTURAL,EVIDENCE_BACKED_CLASSIFICATION,PENDING,2026-09-24T16:29:42Z,2026-09-24T16:29:42Z,,,,,,,,0,0,false,true,false,false,false,false,false,false
22596,Arena Katowice,Katowice,1,GKS Katowice,106,false,15048,grass,enclosure_class,,95,CAPACITY_GE_15000,STRUCTURAL,EVIDENCE_BACKED_CLASSIFICATION,PENDING,2026-09-24T16:29:42Z,2026-09-24T16:29:42Z,,,,,,,,0,0,false,true,false,false,false,false,false,false
22596,Arena Katowice,Katowice,1,GKS Katowice,106,false,15048,grass,operational_capacity,,95,CAPACITY_GE_15000,DATED_OR_CURRENT,DIRECT_OR_AUTHORITATIVE,PENDING,2026-09-24T16:29:42Z,2026-09-24T16:29:42Z,,,,,,,,0,0,false,true,false,false,false,false,false,false
22596,Arena Katowice,Katowice,1,GKS Katowice,106,false,15048,grass,pitch_orientation_deg,,95,CAPACITY_GE_15000,STRUCTURAL,DIRECT_GEOMETRY_OR_VERIFIED_MAP,PENDING,2026-09-24T16:29:42Z,2026-09-24T16:29:42Z,,,,,,,,0,0,false,true,false,false,false,false,false,false
22596,Arena Katowice,Katowice,1,GKS Katowice,106,false,15048,grass,roof_state_default,,95,CAPACITY_GE_15000,STRUCTURAL_OR_MATCH_SPECIFIC,DIRECT_OR_AUTHORITATIVE,PENDING,2026-09-24T16:29:42Z,2026-09-24T16:29:42Z,,,,,,,,0,0,false,true,false,false,false,false,false,false
22596,Arena Katowice,Katowice,1,GKS Katowice,106,false,15048,grass,roof_type,,95,CAPACITY_GE_15000,STRUCTURAL_WITH_EFFECTIVE_DATES_IF_CHANGED,DIRECT_OR_AUTHORITATIVE,PENDING,2026-09-24T16:29:42Z,2026-09-24T16:29:42Z,,,,,,,,0,0,false,true,false,false,false,false,false,false
22596,Arena Katowice,Katowice,1,GKS Katowice,106,false,15048,grass,wind_exposure_class,,95,CAPACITY_GE_15000,STRUCTURAL,EVIDENCE_BACKED_CLASSIFICATION,PENDING,2026-09-24T16:29:42Z,2026-09-24T16:29:42Z,,,,,,,,0,0,false,true,false,false,false,false,false,false
1247,Stadion Cracovii im. Józefa Piłsudskiego,Kraków,1,Cracovia Krakow,106,false,15016,grass,acoustic_enclosure_class,,95,CAPACITY_GE_15000,STRUCTURAL,EVIDENCE_BACKED_CLASSIFICATION,PENDING,2026-09-24T16:29:42Z,2026-09-24T16:29:42Z,,,,,,,,0,0,false,true,false,false,false,false,false,false
1247,Stadion Cracovii im. Józefa Piłsudskiego,Kraków,1,Cracovia Krakow,106,false,15016,grass,enclosure_class,,95,CAPACITY_GE_15000,STRUCTURAL,EVIDENCE_BACKED_CLASSIFICATION,PENDING,2026-09-24T16:29:42Z,2026-09-24T16:29:42Z,,,,,,,,0,0,false,true,false,false,false,false,false,false
1247,Stadion Cracovii im. Józefa Piłsudskiego,Kraków,1,Cracovia Krakow,106,false,15016,grass,operational_capacity,,95,CAPACITY_GE_15000,DATED_OR_CURRENT,DIRECT_OR_AUTHORITATIVE,PENDING,2026-09-24T16:29:42Z,2026-09-24T16:29:42Z,,,,,,,,0,0,false,true,false,false,false,false,false,false
1247,Stadion Cracovii im. Józefa Piłsudskiego,Kraków,1,Cracovia Krakow,106,false,15016,grass,pitch_orientation_deg,,95,CAPACITY_GE_15000,STRUCTURAL,DIRECT_GEOMETRY_OR_VERIFIED_MAP,PENDING,2026-09-24T16:29:42Z,2026-09-24T16:29:42Z,,,,,,,,0,0,false,true,false,false,false,false,false,false
1247,Stadion Cracovii im. Józefa Piłsudskiego,Kraków,1,Cracovia Krakow,106,false,15016,grass,roof_state_default,,95,CAPACITY_GE_15000,STRUCTURAL_OR_MATCH_SPECIFIC,DIRECT_OR_AUTHORITATIVE,PENDING,2026-09-24T16:29:42Z,2026-09-24T16:29:42Z,,,,,,,,0,0,false,true,false,false,false,false,false,false
1247,Stadion Cracovii im. Józefa Piłsudskiego,Kraków,1,Cracovia Krakow,106,false,15016,grass,roof_type,,95,CAPACITY_GE_15000,STRUCTURAL_WITH_EFFECTIVE_DATES_IF_CHANGED,DIRECT_OR_AUTHORITATIVE,PENDING,2026-09-24T16:29:42Z,2026-09-24T16:29:42Z,,,,,,,,0,0,false,true,false,false,false,false,false,false
1247,Stadion Cracovii im. Józefa Piłsudskiego,Kraków,1,Cracovia Krakow,106,false,15016,grass,wind_exposure_class,,95,CAPACITY_GE_15000,STRUCTURAL,EVIDENCE_BACKED_CLASSIFICATION,PENDING,2026-09-24T16:29:42Z,2026-09-24T16:29:42Z,,,,,,,,0,0,false,true,false,false,false,false,false,false
19930,Orlen Stadion,Płock,1,Wisla Plock,106,false,15004,grass,acoustic_enclosure_class,,95,CAPACITY_GE_15000,STRUCTURAL,EVIDENCE_BACKED_CLASSIFICATION,PENDING,2026-09-24T16:29:42Z,2026-09-24T16:29:42Z,,,,,,,,0,0,false,true,false,false,false,false,false,false
19930,Orlen Stadion,Płock,1,Wisla Plock,106,false,15004,grass,enclosure_class,,95,CAPACITY_GE_15000,STRUCTURAL,EVIDENCE_BACKED_CLASSIFICATION,PENDING,2026-09-24T16:29:42Z,2026-09-24T16:29:42Z,,,,,,,,0,0,false,true,false,false,false,false,false,false
19930,Orlen Stadion,Płock,1,Wisla Plock,106,false,15004,grass,operational_capacity,,95,CAPACITY_GE_15000,DATED_OR_CURRENT,DIRECT_OR_AUTHORITATIVE,PENDING,2026-09-24T16:29:42Z,2026-09-24T16:29:42Z,,,,,,,,0,0,false,true,false,false,false,false,false,false
19930,Orlen Stadion,Płock,1,Wisla Plock,106,false,15004,grass,pitch_orientation_deg,,95,CAPACITY_GE_15000,STRUCTURAL,DIRECT_GEOMETRY_OR_VERIFIED_MAP,PENDING,2026-09-24T16:29:42Z,2026-09-24T16:29:42Z,,,,,,,,0,0,false,true,false,false,false,false,false,false
19930,Orlen Stadion,Płock,1,Wisla Plock,106,false,15004,grass,roof_state_default,,95,CAPACITY_GE_15000,STRUCTURAL_OR_MATCH_SPECIFIC,DIRECT_OR_AUTHORITATIVE,PENDING,2026-09-24T16:29:42Z,2026-09-24T16:29:42Z,,,,,,,,0,0,false,true,false,false,false,false,false,false
19930,Orlen Stadion,Płock,1,Wisla Plock,106,false,15004,grass,roof_type,,95,CAPACITY_GE_15000,STRUCTURAL_WITH_EFFECTIVE_DATES_IF_CHANGED,DIRECT_OR_AUTHORITATIVE,PENDING,2026-09-24T16:29:42Z,2026-09-24T16:29:42Z,,,,,,,,0,0,false,true,false,false,false,false,false,false
19930,Orlen Stadion,Płock,1,Wisla Plock,106,false,15004,grass,wind_exposure_class,,95,CAPACITY_GE_15000,STRUCTURAL,EVIDENCE_BACKED_CLASSIFICATION,PENDING,2026-09-24T16:29:42Z,2026-09-24T16:29:42Z,,,,,,,,0,0,false,true,false,false,false,false,false,false
22465,GAIN Park Stadium,Antalya,1,Alanyaspor,203,false,15000,grass,acoustic_enclosure_class,,95,CAPACITY_GE_15000,STRUCTURAL,EVIDENCE_BACKED_CLASSIFICATION,PENDING,2026-09-24T16:29:42Z,2026-09-24T16:29:42Z,,,,,,,,0,0,false,true,false,false,false,false,false,false
22465,GAIN Park Stadium,Antalya,1,Alanyaspor,203,false,15000,grass,enclosure_class,,95,CAPACITY_GE_15000,STRUCTURAL,EVIDENCE_BACKED_CLASSIFICATION,PENDING,2026-09-24T16:29:42Z,2026-09-24T16:29:42Z,,,,,,,,0,0,false,true,false,false,false,false,false,false
22465,GAIN Park Stadium,Antalya,1,Alanyaspor,203,false,15000,grass,operational_capacity,,95,CAPACITY_GE_15000,DATED_OR_CURRENT,DIRECT_OR_AUTHORITATIVE,PENDING,2026-09-24T16:29:42Z,2026-09-24T16:29:42Z,,,,,,,,0,0,false,true,false,false,false,false,false,false
22465,GAIN Park Stadium,Antalya,1,Alanyaspor,203,false,15000,grass,pitch_orientation_deg,,95,CAPACITY_GE_15000,STRUCTURAL,DIRECT_GEOMETRY_OR_VERIFIED_MAP,PENDING,2026-09-24T16:29:42Z,2026-09-24T16:29:42Z,,,,,,,,0,0,false,true,false,false,false,false,false,false
