settlement_key,market_family,api_fixture_id,league,league_id,kickoff_utc,settled_at_utc,home_team,away_team,market_key,line,team_side,final_home_goals,final_away_goals,selection_a,selection_b,selection_c,result_a,result_b,result_c,bet365_close_a,bet365_close_b,bet365_close_c,marathon_close_a,marathon_close_b,marathon_close_c,bet365_pnl_a,bet365_pnl_b,bet365_pnl_c,marathon_pnl_a,marathon_pnl_b,marathon_pnl_c,fixture_status,settlement_status,note
EUROPEAN_HANDICAP|EH|1550126|-2,EUROPEAN_HANDICAP,1550126,Serie A,135,2026-09-11T18:45:00Z,2026-09-12T00:50:18Z,Venezia,Fiorentina,EH|1550126|-2,-2,,2,4,HOME,DRAW,AWAY,LOSS,LOSS,WIN,13.0,8.0,1.14,6.55,4.85,1.1,-1.000000,-1.000000,0.140000,-1.000000,-1.000000,0.100000,FT,SETTLED,Prospective observed-close research settlement; not proof of a placed bet
EUROPEAN_HANDICAP|EH|1550126|-1,EUROPEAN_HANDICAP,1550126,Serie A,135,2026-09-11T18:45:00Z,2026-09-12T00:50:18Z,Venezia,Fiorentina,EH|1550126|-1,-1,,2,4,HOME,DRAW,AWAY,LOSS,LOSS,WIN,5.5,4.75,1.4,5.55,4.8,1.46,-1.000000,-1.000000,0.400000,-1.000000,-1.000000,0.460000,FT,SETTLED,Prospective observed-close research settlement; not proof of a placed bet
EUROPEAN_HANDICAP|EH|1550126|+1,EUROPEAN_HANDICAP,1550126,Serie A,135,2026-09-11T18:45:00Z,2026-09-12T00:50:18Z,Venezia,Fiorentina,EH|1550126|+1,+1,,2,4,HOME,DRAW,AWAY,LOSS,LOSS,WIN,1.5,4.5,5.0,1.55,4.5,4.75,-1.000000,-1.000000,4.000000,-1.000000,-1.000000,3.750000,FT,SETTLED,Prospective observed-close research settlement; not proof of a placed bet
EUROPEAN_HANDICAP|EH|1550126|+2,EUROPEAN_HANDICAP,1550126,Serie A,135,2026-09-11T18:45:00Z,2026-09-12T00:50:18Z,Venezia,Fiorentina,EH|1550126|+2,+2,,2,4,HOME,DRAW,AWAY,LOSS,WIN,LOSS,1.17,7.5,11.0,1.14,4.65,5.75,-1.000000,6.500000,-1.000000,-1.000000,3.650000,-1.000000,FT,SETTLED,Prospective observed-close research settlement; not proof of a placed bet
EUROPEAN_HANDICAP|EH|1550126|+3,EUROPEAN_HANDICAP,1550126,Serie A,135,2026-09-11T18:45:00Z,2026-09-12T00:50:18Z,Venezia,Fiorentina,EH|1550126|+3,+3,,2,4,HOME,DRAW,AWAY,WIN,LOSS,LOSS,1.05,15.0,26.0,,,,0.050000,-1.000000,-1.000000,,,,FT,SETTLED,Prospective observed-close research settlement; not proof of a placed bet
EUROPEAN_HANDICAP|EH|1552763|-3,EUROPEAN_HANDICAP,1552763,Ligue 1,61,2026-09-11T18:45:00Z,2026-09-12T00:50:18Z,Rennes,Marseille,EH|1552763|-3,-3,,1,0,HOME,DRAW,AWAY,LOSS,LOSS,WIN,15.0,10.0,1.11,,,,-1.000000,-1.000000,0.110000,,,,FT,SETTLED,Prospective observed-close research settlement; not proof of a placed bet
EUROPEAN_HANDICAP|EH|1552763|-2,EUROPEAN_HANDICAP,1552763,Ligue 1,61,2026-09-11T18:45:00Z,2026-09-12T00:50:18Z,Rennes,Marseille,EH|1552763|-2,-2,,1,0,HOME,DRAW,AWAY,LOSS,LOSS,WIN,6.5,5.5,1.3,6.15,5.85,1.28,-1.000000,-1.000000,0.300000,-1.000000,-1.000000,0.280000,FT,SETTLED,Prospective observed-close research settlement; not proof of a placed bet
EUROPEAN_HANDICAP|EH|1552763|-1,EUROPEAN_HANDICAP,1552763,Ligue 1,61,2026-09-11T18:45:00Z,2026-09-12T00:50:18Z,Rennes,Marseille,EH|1552763|-1,-1,,1,0,HOME,DRAW,AWAY,LOSS,WIN,LOSS,3.4,4.33,1.83,3.28,4.1,1.85,-1.000000,3.330000,-1.000000,-1.000000,3.100000,-1.000000,FT,SETTLED,Prospective observed-close research settlement; not proof of a placed bet
EUROPEAN_HANDICAP|EH|1552763|+1,EUROPEAN_HANDICAP,1552763,Ligue 1,61,2026-09-11T18:45:00Z,2026-09-12T00:50:18Z,Rennes,Marseille,EH|1552763|+1,+1,,1,0,HOME,DRAW,AWAY,WIN,LOSS,LOSS,1.3,5.5,7.0,1.34,5.35,6.55,0.300000,-1.000000,-1.000000,0.340000,-1.000000,-1.000000,FT,SETTLED,Prospective observed-close research settlement; not proof of a placed bet
EUROPEAN_HANDICAP|EH|1552763|+2,EUROPEAN_HANDICAP,1552763,Ligue 1,61,2026-09-11T18:45:00Z,2026-09-12T00:50:18Z,Rennes,Marseille,EH|1552763|+2,+2,,1,0,HOME,DRAW,AWAY,WIN,LOSS,LOSS,1.1,10.0,17.0,1.1,4.95,6.45,0.100000,-1.000000,-1.000000,0.100000,-1.000000,-1.000000,FT,SETTLED,Prospective observed-close research settlement; not proof of a placed bet
EUROPEAN_HANDICAP|EH|1552763|+3,EUROPEAN_HANDICAP,1552763,Ligue 1,61,2026-09-11T18:45:00Z,2026-09-12T00:50:18Z,Rennes,Marseille,EH|1552763|+3,+3,,1,0,HOME,DRAW,AWAY,WIN,LOSS,LOSS,1.05,15.0,26.0,,,,0.050000,-1.000000,-1.000000,,,,FT,SETTLED,Prospective observed-close research settlement; not proof of a placed bet
EUROPEAN_HANDICAP|EH|1558626|-2,EUROPEAN_HANDICAP,1558626,Belgian Pro League,144,2026-09-11T18:45:00Z,2026-09-12T00:50:18Z,KV Mechelen,Anderlecht,EH|1558626|-2,-2,,0,1,HOME,DRAW,AWAY,LOSS,LOSS,WIN,23.0,13.0,1.06,,,,-1.000000,-1.000000,0.060000,,,,FT,SETTLED,Prospective observed-close research settlement; not proof of a placed bet
EUROPEAN_HANDICAP|EH|1558626|-1,EUROPEAN_HANDICAP,1558626,Belgian Pro League,144,2026-09-11T18:45:00Z,2026-09-12T00:50:18Z,KV Mechelen,Anderlecht,EH|1558626|-1,-1,,0,1,HOME,DRAW,AWAY,LOSS,LOSS,WIN,10.0,6.0,1.22,8.7,6.05,1.2,-1.000000,-1.000000,0.220000,-1.000000,-1.000000,0.200000,FT,SETTLED,Prospective observed-close research settlement; not proof of a placed bet
EUROPEAN_HANDICAP|EH|1558626|+1,EUROPEAN_HANDICAP,1558626,Belgian Pro League,144,2026-09-11T18:45:00Z,2026-09-12T00:50:18Z,KV Mechelen,Anderlecht,EH|1558626|+1,+1,,0,1,HOME,DRAW,AWAY,LOSS,WIN,LOSS,1.91,4.0,3.25,1.99,3.74,2.88,-1.000000,3.000000,-1.000000,-1.000000,2.740000,-1.000000,FT,SETTLED,Prospective observed-close research settlement; not proof of a placed bet
EUROPEAN_HANDICAP|EH|1558626|+2,EUROPEAN_HANDICAP,1558626,Belgian Pro League,144,2026-09-11T18:45:00Z,2026-09-12T00:50:18Z,KV Mechelen,Anderlecht,EH|1558626|+2,+2,,0,1,HOME,DRAW,AWAY,WIN,LOSS,LOSS,1.36,5.0,6.0,1.33,5.25,5.45,0.360000,-1.000000,-1.000000,0.330000,-1.000000,-1.000000,FT,SETTLED,Prospective observed-close research settlement; not proof of a placed bet
EUROPEAN_HANDICAP|EH|1558626|+3,EUROPEAN_HANDICAP,1558626,Belgian Pro League,144,2026-09-11T18:45:00Z,2026-09-12T00:50:18Z,KV Mechelen,Anderlecht,EH|1558626|+3,+3,,0,1,HOME,DRAW,AWAY,WIN,LOSS,LOSS,1.12,9.0,15.0,,,,0.120000,-1.000000,-1.000000,,,,FT,SETTLED,Prospective observed-close research settlement; not proof of a placed bet
DRAW_NO_BET|1570381,DRAW_NO_BET,1570381,La Liga,140,2026-09-11T19:00:00Z,2026-09-12T00:50:18Z,Sevilla,Valencia,,0,,1,0,F1(0),F2(0),,WIN,LOSS,,1.38,3.0,,1.4,2.96,,0.380000,-1.000000,,0.400000,-1.000000,,FT,SETTLED,Prospective observed-close research settlement; not proof of a placed bet
DRAW_NO_BET|1550126,DRAW_NO_BET,1550126,Serie A,135,2026-09-11T18:45:00Z,2026-09-12T00:50:18Z,Venezia,Fiorentina,,0,,2,4,F1(0),F2(0),,LOSS,WIN,,2.05,1.8,,2.0,1.81,,-1.000000,0.800000,,-1.000000,0.810000,,FT,SETTLED,Prospective observed-close research settlement; not proof of a placed bet
DRAW_NO_BET|1552763,DRAW_NO_BET,1552763,Ligue 1,61,2026-09-11T18:45:00Z,2026-09-12T00:50:18Z,Rennes,Marseille,,0,,1,0,F1(0),F2(0),,WIN,LOSS,,1.48,2.6,,1.52,2.53,,0.480000,-1.000000,,0.520000,-1.000000,,FT,SETTLED,Prospective observed-close research settlement; not proof of a placed bet
DRAW_NO_BET|1558626,DRAW_NO_BET,1558626,Belgian Pro League,144,2026-09-11T18:45:00Z,2026-09-12T00:50:18Z,KV Mechelen,Anderlecht,,0,,0,1,F1(0),F2(0),,LOSS,WIN,,3.1,1.35,,3.04,1.29,,-1.000000,0.350000,,-1.000000,0.290000,,FT,SETTLED,Prospective observed-close research settlement; not proof of a placed bet
TEAM_TOTAL|TT|1570378|H|0.5,TEAM_TOTAL,1570378,La Liga,140,2026-09-12T12:00:00Z,2026-09-12T14:46:15Z,Racing Santander,Alaves,TT|1570378|H|0.5,0.5,H,2,1,OVER,UNDER,,WIN,LOSS,,1.22,4.0,,1.22,3.82,,0.220000,-1.000000,,0.220000,-1.000000,,FT,SETTLED,Prospective observed-close research settlement; not proof of a placed bet
TEAM_TOTAL|TT|1570378|H|1.5,TEAM_TOTAL,1570378,La Liga,140,2026-09-12T12:00:00Z,2026-09-12T14:46:15Z,Racing Santander,Alaves,TT|1570378|H|1.5,1.5,H,2,1,OVER,UNDER,,WIN,LOSS,,2.1,1.67,,2.15,1.71,,1.100000,-1.000000,,1.150000,-1.000000,,FT,SETTLED,Prospective observed-close research settlement; not proof of a placed bet
TEAM_TOTAL|TT|1570378|H|2.5,TEAM_TOTAL,1570378,La Liga,140,2026-09-12T12:00:00Z,2026-09-12T14:46:15Z,Racing Santander,Alaves,TT|1570378|H|2.5,2.5,H,2,1,OVER,UNDER,,LOSS,WIN,,4.5,1.18,,4.8,1.17,,-1.000000,0.180000,,-1.000000,0.170000,,FT,SETTLED,Prospective observed-close research settlement; not proof of a placed bet
TEAM_TOTAL|TT|1570378|H|3.5,TEAM_TOTAL,1570378,La Liga,140,2026-09-12T12:00:00Z,2026-09-12T14:46:15Z,Racing Santander,Alaves,TT|1570378|H|3.5,3.5,H,2,1,OVER,UNDER,,LOSS,WIN,,13.0,1.04,,,,,-1.000000,0.040000,,,,,FT,SETTLED,Prospective observed-close research settlement; not proof of a placed bet
TEAM_TOTAL|TT|1570378|H|4.5,TEAM_TOTAL,1570378,La Liga,140,2026-09-12T12:00:00Z,2026-09-12T14:46:15Z,Racing Santander,Alaves,TT|1570378|H|4.5,4.5,H,2,1,OVER,UNDER,,LOSS,WIN,,29.0,1.01,,,,,-1.000000,0.010000,,,,,FT,SETTLED,Prospective observed-close research settlement; not proof of a placed bet
TEAM_TOTAL|TT|1570378|A|0.5,TEAM_TOTAL,1570378,La Liga,140,2026-09-12T12:00:00Z,2026-09-12T14:46:15Z,Racing Santander,Alaves,TT|1570378|A|0.5,0.5,A,2,1,OVER,UNDER,,WIN,LOSS,,1.25,3.75,,1.24,3.64,,0.250000,-1.000000,,0.240000,-1.000000,,FT,SETTLED,Prospective observed-close research settlement; not proof of a placed bet
TEAM_TOTAL|TT|1570378|A|1.5,TEAM_TOTAL,1570378,La Liga,140,2026-09-12T12:00:00Z,2026-09-12T14:46:15Z,Racing Santander,Alaves,TT|1570378|A|1.5,1.5,A,2,1,OVER,UNDER,,LOSS,WIN,,2.2,1.62,,2.31,1.62,,-1.000000,0.620000,,-1.000000,0.620000,,FT,SETTLED,Prospective observed-close research settlement; not proof of a placed bet
TEAM_TOTAL|TT|1570378|A|2.5,TEAM_TOTAL,1570378,La Liga,140,2026-09-12T12:00:00Z,2026-09-12T14:46:15Z,Racing Santander,Alaves,TT|1570378|A|2.5,2.5,A,2,1,OVER,UNDER,,LOSS,WIN,,5.0,1.17,,5.35,1.14,,-1.000000,0.170000,,-1.000000,0.140000,,FT,SETTLED,Prospective observed-close research settlement; not proof of a placed bet
TEAM_TOTAL|TT|1570378|A|3.5,TEAM_TOTAL,1570378,La Liga,140,2026-09-12T12:00:00Z,2026-09-12T14:46:15Z,Racing Santander,Alaves,TT|1570378|A|3.5,3.5,A,2,1,OVER,UNDER,,LOSS,WIN,,15.0,1.03,,,,,-1.000000,0.030000,,,,,FT,SETTLED,Prospective observed-close research settlement; not proof of a placed bet
TEAM_TOTAL|TT|1515920|H|0.5,TEAM_TOTAL,1515920,Virsliga,365,2026-09-12T11:00:00Z,2026-09-12T14:46:15Z,Grobiņa,FS Jelgava,TT|1515920|H|0.5,0.5,H,0,0,OVER,UNDER,,LOSS,WIN,,1.3,3.4,,1.22,3.58,,-1.000000,2.400000,,-1.000000,2.580000,,FT,SETTLED,Prospective observed-close research settlement; not proof of a placed bet
TEAM_TOTAL|TT|1515920|H|1.5,TEAM_TOTAL,1515920,Virsliga,365,2026-09-12T11:00:00Z,2026-09-12T14:46:15Z,Grobiņa,FS Jelgava,TT|1515920|H|1.5,1.5,H,0,0,OVER,UNDER,,LOSS,WIN,,2.38,1.53,,2.23,1.57,,-1.000000,0.530000,,-1.000000,0.570000,,FT,SETTLED,Prospective observed-close research settlement; not proof of a placed bet
TEAM_TOTAL|TT|1515920|H|2.5,TEAM_TOTAL,1515920,Virsliga,365,2026-09-12T11:00:00Z,2026-09-12T14:46:15Z,Grobiņa,FS Jelgava,TT|1515920|H|2.5,2.5,H,0,0,OVER,UNDER,,LOSS,WIN,,5.0,1.14,,4.85,1.11,,-1.000000,0.140000,,-1.000000,0.110000,,FT,SETTLED,Prospective observed-close research settlement; not proof of a placed bet
TEAM_TOTAL|TT|1515920|H|3.5,TEAM_TOTAL,1515920,Virsliga,365,2026-09-12T11:00:00Z,2026-09-12T14:46:15Z,Grobiņa,FS Jelgava,TT|1515920|H|3.5,3.5,H,0,0,OVER,UNDER,,LOSS,WIN,,10.0,1.03,,,,,-1.000000,0.030000,,,,,FT,SETTLED,Prospective observed-close research settlement; not proof of a placed bet
TEAM_TOTAL|TT|1515920|A|0.5,TEAM_TOTAL,1515920,Virsliga,365,2026-09-12T11:00:00Z,2026-09-12T14:46:15Z,Grobiņa,FS Jelgava,TT|1515920|A|0.5,0.5,A,0,0,OVER,UNDER,,LOSS,WIN,,1.28,3.5,,1.27,3.22,,-1.000000,2.500000,,-1.000000,2.220000,,FT,SETTLED,Prospective observed-close research settlement; not proof of a placed bet
TEAM_TOTAL|TT|1515920|A|1.5,TEAM_TOTAL,1515920,Virsliga,365,2026-09-12T11:00:00Z,2026-09-12T14:46:15Z,Grobiņa,FS Jelgava,TT|1515920|A|1.5,1.5,A,0,0,OVER,UNDER,,LOSS,WIN,,2.25,1.57,,2.43,1.47,,-1.000000,0.570000,,-1.000000,0.470000,,FT,SETTLED,Prospective observed-close research settlement; not proof of a placed bet
TEAM_TOTAL|TT|1515920|A|2.5,TEAM_TOTAL,1515920,Virsliga,365,2026-09-12T11:00:00Z,2026-09-12T14:46:15Z,Grobiņa,FS Jelgava,TT|1515920|A|2.5,2.5,A,0,0,OVER,UNDER,,LOSS,WIN,,5.0,1.14,,5.65,1.08,,-1.000000,0.140000,,-1.000000,0.080000,,FT,SETTLED,Prospective observed-close research settlement; not proof of a placed bet
TEAM_TOTAL|TT|1515920|A|3.5,TEAM_TOTAL,1515920,Virsliga,365,2026-09-12T11:00:00Z,2026-09-12T14:46:15Z,Grobiņa,FS Jelgava,TT|1515920|A|3.5,3.5,A,0,0,OVER,UNDER,,LOSS,WIN,,9.0,1.04,,,,,-1.000000,0.040000,,,,,FT,SETTLED,Prospective observed-close research settlement; not proof of a placed bet
DOUBLE_CHANCE|1570378,DOUBLE_CHANCE,1570378,La Liga,140,2026-09-12T12:00:00Z,2026-09-12T14:46:15Z,Racing Santander,Alaves,,,,2,1,1X,X2,12,WIN,LOSS,WIN,1.4,1.53,1.28,1.48,1.57,1.32,0.400000,-1.000000,0.280000,0.480000,-1.000000,0.320000,FT,SETTLED,Prospective observed-close research settlement; not proof of a placed bet
DOUBLE_CHANCE|1515920,DOUBLE_CHANCE,1515920,Virsliga,365,2026-09-12T11:00:00Z,2026-09-12T14:46:15Z,Grobiņa,FS Jelgava,,,,0,0,1X,X2,12,WIN,WIN,LOSS,1.4,1.44,1.28,1.34,1.47,1.27,0.400000,0.440000,-1.000000,0.340000,0.470000,-1.000000,FT,SETTLED,Prospective observed-close research settlement; not proof of a placed bet
EUROPEAN_HANDICAP|EH|1570378|-3,EUROPEAN_HANDICAP,1570378,La Liga,140,2026-09-12T12:00:00Z,2026-09-12T14:46:15Z,Racing Santander,Alaves,EH|1570378|-3,-3,,2,1,HOME,DRAW,AWAY,LOSS,LOSS,WIN,26.0,15.0,1.05,,,,-1.000000,-1.000000,0.050000,,,,FT,SETTLED,Prospective observed-close research settlement; not proof of a placed bet
EUROPEAN_HANDICAP|EH|1570378|-2,EUROPEAN_HANDICAP,1570378,La Liga,140,2026-09-12T12:00:00Z,2026-09-12T14:46:15Z,Racing Santander,Alaves,EH|1570378|-2,-2,,2,1,HOME,DRAW,AWAY,LOSS,LOSS,WIN,11.0,7.0,1.18,6.15,4.6,1.13,-1.000000,-1.000000,0.180000,-1.000000,-1.000000,0.130000,FT,SETTLED,Prospective observed-close research settlement; not proof of a placed bet
EUROPEAN_HANDICAP|EH|1570378|-1,EUROPEAN_HANDICAP,1570378,La Liga,140,2026-09-12T12:00:00Z,2026-09-12T14:46:15Z,Racing Santander,Alaves,EH|1570378|-1,-1,,2,1,HOME,DRAW,AWAY,LOSS,WIN,LOSS,4.5,4.5,1.53,4.7,4.33,1.57,-1.000000,3.500000,-1.000000,-1.000000,3.330000,-1.000000,FT,SETTLED,Prospective observed-close research settlement; not proof of a placed bet
EUROPEAN_HANDICAP|EH|1570378|+1,EUROPEAN_HANDICAP,1570378,La Liga,140,2026-09-12T12:00:00Z,2026-09-12T14:46:15Z,Racing Santander,Alaves,EH|1570378|+1,+1,,2,1,HOME,DRAW,AWAY,WIN,LOSS,LOSS,1.44,4.75,5.5,1.48,4.6,5.4,0.440000,-1.000000,-1.000000,0.480000,-1.000000,-1.000000,FT,SETTLED,Prospective observed-close research settlement; not proof of a placed bet
EUROPEAN_HANDICAP|EH|1570378|+2,EUROPEAN_HANDICAP,1570378,La Liga,140,2026-09-12T12:00:00Z,2026-09-12T14:46:15Z,Racing Santander,Alaves,EH|1570378|+2,+2,,2,1,HOME,DRAW,AWAY,WIN,LOSS,LOSS,1.14,8.0,13.0,1.1,4.8,6.65,0.140000,-1.000000,-1.000000,0.100000,-1.000000,-1.000000,FT,SETTLED,Prospective observed-close research settlement; not proof of a placed bet
EUROPEAN_HANDICAP|EH|1515920|-2,EUROPEAN_HANDICAP,1515920,Virsliga,365,2026-09-12T11:00:00Z,2026-09-12T14:46:15Z,Grobiņa,FS Jelgava,EH|1515920|-2,-2,,0,0,HOME,DRAW,AWAY,LOSS,LOSS,WIN,13.0,7.5,1.14,6.55,4.7,1.11,-1.000000,-1.000000,0.140000,-1.000000,-1.000000,0.110000,FT,SETTLED,Prospective observed-close research settlement; not proof of a placed bet
EUROPEAN_HANDICAP|EH|1515920|-1,EUROPEAN_HANDICAP,1515920,Virsliga,365,2026-09-12T11:00:00Z,2026-09-12T14:46:15Z,Grobiņa,FS Jelgava,EH|1515920|-1,-1,,0,0,HOME,DRAW,AWAY,LOSS,LOSS,WIN,5.5,4.5,1.44,4.85,4.1,1.47,-1.000000,-1.000000,0.440000,-1.000000,-1.000000,0.470000,FT,SETTLED,Prospective observed-close research settlement; not proof of a placed bet
EUROPEAN_HANDICAP|EH|1515920|+1,EUROPEAN_HANDICAP,1515920,Virsliga,365,2026-09-12T11:00:00Z,2026-09-12T14:46:15Z,Grobiņa,FS Jelgava,EH|1515920|+1,+1,,0,0,HOME,DRAW,AWAY,WIN,LOSS,LOSS,1.5,4.33,5.0,1.34,4.5,5.95,0.500000,-1.000000,-1.000000,0.340000,-1.000000,-1.000000,FT,SETTLED,Prospective observed-close research settlement; not proof of a placed bet
EUROPEAN_HANDICAP|EH|1515920|+2,EUROPEAN_HANDICAP,1515920,Virsliga,365,2026-09-12T11:00:00Z,2026-09-12T14:46:15Z,Grobiņa,FS Jelgava,EH|1515920|+2,+2,,0,0,HOME,DRAW,AWAY,WIN,LOSS,LOSS,1.17,7.0,11.0,1.11,4.75,6.45,0.170000,-1.000000,-1.000000,0.110000,-1.000000,-1.000000,FT,SETTLED,Prospective observed-close research settlement; not proof of a placed bet
EUROPEAN_HANDICAP|EH|1515920|+3,EUROPEAN_HANDICAP,1515920,Virsliga,365,2026-09-12T11:00:00Z,2026-09-12T14:46:15Z,Grobiņa,FS Jelgava,EH|1515920|+3,+3,,0,0,HOME,DRAW,AWAY,WIN,LOSS,LOSS,1.05,15.0,26.0,,,,0.050000,-1.000000,-1.000000,,,,FT,SETTLED,Prospective observed-close research settlement; not proof of a placed bet
DRAW_NO_BET|1570378,DRAW_NO_BET,1570378,La Liga,140,2026-09-12T12:00:00Z,2026-09-12T14:46:15Z,Racing Santander,Alaves,,0,,2,1,F1(0),F2(0),,WIN,LOSS,,1.78,2.1,,1.81,2.0,,0.780000,-1.000000,,0.810000,-1.000000,,FT,SETTLED,Prospective observed-close research settlement; not proof of a placed bet
DRAW_NO_BET|1515920,DRAW_NO_BET,1515920,Virsliga,365,2026-09-12T11:00:00Z,2026-09-12T14:46:15Z,Grobiņa,FS Jelgava,,0,,0,0,F1(0),F2(0),,PUSH,PUSH,,1.78,2.02,,1.71,1.98,,0.000000,0.000000,,0.000000,0.000000,,FT,SETTLED,Prospective observed-close research settlement; not proof of a placed bet
