market_key,api_fixture_id,league,league_id,captured_at_utc,kickoff_utc,home_team,away_team,team_side,team_name,line,bet_id,bet_name,open_b365_over,open_b365_under,open_p_over,open_p_under,status,source
TT|1575497|A|0.5,1575497,Primeira Liga,94,2026-09-11T13:29:19Z,2026-09-14T19:15:00Z,Moreirense,Maritimo,A,Maritimo,0.5,17,Total - Away,1.4,2.75,0.66265060,0.33734940,FROZEN,API-Football Bet365 first complete GOAL team-total pair captured prospectively
TT|1575497|A|1.5,1575497,Primeira Liga,94,2026-09-11T13:29:19Z,2026-09-14T19:15:00Z,Moreirense,Maritimo,A,Maritimo,1.5,17,Total - Away,3.0,1.36,0.31192661,0.68807339,FROZEN,API-Football Bet365 first complete GOAL team-total pair captured prospectively
TT|1575497|A|2.5,1575497,Primeira Liga,94,2026-09-11T13:29:19Z,2026-09-14T19:15:00Z,Moreirense,Maritimo,A,Maritimo,2.5,17,Total - Away,8.0,1.08,0.11894273,0.88105727,FROZEN,API-Football Bet365 first complete GOAL team-total pair captured prospectively
TT|1575497|A|3.5,1575497,Primeira Liga,94,2026-09-11T13:29:19Z,2026-09-14T19:15:00Z,Moreirense,Maritimo,A,Maritimo,3.5,17,Total - Away,23.0,1.01,0.04206581,0.95793419,FROZEN,API-Football Bet365 first complete GOAL team-total pair captured prospectively
TT|1575494|H|0.5,1575494,Primeira Liga,94,2026-09-11T13:29:19Z,2026-09-14T19:45:00Z,SC Braga,Estoril,H,SC Braga,0.5,16,Total - Home,1.11,6.5,0.85413929,0.14586071,FROZEN,API-Football Bet365 first complete GOAL team-total pair captured prospectively
TT|1575494|H|1.5,1575494,Primeira Liga,94,2026-09-11T13:29:19Z,2026-09-14T19:45:00Z,SC Braga,Estoril,H,SC Braga,1.5,16,Total - Home,1.57,2.25,0.58900524,0.41099476,FROZEN,API-Football Bet365 first complete GOAL team-total pair captured prospectively
TT|1575494|H|2.5,1575494,Primeira Liga,94,2026-09-11T13:29:19Z,2026-09-14T19:45:00Z,SC Braga,Estoril,H,SC Braga,2.5,16,Total - Home,2.75,1.4,0.33734940,0.66265060,FROZEN,API-Football Bet365 first complete GOAL team-total pair captured prospectively
TT|1575494|H|3.5,1575494,Primeira Liga,94,2026-09-11T13:29:19Z,2026-09-14T19:45:00Z,SC Braga,Estoril,H,SC Braga,3.5,16,Total - Home,6.0,1.12,0.15730337,0.84269663,FROZEN,API-Football Bet365 first complete GOAL team-total pair captured prospectively
TT|1575494|H|4.5,1575494,Primeira Liga,94,2026-09-11T13:29:19Z,2026-09-14T19:45:00Z,SC Braga,Estoril,H,SC Braga,4.5,16,Total - Home,15.0,1.03,0.06425452,0.93574548,FROZEN,API-Football Bet365 first complete GOAL team-total pair captured prospectively
TT|1575494|H|5.5,1575494,Primeira Liga,94,2026-09-11T13:29:19Z,2026-09-14T19:45:00Z,SC Braga,Estoril,H,SC Braga,5.5,16,Total - Home,29.0,1.01,0.03365545,0.96634455,FROZEN,API-Football Bet365 first complete GOAL team-total pair captured prospectively
TT|1575494|A|0.5,1575494,Primeira Liga,94,2026-09-11T13:29:19Z,2026-09-14T19:45:00Z,SC Braga,Estoril,A,Estoril,0.5,17,Total - Away,1.57,2.25,0.58900524,0.41099476,FROZEN,API-Football Bet365 first complete GOAL team-total pair captured prospectively
TT|1575494|A|1.5,1575494,Primeira Liga,94,2026-09-11T13:29:19Z,2026-09-14T19:45:00Z,SC Braga,Estoril,A,Estoril,1.5,17,Total - Away,3.75,1.25,0.25000000,0.75000000,FROZEN,API-Football Bet365 first complete GOAL team-total pair captured prospectively
TT|1575494|A|2.5,1575494,Primeira Liga,94,2026-09-11T13:29:19Z,2026-09-14T19:45:00Z,SC Braga,Estoril,A,Estoril,2.5,17,Total - Away,13.0,1.04,0.07407407,0.92592593,FROZEN,API-Football Bet365 first complete GOAL team-total pair captured prospectively
TT|1584405|H|0.5,1584405,Super Lig,203,2026-09-11T13:29:19Z,2026-09-11T17:00:00Z,Beşiktaş,Erzurumspor FK,H,Beşiktaş,0.5,16,Total - Home,1.05,11.0,0.91286307,0.08713693,FROZEN,API-Football Bet365 first complete GOAL team-total pair captured prospectively
TT|1584405|H|1.5,1584405,Super Lig,203,2026-09-11T13:29:19Z,2026-09-11T17:00:00Z,Beşiktaş,Erzurumspor FK,H,Beşiktaş,1.5,16,Total - Home,1.33,3.25,0.70960699,0.29039301,FROZEN,API-Football Bet365 first complete GOAL team-total pair captured prospectively
TT|1584405|H|2.5,1584405,Super Lig,203,2026-09-11T13:29:19Z,2026-09-11T17:00:00Z,Beşiktaş,Erzurumspor FK,H,Beşiktaş,2.5,16,Total - Home,2.0,1.73,0.46380697,0.53619303,FROZEN,API-Football Bet365 first complete GOAL team-total pair captured prospectively
TT|1584405|H|3.5,1584405,Super Lig,203,2026-09-11T13:29:19Z,2026-09-11T17:00:00Z,Beşiktaş,Erzurumspor FK,H,Beşiktaş,3.5,16,Total - Home,3.5,1.28,0.26778243,0.73221757,FROZEN,API-Football Bet365 first complete GOAL team-total pair captured prospectively
TT|1584405|H|4.5,1584405,Super Lig,203,2026-09-11T13:29:19Z,2026-09-11T17:00:00Z,Beşiktaş,Erzurumspor FK,H,Beşiktaş,4.5,16,Total - Home,8.0,1.08,0.11894273,0.88105727,FROZEN,API-Football Bet365 first complete GOAL team-total pair captured prospectively
TT|1584405|H|5.5,1584405,Super Lig,203,2026-09-11T13:29:19Z,2026-09-11T17:00:00Z,Beşiktaş,Erzurumspor FK,H,Beşiktaş,5.5,16,Total - Home,17.0,1.02,0.05660377,0.94339623,FROZEN,API-Football Bet365 first complete GOAL team-total pair captured prospectively
TT|1584405|A|0.5,1584405,Super Lig,203,2026-09-11T13:29:19Z,2026-09-11T17:00:00Z,Beşiktaş,Erzurumspor FK,A,Erzurumspor FK,0.5,17,Total - Away,1.83,1.83,0.50000000,0.50000000,FROZEN,API-Football Bet365 first complete GOAL team-total pair captured prospectively
TT|1584405|A|1.5,1584405,Super Lig,203,2026-09-11T13:29:19Z,2026-09-11T17:00:00Z,Beşiktaş,Erzurumspor FK,A,Erzurumspor FK,1.5,17,Total - Away,5.5,1.14,0.17168675,0.82831325,FROZEN,API-Football Bet365 first complete GOAL team-total pair captured prospectively
TT|1584405|A|2.5,1584405,Super Lig,203,2026-09-11T13:29:19Z,2026-09-11T17:00:00Z,Beşiktaş,Erzurumspor FK,A,Erzurumspor FK,2.5,17,Total - Away,21.0,1.01,0.04588823,0.95411177,FROZEN,API-Football Bet365 first complete GOAL team-total pair captured prospectively
TT|1584406|H|0.5,1584406,Super Lig,203,2026-09-11T13:29:19Z,2026-09-12T14:00:00Z,Eyüpspor,Rizespor,H,Eyüpspor,0.5,16,Total - Home,1.44,2.62,0.64532020,0.35467980,FROZEN,API-Football Bet365 first complete GOAL team-total pair captured prospectively
TT|1584406|H|1.5,1584406,Super Lig,203,2026-09-11T13:29:19Z,2026-09-12T14:00:00Z,Eyüpspor,Rizespor,H,Eyüpspor,1.5,16,Total - Home,3.4,1.3,0.27659574,0.72340426,FROZEN,API-Football Bet365 first complete GOAL team-total pair captured prospectively
TT|1584406|H|2.5,1584406,Super Lig,203,2026-09-11T13:29:19Z,2026-09-12T14:00:00Z,Eyüpspor,Rizespor,H,Eyüpspor,2.5,16,Total - Home,10.0,1.06,0.09584087,0.90415913,FROZEN,API-Football Bet365 first complete GOAL team-total pair captured prospectively
TT|1584406|H|3.5,1584406,Super Lig,203,2026-09-11T13:29:19Z,2026-09-12T14:00:00Z,Eyüpspor,Rizespor,H,Eyüpspor,3.5,16,Total - Home,29.0,1.01,0.03365545,0.96634455,FROZEN,API-Football Bet365 first complete GOAL team-total pair captured prospectively
TT|1584406|A|0.5,1584406,Super Lig,203,2026-09-11T13:29:19Z,2026-09-12T14:00:00Z,Eyüpspor,Rizespor,A,Rizespor,0.5,17,Total - Away,1.2,4.33,0.78300181,0.21699819,FROZEN,API-Football Bet365 first complete GOAL team-total pair captured prospectively
TT|1584406|A|1.5,1584406,Super Lig,203,2026-09-11T13:29:19Z,2026-09-12T14:00:00Z,Eyüpspor,Rizespor,A,Rizespor,1.5,17,Total - Away,1.91,1.8,0.48517520,0.51482480,FROZEN,API-Football Bet365 first complete GOAL team-total pair captured prospectively
TT|1584406|A|2.5,1584406,Super Lig,203,2026-09-11T13:29:19Z,2026-09-12T14:00:00Z,Eyüpspor,Rizespor,A,Rizespor,2.5,17,Total - Away,4.0,1.22,0.23371648,0.76628352,FROZEN,API-Football Bet365 first complete GOAL team-total pair captured prospectively
TT|1584406|A|3.5,1584406,Super Lig,203,2026-09-11T13:29:19Z,2026-09-12T14:00:00Z,Eyüpspor,Rizespor,A,Rizespor,3.5,17,Total - Away,11.0,1.05,0.08713693,0.91286307,FROZEN,API-Football Bet365 first complete GOAL team-total pair captured prospectively
TT|1584406|A|4.5,1584406,Super Lig,203,2026-09-11T13:29:19Z,2026-09-12T14:00:00Z,Eyüpspor,Rizespor,A,Rizespor,4.5,17,Total - Away,26.0,1.01,0.03739356,0.96260644,FROZEN,API-Football Bet365 first complete GOAL team-total pair captured prospectively
TT|1584411|H|0.5,1584411,Super Lig,203,2026-09-11T13:29:19Z,2026-09-12T14:00:00Z,Samsunspor,Çorum FK,H,Samsunspor,0.5,16,Total - Home,1.2,4.33,0.78300181,0.21699819,FROZEN,API-Football Bet365 first complete GOAL team-total pair captured prospectively
TT|1584411|H|1.5,1584411,Super Lig,203,2026-09-11T13:29:19Z,2026-09-12T14:00:00Z,Samsunspor,Çorum FK,H,Samsunspor,1.5,16,Total - Home,2.0,1.73,0.46380697,0.53619303,FROZEN,API-Football Bet365 first complete GOAL team-total pair captured prospectively
TT|1584411|H|2.5,1584411,Super Lig,203,2026-09-11T13:29:19Z,2026-09-12T14:00:00Z,Samsunspor,Çorum FK,H,Samsunspor,2.5,16,Total - Home,4.33,1.2,0.21699819,0.78300181,FROZEN,API-Football Bet365 first complete GOAL team-total pair captured prospectively
TT|1584411|H|3.5,1584411,Super Lig,203,2026-09-11T13:29:19Z,2026-09-12T14:00:00Z,Samsunspor,Çorum FK,H,Samsunspor,3.5,16,Total - Home,11.0,1.05,0.08713693,0.91286307,FROZEN,API-Football Bet365 first complete GOAL team-total pair captured prospectively
TT|1584411|H|4.5,1584411,Super Lig,203,2026-09-11T13:29:19Z,2026-09-12T14:00:00Z,Samsunspor,Çorum FK,H,Samsunspor,4.5,16,Total - Home,26.0,1.01,0.03739356,0.96260644,FROZEN,API-Football Bet365 first complete GOAL team-total pair captured prospectively
TT|1584411|A|0.5,1584411,Super Lig,203,2026-09-11T13:29:19Z,2026-09-12T14:00:00Z,Samsunspor,Çorum FK,A,Çorum FK,0.5,17,Total - Away,1.4,2.75,0.66265060,0.33734940,FROZEN,API-Football Bet365 first complete GOAL team-total pair captured prospectively
TT|1584411|A|1.5,1584411,Super Lig,203,2026-09-11T13:29:19Z,2026-09-12T14:00:00Z,Samsunspor,Çorum FK,A,Çorum FK,1.5,17,Total - Away,3.0,1.36,0.31192661,0.68807339,FROZEN,API-Football Bet365 first complete GOAL team-total pair captured prospectively
TT|1584411|A|2.5,1584411,Super Lig,203,2026-09-11T13:29:19Z,2026-09-12T14:00:00Z,Samsunspor,Çorum FK,A,Çorum FK,2.5,17,Total - Away,8.0,1.08,0.11894273,0.88105727,FROZEN,API-Football Bet365 first complete GOAL team-total pair captured prospectively
TT|1584411|A|3.5,1584411,Super Lig,203,2026-09-11T13:29:19Z,2026-09-12T14:00:00Z,Samsunspor,Çorum FK,A,Çorum FK,3.5,17,Total - Away,23.0,1.01,0.04206581,0.95793419,FROZEN,API-Football Bet365 first complete GOAL team-total pair captured prospectively
TT|1584410|H|0.5,1584410,Super Lig,203,2026-09-11T13:29:19Z,2026-09-12T17:00:00Z,Konyaspor,Trabzonspor,H,Konyaspor,0.5,16,Total - Home,1.33,3.25,0.70960699,0.29039301,FROZEN,API-Football Bet365 first complete GOAL team-total pair captured prospectively
TT|1584410|H|1.5,1584410,Super Lig,203,2026-09-11T13:29:19Z,2026-09-12T17:00:00Z,Konyaspor,Trabzonspor,H,Konyaspor,1.5,16,Total - Home,2.62,1.44,0.35467980,0.64532020,FROZEN,API-Football Bet365 first complete GOAL team-total pair captured prospectively
TT|1584410|H|2.5,1584410,Super Lig,203,2026-09-11T13:29:19Z,2026-09-12T17:00:00Z,Konyaspor,Trabzonspor,H,Konyaspor,2.5,16,Total - Home,7.0,1.1,0.13580247,0.86419753,FROZEN,API-Football Bet365 first complete GOAL team-total pair captured prospectively
TT|1584410|H|3.5,1584410,Super Lig,203,2026-09-11T13:29:19Z,2026-09-12T17:00:00Z,Konyaspor,Trabzonspor,H,Konyaspor,3.5,16,Total - Home,19.0,1.02,0.05094905,0.94905095,FROZEN,API-Football Bet365 first complete GOAL team-total pair captured prospectively
TT|1584410|A|0.5,1584410,Super Lig,203,2026-09-11T13:29:19Z,2026-09-12T17:00:00Z,Konyaspor,Trabzonspor,A,Trabzonspor,0.5,17,Total - Away,1.17,5.0,0.81037277,0.18962723,FROZEN,API-Football Bet365 first complete GOAL team-total pair captured prospectively
TT|1584410|A|1.5,1584410,Super Lig,203,2026-09-11T13:29:19Z,2026-09-12T17:00:00Z,Konyaspor,Trabzonspor,A,Trabzonspor,1.5,17,Total - Away,1.8,1.91,0.51482480,0.48517520,FROZEN,API-Football Bet365 first complete GOAL team-total pair captured prospectively
TT|1584410|A|2.5,1584410,Super Lig,203,2026-09-11T13:29:19Z,2026-09-12T17:00:00Z,Konyaspor,Trabzonspor,A,Trabzonspor,2.5,17,Total - Away,3.5,1.28,0.26778243,0.73221757,FROZEN,API-Football Bet365 first complete GOAL team-total pair captured prospectively
TT|1584410|A|3.5,1584410,Super Lig,203,2026-09-11T13:29:19Z,2026-09-12T17:00:00Z,Konyaspor,Trabzonspor,A,Trabzonspor,3.5,17,Total - Away,9.0,1.07,0.10625621,0.89374379,FROZEN,API-Football Bet365 first complete GOAL team-total pair captured prospectively
TT|1584410|A|4.5,1584410,Super Lig,203,2026-09-11T13:29:19Z,2026-09-12T17:00:00Z,Konyaspor,Trabzonspor,A,Trabzonspor,4.5,17,Total - Away,21.0,1.01,0.04588823,0.95411177,FROZEN,API-Football Bet365 first complete GOAL team-total pair captured prospectively
TT|1584403|H|0.5,1584403,Super Lig,203,2026-09-11T13:29:19Z,2026-09-12T17:00:00Z,Alanyaspor,Göztepe,H,Alanyaspor,0.5,16,Total - Home,1.25,3.75,0.75000000,0.25000000,FROZEN,API-Football Bet365 first complete GOAL team-total pair captured prospectively
TT|1584403|H|1.5,1584403,Super Lig,203,2026-09-11T13:29:19Z,2026-09-12T17:00:00Z,Alanyaspor,Göztepe,H,Alanyaspor,1.5,16,Total - Home,2.1,1.67,0.44297082,0.55702918,FROZEN,API-Football Bet365 first complete GOAL team-total pair captured prospectively
TT|1584403|H|2.5,1584403,Super Lig,203,2026-09-11T13:29:19Z,2026-09-12T17:00:00Z,Alanyaspor,Göztepe,H,Alanyaspor,2.5,16,Total - Home,5.0,1.17,0.18962723,0.81037277,FROZEN,API-Football Bet365 first complete GOAL team-total pair captured prospectively
TT|1584403|H|3.5,1584403,Super Lig,203,2026-09-11T13:29:19Z,2026-09-12T17:00:00Z,Alanyaspor,Göztepe,H,Alanyaspor,3.5,16,Total - Home,13.0,1.04,0.07407407,0.92592593,FROZEN,API-Football Bet365 first complete GOAL team-total pair captured prospectively
TT|1584403|H|4.5,1584403,Super Lig,203,2026-09-11T13:29:19Z,2026-09-12T17:00:00Z,Alanyaspor,Göztepe,H,Alanyaspor,4.5,16,Total - Home,29.0,1.01,0.03365545,0.96634455,FROZEN,API-Football Bet365 first complete GOAL team-total pair captured prospectively
TT|1584403|A|0.5,1584403,Super Lig,203,2026-09-11T13:29:19Z,2026-09-12T17:00:00Z,Alanyaspor,Göztepe,A,Göztepe,0.5,17,Total - Away,1.36,3.0,0.68807339,0.31192661,FROZEN,API-Football Bet365 first complete GOAL team-total pair captured prospectively
TT|1584403|A|1.5,1584403,Super Lig,203,2026-09-11T13:29:19Z,2026-09-12T17:00:00Z,Alanyaspor,Göztepe,A,Göztepe,1.5,17,Total - Away,2.75,1.4,0.33734940,0.66265060,FROZEN,API-Football Bet365 first complete GOAL team-total pair captured prospectively
TT|1584403|A|2.5,1584403,Super Lig,203,2026-09-11T13:29:19Z,2026-09-12T17:00:00Z,Alanyaspor,Göztepe,A,Göztepe,2.5,17,Total - Away,8.0,1.08,0.11894273,0.88105727,FROZEN,API-Football Bet365 first complete GOAL team-total pair captured prospectively
TT|1584403|A|3.5,1584403,Super Lig,203,2026-09-11T13:29:19Z,2026-09-12T17:00:00Z,Alanyaspor,Göztepe,A,Göztepe,3.5,17,Total - Away,21.0,1.01,0.04588823,0.95411177,FROZEN,API-Football Bet365 first complete GOAL team-total pair captured prospectively
TT|1584409|H|0.5,1584409,Super Lig,203,2026-09-11T13:29:19Z,2026-09-13T14:00:00Z,Gençlerbirliği S.K.,Kasımpaşa,H,Gençlerbirliği S.K.,0.5,16,Total - Home,1.28,3.5,0.73221757,0.26778243,FROZEN,API-Football Bet365 first complete GOAL team-total pair captured prospectively
TT|1584409|H|1.5,1584409,Super Lig,203,2026-09-11T13:29:19Z,2026-09-13T14:00:00Z,Gençlerbirliği S.K.,Kasımpaşa,H,Gençlerbirliği S.K.,1.5,16,Total - Home,2.38,1.53,0.39130435,0.60869565,FROZEN,API-Football Bet365 first complete GOAL team-total pair captured prospectively
TT|1584409|H|2.5,1584409,Super Lig,203,2026-09-11T13:29:19Z,2026-09-13T14:00:00Z,Gençlerbirliği S.K.,Kasımpaşa,H,Gençlerbirliği S.K.,2.5,16,Total - Home,5.5,1.14,0.17168675,0.82831325,FROZEN,API-Football Bet365 first complete GOAL team-total pair captured prospectively
TT|1584409|H|3.5,1584409,Super Lig,203,2026-09-11T13:29:19Z,2026-09-13T14:00:00Z,Gençlerbirliği S.K.,Kasımpaşa,H,Gençlerbirliği S.K.,3.5,16,Total - Home,17.0,1.02,0.05660377,0.94339623,FROZEN,API-Football Bet365 first complete GOAL team-total pair captured prospectively
TT|1584409|A|0.5,1584409,Super Lig,203,2026-09-11T13:29:19Z,2026-09-13T14:00:00Z,Gençlerbirliği S.K.,Kasımpaşa,A,Kasımpaşa,0.5,17,Total - Away,1.4,2.75,0.66265060,0.33734940,FROZEN,API-Football Bet365 first complete GOAL team-total pair captured prospectively
TT|1584409|A|1.5,1584409,Super Lig,203,2026-09-11T13:29:19Z,2026-09-13T14:00:00Z,Gençlerbirliği S.K.,Kasımpaşa,A,Kasımpaşa,1.5,17,Total - Away,3.0,1.36,0.31192661,0.68807339,FROZEN,API-Football Bet365 first complete GOAL team-total pair captured prospectively
TT|1584409|A|2.5,1584409,Super Lig,203,2026-09-11T13:29:19Z,2026-09-13T14:00:00Z,Gençlerbirliği S.K.,Kasımpaşa,A,Kasımpaşa,2.5,17,Total - Away,8.0,1.08,0.11894273,0.88105727,FROZEN,API-Football Bet365 first complete GOAL team-total pair captured prospectively
TT|1584409|A|3.5,1584409,Super Lig,203,2026-09-11T13:29:19Z,2026-09-13T14:00:00Z,Gençlerbirliği S.K.,Kasımpaşa,A,Kasımpaşa,3.5,17,Total - Away,23.0,1.01,0.04206581,0.95793419,FROZEN,API-Football Bet365 first complete GOAL team-total pair captured prospectively
TT|1584407|H|0.5,1584407,Super Lig,203,2026-09-11T13:29:19Z,2026-09-13T17:00:00Z,Galatasaray,Kocaelispor,H,Galatasaray,0.5,16,Total - Home,1.05,11.0,0.91286307,0.08713693,FROZEN,API-Football Bet365 first complete GOAL team-total pair captured prospectively
TT|1584407|H|1.5,1584407,Super Lig,203,2026-09-11T13:29:19Z,2026-09-13T17:00:00Z,Galatasaray,Kocaelispor,H,Galatasaray,1.5,16,Total - Home,1.3,3.4,0.72340426,0.27659574,FROZEN,API-Football Bet365 first complete GOAL team-total pair captured prospectively
TT|1584407|H|2.5,1584407,Super Lig,203,2026-09-11T13:29:19Z,2026-09-13T17:00:00Z,Galatasaray,Kocaelispor,H,Galatasaray,2.5,16,Total - Home,2.0,1.73,0.46380697,0.53619303,FROZEN,API-Football Bet365 first complete GOAL team-total pair captured prospectively
TT|1584407|H|3.5,1584407,Super Lig,203,2026-09-11T13:29:19Z,2026-09-13T17:00:00Z,Galatasaray,Kocaelispor,H,Galatasaray,3.5,16,Total - Home,3.5,1.28,0.26778243,0.73221757,FROZEN,API-Football Bet365 first complete GOAL team-total pair captured prospectively
TT|1584407|H|4.5,1584407,Super Lig,203,2026-09-11T13:29:19Z,2026-09-13T17:00:00Z,Galatasaray,Kocaelispor,H,Galatasaray,4.5,16,Total - Home,7.0,1.1,0.13580247,0.86419753,FROZEN,API-Football Bet365 first complete GOAL team-total pair captured prospectively
TT|1584407|H|5.5,1584407,Super Lig,203,2026-09-11T13:29:19Z,2026-09-13T17:00:00Z,Galatasaray,Kocaelispor,H,Galatasaray,5.5,16,Total - Home,17.0,1.02,0.05660377,0.94339623,FROZEN,API-Football Bet365 first complete GOAL team-total pair captured prospectively
TT|1584407|A|0.5,1584407,Super Lig,203,2026-09-11T13:29:19Z,2026-09-13T17:00:00Z,Galatasaray,Kocaelispor,A,Kocaelispor,0.5,17,Total - Away,1.73,2.0,0.53619303,0.46380697,FROZEN,API-Football Bet365 first complete GOAL team-total pair captured prospectively
TT|1584407|A|1.5,1584407,Super Lig,203,2026-09-11T13:29:19Z,2026-09-13T17:00:00Z,Galatasaray,Kocaelispor,A,Kocaelispor,1.5,17,Total - Away,4.5,1.18,0.20774648,0.79225352,FROZEN,API-Football Bet365 first complete GOAL team-total pair captured prospectively
TT|1584407|A|2.5,1584407,Super Lig,203,2026-09-11T13:29:19Z,2026-09-13T17:00:00Z,Galatasaray,Kocaelispor,A,Kocaelispor,2.5,17,Total - Away,17.0,1.02,0.05660377,0.94339623,FROZEN,API-Football Bet365 first complete GOAL team-total pair captured prospectively
TT|1584404|H|0.5,1584404,Super Lig,203,2026-09-11T13:29:19Z,2026-09-13T17:00:00Z,Amed,Başakşehir,H,Amed,0.5,16,Total - Home,1.25,3.75,0.75000000,0.25000000,FROZEN,API-Football Bet365 first complete GOAL team-total pair captured prospectively
TT|1584404|H|1.5,1584404,Super Lig,203,2026-09-11T13:29:19Z,2026-09-13T17:00:00Z,Amed,Başakşehir,H,Amed,1.5,16,Total - Home,2.2,1.62,0.42408377,0.57591623,FROZEN,API-Football Bet365 first complete GOAL team-total pair captured prospectively
TT|1584404|H|2.5,1584404,Super Lig,203,2026-09-11T13:29:19Z,2026-09-13T17:00:00Z,Amed,Başakşehir,H,Amed,2.5,16,Total - Home,5.5,1.14,0.17168675,0.82831325,FROZEN,API-Football Bet365 first complete GOAL team-total pair captured prospectively
TT|1584404|H|3.5,1584404,Super Lig,203,2026-09-11T13:29:19Z,2026-09-13T17:00:00Z,Amed,Başakşehir,H,Amed,3.5,16,Total - Home,15.0,1.03,0.06425452,0.93574548,FROZEN,API-Football Bet365 first complete GOAL team-total pair captured prospectively
TT|1584404|A|0.5,1584404,Super Lig,203,2026-09-11T13:29:19Z,2026-09-13T17:00:00Z,Amed,Başakşehir,A,Başakşehir,0.5,17,Total - Away,1.28,3.5,0.73221757,0.26778243,FROZEN,API-Football Bet365 first complete GOAL team-total pair captured prospectively
TT|1584404|A|1.5,1584404,Super Lig,203,2026-09-11T13:29:19Z,2026-09-13T17:00:00Z,Amed,Başakşehir,A,Başakşehir,1.5,17,Total - Away,2.25,1.57,0.41099476,0.58900524,FROZEN,API-Football Bet365 first complete GOAL team-total pair captured prospectively
TT|1584404|A|2.5,1584404,Super Lig,203,2026-09-11T13:29:19Z,2026-09-13T17:00:00Z,Amed,Başakşehir,A,Başakşehir,2.5,17,Total - Away,5.5,1.14,0.17168675,0.82831325,FROZEN,API-Football Bet365 first complete GOAL team-total pair captured prospectively
TT|1584404|A|3.5,1584404,Super Lig,203,2026-09-11T13:29:19Z,2026-09-13T17:00:00Z,Amed,Başakşehir,A,Başakşehir,3.5,17,Total - Away,15.0,1.03,0.06425452,0.93574548,FROZEN,API-Football Bet365 first complete GOAL team-total pair captured prospectively
TT|1584408|H|0.5,1584408,Super Lig,203,2026-09-11T13:29:19Z,2026-09-14T17:00:00Z,Gaziantep FK,Fenerbahçe,H,Gaziantep FK,0.5,16,Total - Home,1.57,2.25,0.58900524,0.41099476,FROZEN,API-Football Bet365 first complete GOAL team-total pair captured prospectively
TT|1584408|H|1.5,1584408,Super Lig,203,2026-09-11T13:29:19Z,2026-09-14T17:00:00Z,Gaziantep FK,Fenerbahçe,H,Gaziantep FK,1.5,16,Total - Home,3.75,1.25,0.25000000,0.75000000,FROZEN,API-Football Bet365 first complete GOAL team-total pair captured prospectively
TT|1584408|H|2.5,1584408,Super Lig,203,2026-09-11T13:29:19Z,2026-09-14T17:00:00Z,Gaziantep FK,Fenerbahçe,H,Gaziantep FK,2.5,16,Total - Home,13.0,1.04,0.07407407,0.92592593,FROZEN,API-Football Bet365 first complete GOAL team-total pair captured prospectively
TT|1584408|A|0.5,1584408,Super Lig,203,2026-09-11T13:29:19Z,2026-09-14T17:00:00Z,Gaziantep FK,Fenerbahçe,A,Fenerbahçe,0.5,17,Total - Away,1.12,6.0,0.84269663,0.15730337,FROZEN,API-Football Bet365 first complete GOAL team-total pair captured prospectively
TT|1584408|A|1.5,1584408,Super Lig,203,2026-09-11T13:29:19Z,2026-09-14T17:00:00Z,Gaziantep FK,Fenerbahçe,A,Fenerbahçe,1.5,17,Total - Away,1.62,2.2,0.57591623,0.42408377,FROZEN,API-Football Bet365 first complete GOAL team-total pair captured prospectively
TT|1584408|A|2.5,1584408,Super Lig,203,2026-09-11T13:29:19Z,2026-09-14T17:00:00Z,Gaziantep FK,Fenerbahçe,A,Fenerbahçe,2.5,17,Total - Away,3.0,1.36,0.31192661,0.68807339,FROZEN,API-Football Bet365 first complete GOAL team-total pair captured prospectively
TT|1584408|A|3.5,1584408,Super Lig,203,2026-09-11T13:29:19Z,2026-09-14T17:00:00Z,Gaziantep FK,Fenerbahçe,A,Fenerbahçe,3.5,17,Total - Away,6.5,1.11,0.14586071,0.85413929,FROZEN,API-Football Bet365 first complete GOAL team-total pair captured prospectively
TT|1584408|A|4.5,1584408,Super Lig,203,2026-09-11T13:29:19Z,2026-09-14T17:00:00Z,Gaziantep FK,Fenerbahçe,A,Fenerbahçe,4.5,17,Total - Away,15.0,1.03,0.06425452,0.93574548,FROZEN,API-Football Bet365 first complete GOAL team-total pair captured prospectively
TT|1556642|H|0.5,1556642,Scottish Premiership,179,2026-09-11T13:29:19Z,2026-09-15T18:45:00Z,Hibernian,Kilmarnock,H,Hibernian,0.5,16,Total - Home,1.08,8.0,0.88105727,0.11894273,FROZEN,API-Football Bet365 first complete GOAL team-total pair captured prospectively
TT|1556642|H|1.5,1556642,Scottish Premiership,179,2026-09-11T13:29:19Z,2026-09-15T18:45:00Z,Hibernian,Kilmarnock,H,Hibernian,1.5,16,Total - Home,1.44,2.62,0.64532020,0.35467980,FROZEN,API-Football Bet365 first complete GOAL team-total pair captured prospectively
TT|1556642|H|2.5,1556642,Scottish Premiership,179,2026-09-11T13:29:19Z,2026-09-15T18:45:00Z,Hibernian,Kilmarnock,H,Hibernian,2.5,16,Total - Home,2.5,1.5,0.37500000,0.62500000,FROZEN,API-Football Bet365 first complete GOAL team-total pair captured prospectively
TT|1556642|H|3.5,1556642,Scottish Premiership,179,2026-09-11T13:29:19Z,2026-09-15T18:45:00Z,Hibernian,Kilmarnock,H,Hibernian,3.5,16,Total - Home,5.0,1.17,0.18962723,0.81037277,FROZEN,API-Football Bet365 first complete GOAL team-total pair captured prospectively
