fixture_id,provider_league_id,league_name,season,round,kickoff_utc,home_team,away_team,source_status,first_queued_at_utc,last_seen_at_utc,backlog_status,captured_at_utc,queue_source,attempt_count,last_attempt_at_utc,last_attempt_result
1553181,106,Ekstraklasa,2026,Regular Season - 9,2026-09-20T12:45:00+00:00,Zaglebie Lubin,Wisla Plock,FT,2026-09-20T15:27:20Z,2026-09-20T16:28:28Z,CAPTURED,2026-09-20T15:27:20Z,current_round_terminal_fixture,1,2026-09-20T15:27:20Z,CAPTURED
1515928,365,Virsliga,2026,Regular Season - 31,2026-09-20T13:00:00+00:00,Tukums,Grobiņa,FT,2026-09-20T15:27:20Z,2026-09-20T16:28:28Z,PENDING,,current_round_terminal_fixture,1,2026-09-20T15:27:20Z,NO_DATA
1550131,135,Serie A,2026,Regular Season - 5,2026-09-20T13:00:00+00:00,Frosinone,Como,FT,2026-09-20T15:27:20Z,2026-09-20T16:28:28Z,CAPTURED,2026-09-20T15:27:20Z,current_round_terminal_fixture,1,2026-09-20T15:27:20Z,CAPTURED
1550134,135,Serie A,2026,Regular Season - 5,2026-09-20T13:00:00+00:00,Parma,Genoa,FT,2026-09-20T15:27:20Z,2026-09-20T16:28:28Z,CAPTURED,2026-09-20T15:27:20Z,current_round_terminal_fixture,1,2026-09-20T15:27:20Z,CAPTURED
1552766,61,Ligue 1,2026,Regular Season - 5,2026-09-20T13:00:00+00:00,Auxerre,Stade Brestois 29,FT,2026-09-20T15:27:20Z,2026-09-20T16:28:28Z,CAPTURED,2026-09-20T15:27:20Z,current_round_terminal_fixture,1,2026-09-20T15:27:20Z,CAPTURED
1557407,39,Premier League,2026,Regular Season - 5,2026-09-20T13:00:00+00:00,Bournemouth,Liverpool,FT,2026-09-20T15:27:20Z,2026-09-20T16:28:28Z,CAPTURED,2026-09-20T15:27:20Z,current_round_terminal_fixture,1,2026-09-20T15:27:20Z,CAPTURED
1557412,39,Premier League,2026,Regular Season - 5,2026-09-20T13:00:00+00:00,Leeds,Crystal Palace,FT,2026-09-20T15:27:20Z,2026-09-20T16:28:28Z,CAPTURED,2026-09-20T15:27:20Z,current_round_terminal_fixture,1,2026-09-20T15:27:20Z,CAPTURED
1557413,39,Premier League,2026,Regular Season - 5,2026-09-20T13:00:00+00:00,Manchester City,Sunderland,FT,2026-09-20T15:27:20Z,2026-09-20T16:28:28Z,CAPTURED,2026-09-20T15:27:20Z,current_round_terminal_fixture,1,2026-09-20T15:27:20Z,CAPTURED
1575169,78,Bundesliga,2026,Regular Season - 4,2026-09-20T13:30:00+00:00,Bayer Leverkusen,RB Leipzig,FT,2026-09-20T15:27:20Z,2026-09-20T16:28:28Z,CAPTURED,2026-09-20T15:27:20Z,current_round_terminal_fixture,1,2026-09-20T15:27:20Z,CAPTURED
1549023,119,Superliga,2026,Regular Season - 9,2026-09-20T14:00:00+00:00,AC Horsens,Aarhus,FT,2026-09-20T16:28:28Z,2026-09-20T16:28:28Z,CAPTURED,2026-09-20T16:28:28Z,current_round_terminal_fixture,1,2026-09-20T16:28:28Z,CAPTURED
1558641,144,Jupiler Pro League,2026,Regular Season - 7,2026-09-20T14:00:00+00:00,St. Truiden,KVC Westerlo,FT,2026-09-20T16:28:28Z,2026-09-20T16:28:28Z,CAPTURED,2026-09-20T16:28:28Z,current_round_terminal_fixture,1,2026-09-20T16:28:28Z,CAPTURED
1584415,203,Süper Lig,2026,Regular Season - 6,2026-09-20T14:00:00+00:00,Erzurumspor FK,Samsunspor,FT,2026-09-20T16:28:28Z,2026-09-20T16:28:28Z,CAPTURED,2026-09-20T16:28:28Z,current_round_terminal_fixture,1,2026-09-20T16:28:28Z,CAPTURED
1584416,203,Süper Lig,2026,Regular Season - 6,2026-09-20T14:00:00+00:00,Fenerbahçe,Eyüpspor,FT,2026-09-20T16:28:28Z,2026-09-20T16:28:28Z,CAPTURED,2026-09-20T16:28:28Z,current_round_terminal_fixture,1,2026-09-20T16:28:28Z,CAPTURED
1570394,140,La Liga,2026,Regular Season - 7,2026-09-20T14:15:00+00:00,Atletico Madrid,Real Madrid,FT,2026-09-20T16:28:28Z,2026-09-20T16:28:28Z,CAPTURED,2026-09-20T16:28:28Z,current_round_terminal_fixture,1,2026-09-20T16:28:28Z,CAPTURED
1575502,94,Primeira Liga,2026,Regular Season - 7,2026-09-20T14:30:00+00:00,Estrela,Academico Viseu,FT,2026-09-20T16:28:28Z,2026-09-20T16:28:28Z,CAPTURED,2026-09-20T16:28:28Z,current_round_terminal_fixture,1,2026-09-20T16:28:28Z,CAPTURED
