factor,bucket,scope_type,scope_value,target,folds,sample_threshold_pass_folds,total_train_market_matches,total_test_market_matches,first_test_season,last_test_season,calibration_non_neutral_eligible_folds,calibration_sign_persistent_folds,calibration_sign_persistence_rate,roi_non_neutral_eligible_folds,roi_sign_persistent_folds,roi_sign_persistence_rate,weighted_test_calibration_pp,weighted_test_flat_bet_roi_pct,positive_test_calibration_folds,positive_test_roi_folds,research_only,operational_betting_authority,creates_signal,promotes_factor,probability_mutation,eligibility_mutation,stake_changes,forward_journal_mutation
UEFA_72H_SIDE,NEITHER,LEAGUE,DNK,AWAY,7,7,7009,1247,2019,2025,7,5,0.71429,7,6,0.85714,-0.995,-11.165,2,1,true,false,false,false,false,false,false,false
UEFA_72H_SIDE,NEITHER,LEAGUE,DNK,DRAW,7,7,7009,1247,2019,2025,6,3,0.5,7,4,0.57143,0.944,-2.966,4,3,true,false,false,false,false,false,false,false
UEFA_72H_SIDE,NEITHER,LEAGUE,DNK,HOME,7,7,7009,1247,2019,2025,5,2,0.4,7,5,0.71429,0.051,-7.321,4,2,true,false,false,false,false,false,false,false
UEFA_72H_SIDE,NEITHER,LEAGUE,DNK,OVER25,7,0,0,0,2019,2025,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
UEFA_72H_SIDE,NEITHER,LEAGUE,DNK,UNDER25,7,0,0,0,2019,2025,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
UEFA_72H_SIDE,NEITHER,LEAGUE,E0,AWAY,7,6,7178,2358,2019,2025,6,2,0.33333,6,3,0.5,0.728,-2.758,3,3,true,false,false,false,false,false,false,false
UEFA_72H_SIDE,NEITHER,LEAGUE,E0,DRAW,7,6,7178,2358,2019,2025,6,4,0.66667,6,5,0.83333,-0.374,-5.607,2,1,true,false,false,false,false,false,false,false
UEFA_72H_SIDE,NEITHER,LEAGUE,E0,HOME,7,6,7178,2358,2019,2025,6,2,0.33333,5,3,0.6,-0.353,-7.017,2,1,true,false,false,false,false,false,false,false
UEFA_72H_SIDE,NEITHER,LEAGUE,E0,OVER25,7,6,7178,2358,2019,2025,4,2,0.5,6,5,0.83333,0.458,-3.911,3,1,true,false,false,false,false,false,false,false
UEFA_72H_SIDE,NEITHER,LEAGUE,E0,UNDER25,7,6,7178,2358,2019,2025,4,2,0.5,6,4,0.66667,-0.458,-5.587,3,1,true,false,false,false,false,false,false,false
UEFA_72H_SIDE,NEITHER,LEAGUE,F1,AWAY,7,6,6538,2102,2019,2025,6,3,0.5,6,1,0.16667,1.706,0.655,4,4,true,false,false,false,false,false,false,false
UEFA_72H_SIDE,NEITHER,LEAGUE,F1,DRAW,7,6,6538,2102,2019,2025,4,1,0.25,6,5,0.83333,-0.612,-7.443,2,0,true,false,false,false,false,false,false,false
UEFA_72H_SIDE,NEITHER,LEAGUE,F1,HOME,7,6,6538,2102,2019,2025,6,3,0.5,6,4,0.66667,-1.094,-8.704,2,1,true,false,false,false,false,false,false,false
UEFA_72H_SIDE,NEITHER,LEAGUE,F1,OVER25,7,6,6538,2102,2019,2025,6,3,0.5,6,3,0.5,1.331,-2.653,4,2,true,false,false,false,false,false,false,false
UEFA_72H_SIDE,NEITHER,LEAGUE,F1,UNDER25,7,6,6538,2102,2019,2025,6,3,0.5,6,6,1.0,-1.331,-7.963,2,0,true,false,false,false,false,false,false,false
UEFA_72H_SIDE,NEITHER,LEAGUE,I1,AWAY,7,6,7428,2466,2019,2025,6,3,0.5,6,1,0.16667,0.94,-6.375,3,2,true,false,false,false,false,false,false,false
UEFA_72H_SIDE,NEITHER,LEAGUE,I1,DRAW,7,6,7428,2466,2019,2025,5,3,0.6,4,2,0.5,1.676,1.02,5,3,true,false,false,false,false,false,false,false
UEFA_72H_SIDE,NEITHER,LEAGUE,I1,HOME,7,6,7428,2466,2019,2025,6,6,1.0,6,6,1.0,-2.616,-15.876,0,0,true,false,false,false,false,false,false,false
UEFA_72H_SIDE,NEITHER,LEAGUE,I1,OVER25,7,6,7428,2466,2019,2025,6,2,0.33333,6,4,0.66667,-0.268,-5.36,2,0,true,false,false,false,false,false,false,false
UEFA_72H_SIDE,NEITHER,LEAGUE,I1,UNDER25,7,6,7428,2466,2019,2025,6,2,0.33333,6,5,0.83333,0.268,-4.13,2,1,true,false,false,false,false,false,false,false
UEFA_72H_SIDE,NEITHER,LEAGUE,N1,AWAY,7,6,5342,1846,2019,2025,5,4,0.8,6,5,0.83333,-0.097,-12.92,1,0,true,false,false,false,false,false,false,false
UEFA_72H_SIDE,NEITHER,LEAGUE,N1,DRAW,7,6,5342,1846,2019,2025,5,3,0.6,6,3,0.5,2.362,5.371,5,5,true,false,false,false,false,false,false,false
UEFA_72H_SIDE,NEITHER,LEAGUE,N1,HOME,7,6,5342,1846,2019,2025,5,3,0.6,6,5,0.83333,-2.265,-12.608,0,0,true,false,false,false,false,false,false,false
UEFA_72H_SIDE,NEITHER,LEAGUE,N1,OVER25,7,6,5342,1846,2019,2025,6,4,0.66667,6,5,0.83333,-0.705,-6.906,1,0,true,false,false,false,false,false,false,false
UEFA_72H_SIDE,NEITHER,LEAGUE,N1,UNDER25,7,6,5342,1846,2019,2025,6,4,0.66667,6,5,0.83333,0.705,-4.659,5,1,true,false,false,false,false,false,false,false
UEFA_72H_SIDE,NEITHER,LEAGUE,NOR,AWAY,7,7,7850,1575,2019,2025,7,3,0.42857,7,5,0.71429,-0.087,-8.559,4,2,true,false,false,false,false,false,false,false
UEFA_72H_SIDE,NEITHER,LEAGUE,NOR,DRAW,7,7,7850,1575,2019,2025,6,3,0.5,5,2,0.4,-0.03,-7.38,4,3,true,false,false,false,false,false,false,false
UEFA_72H_SIDE,NEITHER,LEAGUE,NOR,HOME,7,7,7850,1575,2019,2025,6,3,0.5,7,6,0.85714,0.117,-6.839,4,1,true,false,false,false,false,false,false,false
UEFA_72H_SIDE,NEITHER,LEAGUE,NOR,OVER25,7,0,0,0,2019,2025,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
UEFA_72H_SIDE,NEITHER,LEAGUE,NOR,UNDER25,7,0,0,0,2019,2025,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
UEFA_72H_SIDE,NEITHER,LEAGUE,P1,AWAY,7,6,6286,2104,2019,2025,5,1,0.2,6,6,1.0,-0.606,-16.429,1,0,true,false,false,false,false,false,false,false
UEFA_72H_SIDE,NEITHER,LEAGUE,P1,DRAW,7,6,6286,2104,2019,2025,5,0,0.0,6,4,0.66667,-0.086,-10.231,4,2,true,false,false,false,false,false,false,false
UEFA_72H_SIDE,NEITHER,LEAGUE,P1,HOME,7,6,6286,2104,2019,2025,6,2,0.33333,6,5,0.83333,0.693,-8.601,3,1,true,false,false,false,false,false,false,false
UEFA_72H_SIDE,NEITHER,LEAGUE,P1,OVER25,7,6,6286,2104,2019,2025,6,2,0.33333,6,5,0.83333,1.074,-4.026,4,1,true,false,false,false,false,false,false,false
UEFA_72H_SIDE,NEITHER,LEAGUE,P1,UNDER25,7,6,6286,2104,2019,2025,6,2,0.33333,6,4,0.66667,-1.074,-8.311,2,0,true,false,false,false,false,false,false,false
UEFA_72H_SIDE,NEITHER,LEAGUE,POL,AWAY,6,6,7441,1652,2020,2025,6,4,0.66667,6,6,1.0,-1.512,-12.077,1,0,true,false,false,false,false,false,false,false
UEFA_72H_SIDE,NEITHER,LEAGUE,POL,DRAW,6,6,7441,1652,2020,2025,6,3,0.5,6,4,0.66667,0.457,-5.455,3,2,true,false,false,false,false,false,false,false
UEFA_72H_SIDE,NEITHER,LEAGUE,POL,HOME,6,6,7441,1652,2020,2025,6,5,0.83333,6,3,0.5,1.054,-4.417,5,0,true,false,false,false,false,false,false,false
UEFA_72H_SIDE,NEITHER,LEAGUE,POL,OVER25,6,0,0,0,2020,2025,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
UEFA_72H_SIDE,NEITHER,LEAGUE,POL,UNDER25,6,0,0,0,2020,2025,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
UEFA_72H_SIDE,NEITHER,LEAGUE,SC0,AWAY,7,6,4021,1382,2019,2025,6,4,0.66667,6,5,0.83333,-1.772,-14.58,1,1,true,false,false,false,false,false,false,false
UEFA_72H_SIDE,NEITHER,LEAGUE,SC0,DRAW,7,6,4021,1382,2019,2025,5,1,0.2,6,3,0.5,-0.604,-8.738,3,1,true,false,false,false,false,false,false,false
UEFA_72H_SIDE,NEITHER,LEAGUE,SC0,HOME,7,6,4021,1382,2019,2025,5,3,0.6,6,3,0.5,2.376,-0.7,4,3,true,false,false,false,false,false,false,false
UEFA_72H_SIDE,NEITHER,LEAGUE,SC0,OVER25,7,6,4021,1382,2019,2025,6,2,0.33333,6,3,0.5,1.179,-3.567,3,2,true,false,false,false,false,false,false,false
UEFA_72H_SIDE,NEITHER,LEAGUE,SC0,UNDER25,7,6,4021,1382,2019,2025,6,2,0.33333,6,4,0.66667,-1.179,-7.915,3,2,true,false,false,false,false,false,false,false
UEFA_72H_SIDE,NEITHER,LEAGUE,SP1,AWAY,7,6,7302,2422,2019,2025,6,5,0.83333,6,6,1.0,-1.098,-11.736,1,0,true,false,false,false,false,false,false,false
UEFA_72H_SIDE,NEITHER,LEAGUE,SP1,DRAW,7,6,7302,2422,2019,2025,6,3,0.5,6,5,0.83333,-0.204,-6.378,3,2,true,false,false,false,false,false,false,false
UEFA_72H_SIDE,NEITHER,LEAGUE,SP1,HOME,7,6,7302,2422,2019,2025,5,1,0.2,6,3,0.5,1.302,-4.766,2,2,true,false,false,false,false,false,false,false
UEFA_72H_SIDE,NEITHER,LEAGUE,SP1,OVER25,7,6,7302,2422,2019,2025,6,3,0.5,6,5,0.83333,-0.374,-6.244,3,0,true,false,false,false,false,false,false,false
UEFA_72H_SIDE,NEITHER,LEAGUE,SP1,UNDER25,7,6,7302,2422,2019,2025,6,3,0.5,5,3,0.6,0.374,-4.642,3,1,true,false,false,false,false,false,false,false
UEFA_72H_SIDE,NEITHER,LEAGUE,T1,AWAY,7,6,7236,2352,2019,2025,6,5,0.83333,6,6,1.0,-1.293,-15.838,1,0,true,false,false,false,false,false,false,false
UEFA_72H_SIDE,NEITHER,LEAGUE,T1,DRAW,7,6,7236,2352,2019,2025,2,1,0.5,6,5,0.83333,-0.008,-7.728,3,1,true,false,false,false,false,false,false,false
UEFA_72H_SIDE,NEITHER,LEAGUE,T1,HOME,7,6,7236,2352,2019,2025,6,4,0.66667,6,5,0.83333,1.301,-6.768,4,0,true,false,false,false,false,false,false,false
UEFA_72H_SIDE,NEITHER,LEAGUE,T1,OVER25,7,6,7236,2352,2019,2025,4,1,0.25,6,6,1.0,-0.028,-6.168,3,0,true,false,false,false,false,false,false,false
UEFA_72H_SIDE,NEITHER,LEAGUE,T1,UNDER25,7,6,7236,2352,2019,2025,4,1,0.25,6,6,1.0,0.028,-6.68,2,0,true,false,false,false,false,false,false,false
UEFA_96H_SIDE,AWAY_ONLY,ALL,ALL,AWAY,7,6,5253,1715,2019,2025,6,3,0.5,6,4,0.66667,0.158,-6.724,3,2,true,false,false,false,false,false,false,false
UEFA_96H_SIDE,AWAY_ONLY,ALL,ALL,DRAW,7,6,5253,1715,2019,2025,6,3,0.5,6,1,0.16667,1.47,-0.549,5,4,true,false,false,false,false,false,false,false
UEFA_96H_SIDE,AWAY_ONLY,ALL,ALL,HOME,7,6,5253,1715,2019,2025,6,4,0.66667,6,3,0.5,-1.628,-13.0,2,2,true,false,false,false,false,false,false,false
UEFA_96H_SIDE,AWAY_ONLY,ALL,ALL,OVER25,7,6,3728,1352,2019,2025,6,3,0.5,6,5,0.83333,0.084,-4.865,1,1,true,false,false,false,false,false,false,false
UEFA_96H_SIDE,AWAY_ONLY,ALL,ALL,UNDER25,7,6,3728,1352,2019,2025,6,3,0.5,5,4,0.8,-0.084,-5.279,3,1,true,false,false,false,false,false,false,false
UEFA_96H_SIDE,AWAY_ONLY,LEAGUE,AUT,AWAY,7,0,568,112,2019,2025,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
UEFA_96H_SIDE,AWAY_ONLY,LEAGUE,AUT,DRAW,7,0,568,112,2019,2025,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
UEFA_96H_SIDE,AWAY_ONLY,LEAGUE,AUT,HOME,7,0,568,112,2019,2025,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
UEFA_96H_SIDE,AWAY_ONLY,LEAGUE,AUT,OVER25,7,0,0,0,2019,2025,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
UEFA_96H_SIDE,AWAY_ONLY,LEAGUE,AUT,UNDER25,7,0,0,0,2019,2025,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
UEFA_96H_SIDE,AWAY_ONLY,LEAGUE,B1,AWAY,7,0,315,115,2019,2025,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
UEFA_96H_SIDE,AWAY_ONLY,LEAGUE,B1,DRAW,7,0,315,115,2019,2025,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
UEFA_96H_SIDE,AWAY_ONLY,LEAGUE,B1,HOME,7,0,315,115,2019,2025,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
UEFA_96H_SIDE,AWAY_ONLY,LEAGUE,B1,OVER25,7,0,315,115,2019,2025,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
UEFA_96H_SIDE,AWAY_ONLY,LEAGUE,B1,UNDER25,7,0,315,115,2019,2025,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
UEFA_96H_SIDE,AWAY_ONLY,LEAGUE,D1,AWAY,7,1,474,174,2019,2025,1,1,1.0,1,1,1.0,-16.162,-42.412,0,0,true,false,false,false,false,false,false,false
UEFA_96H_SIDE,AWAY_ONLY,LEAGUE,D1,DRAW,7,1,474,174,2019,2025,1,1,1.0,1,1,1.0,12.479,57.382,1,1,true,false,false,false,false,false,false,false
UEFA_96H_SIDE,AWAY_ONLY,LEAGUE,D1,HOME,7,1,474,174,2019,2025,1,0,0.0,1,0,0.0,3.682,11.529,1,1,true,false,false,false,false,false,false,false
UEFA_96H_SIDE,AWAY_ONLY,LEAGUE,D1,OVER25,7,1,474,174,2019,2025,1,1,1.0,1,1,1.0,-10.259,-23.382,0,0,true,false,false,false,false,false,false,false
UEFA_96H_SIDE,AWAY_ONLY,LEAGUE,D1,UNDER25,7,1,474,174,2019,2025,1,1,1.0,1,0,0.0,10.259,16.176,1,1,true,false,false,false,false,false,false,false
UEFA_96H_SIDE,AWAY_ONLY,LEAGUE,DNK,AWAY,7,0,426,96,2019,2025,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
UEFA_96H_SIDE,AWAY_ONLY,LEAGUE,DNK,DRAW,7,0,426,96,2019,2025,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
UEFA_96H_SIDE,AWAY_ONLY,LEAGUE,DNK,HOME,7,0,426,96,2019,2025,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
UEFA_96H_SIDE,AWAY_ONLY,LEAGUE,DNK,OVER25,7,0,0,0,2019,2025,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
UEFA_96H_SIDE,AWAY_ONLY,LEAGUE,DNK,UNDER25,7,0,0,0,2019,2025,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
UEFA_96H_SIDE,AWAY_ONLY,LEAGUE,E0,AWAY,7,1,446,167,2019,2025,1,0,0.0,1,1,1.0,-3.897,6.0,0,1,true,false,false,false,false,false,false,false
UEFA_96H_SIDE,AWAY_ONLY,LEAGUE,E0,DRAW,7,1,446,167,2019,2025,1,1,1.0,1,1,1.0,-3.772,-19.568,0,0,true,false,false,false,false,false,false,false
UEFA_96H_SIDE,AWAY_ONLY,LEAGUE,E0,HOME,7,1,446,167,2019,2025,1,0,0.0,1,0,0.0,7.669,14.189,1,1,true,false,false,false,false,false,false,false
UEFA_96H_SIDE,AWAY_ONLY,LEAGUE,E0,OVER25,7,1,446,167,2019,2025,1,0,0.0,1,0,0.0,19.08,29.73,1,1,true,false,false,false,false,false,false,false
UEFA_96H_SIDE,AWAY_ONLY,LEAGUE,E0,UNDER25,7,1,446,167,2019,2025,1,0,0.0,1,0,0.0,-19.08,-43.865,0,0,true,false,false,false,false,false,false,false
UEFA_96H_SIDE,AWAY_ONLY,LEAGUE,F1,AWAY,7,0,331,139,2019,2025,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
UEFA_96H_SIDE,AWAY_ONLY,LEAGUE,F1,DRAW,7,0,331,139,2019,2025,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
UEFA_96H_SIDE,AWAY_ONLY,LEAGUE,F1,HOME,7,0,331,139,2019,2025,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
UEFA_96H_SIDE,AWAY_ONLY,LEAGUE,F1,OVER25,7,0,331,139,2019,2025,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
UEFA_96H_SIDE,AWAY_ONLY,LEAGUE,F1,UNDER25,7,0,331,139,2019,2025,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
UEFA_96H_SIDE,AWAY_ONLY,LEAGUE,I1,AWAY,7,0,485,172,2019,2025,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
UEFA_96H_SIDE,AWAY_ONLY,LEAGUE,I1,DRAW,7,0,485,172,2019,2025,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
UEFA_96H_SIDE,AWAY_ONLY,LEAGUE,I1,HOME,7,0,485,172,2019,2025,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
UEFA_96H_SIDE,AWAY_ONLY,LEAGUE,I1,OVER25,7,0,485,172,2019,2025,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
UEFA_96H_SIDE,AWAY_ONLY,LEAGUE,I1,UNDER25,7,0,485,172,2019,2025,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
UEFA_96H_SIDE,AWAY_ONLY,LEAGUE,N1,AWAY,7,0,418,141,2019,2025,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
UEFA_96H_SIDE,AWAY_ONLY,LEAGUE,N1,DRAW,7,0,418,141,2019,2025,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
UEFA_96H_SIDE,AWAY_ONLY,LEAGUE,N1,HOME,7,0,418,141,2019,2025,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
UEFA_96H_SIDE,AWAY_ONLY,LEAGUE,N1,OVER25,7,0,418,141,2019,2025,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
UEFA_96H_SIDE,AWAY_ONLY,LEAGUE,N1,UNDER25,7,0,418,141,2019,2025,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
UEFA_96H_SIDE,AWAY_ONLY,LEAGUE,NOR,AWAY,7,0,306,74,2019,2025,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
UEFA_96H_SIDE,AWAY_ONLY,LEAGUE,NOR,DRAW,7,0,306,74,2019,2025,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
UEFA_96H_SIDE,AWAY_ONLY,LEAGUE,NOR,HOME,7,0,306,74,2019,2025,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
UEFA_96H_SIDE,AWAY_ONLY,LEAGUE,NOR,OVER25,7,0,0,0,2019,2025,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
UEFA_96H_SIDE,AWAY_ONLY,LEAGUE,NOR,UNDER25,7,0,0,0,2019,2025,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
UEFA_96H_SIDE,AWAY_ONLY,LEAGUE,P1,AWAY,7,0,284,93,2019,2025,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
UEFA_96H_SIDE,AWAY_ONLY,LEAGUE,P1,DRAW,7,0,284,93,2019,2025,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
UEFA_96H_SIDE,AWAY_ONLY,LEAGUE,P1,HOME,7,0,284,93,2019,2025,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
UEFA_96H_SIDE,AWAY_ONLY,LEAGUE,P1,OVER25,7,0,284,93,2019,2025,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
UEFA_96H_SIDE,AWAY_ONLY,LEAGUE,P1,UNDER25,7,0,284,93,2019,2025,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
UEFA_96H_SIDE,AWAY_ONLY,LEAGUE,POL,AWAY,6,0,218,76,2020,2025,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
UEFA_96H_SIDE,AWAY_ONLY,LEAGUE,POL,DRAW,6,0,218,76,2020,2025,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
UEFA_96H_SIDE,AWAY_ONLY,LEAGUE,POL,HOME,6,0,218,76,2020,2025,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
UEFA_96H_SIDE,AWAY_ONLY,LEAGUE,POL,OVER25,6,0,0,0,2020,2025,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
UEFA_96H_SIDE,AWAY_ONLY,LEAGUE,POL,UNDER25,6,0,0,0,2020,2025,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
UEFA_96H_SIDE,AWAY_ONLY,LEAGUE,SC0,AWAY,7,0,262,89,2019,2025,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
UEFA_96H_SIDE,AWAY_ONLY,LEAGUE,SC0,DRAW,7,0,262,89,2019,2025,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
UEFA_96H_SIDE,AWAY_ONLY,LEAGUE,SC0,HOME,7,0,262,89,2019,2025,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
UEFA_96H_SIDE,AWAY_ONLY,LEAGUE,SC0,OVER25,7,0,262,89,2019,2025,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
UEFA_96H_SIDE,AWAY_ONLY,LEAGUE,SC0,UNDER25,7,0,262,89,2019,2025,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
UEFA_96H_SIDE,AWAY_ONLY,LEAGUE,SP1,AWAY,7,2,474,176,2019,2025,2,0,0.0,2,1,0.5,-1.682,-3.532,0,1,true,false,false,false,false,false,false,false
UEFA_96H_SIDE,AWAY_ONLY,LEAGUE,SP1,DRAW,7,2,474,176,2019,2025,2,1,0.5,2,1,0.5,0.496,-2.468,1,1,true,false,false,false,false,false,false,false
UEFA_96H_SIDE,AWAY_ONLY,LEAGUE,SP1,HOME,7,2,474,176,2019,2025,2,1,0.5,2,1,0.5,1.186,-0.161,1,1,true,false,false,false,false,false,false,false
UEFA_96H_SIDE,AWAY_ONLY,LEAGUE,SP1,OVER25,7,2,474,176,2019,2025,2,2,1.0,2,2,1.0,6.016,8.855,2,2,true,false,false,false,false,false,false,false
UEFA_96H_SIDE,AWAY_ONLY,LEAGUE,SP1,UNDER25,7,2,474,176,2019,2025,2,2,1.0,2,2,1.0,-6.016,-14.903,0,0,true,false,false,false,false,false,false,false
UEFA_96H_SIDE,AWAY_ONLY,LEAGUE,T1,AWAY,7,0,239,86,2019,2025,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
UEFA_96H_SIDE,AWAY_ONLY,LEAGUE,T1,DRAW,7,0,239,86,2019,2025,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
UEFA_96H_SIDE,AWAY_ONLY,LEAGUE,T1,HOME,7,0,239,86,2019,2025,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
UEFA_96H_SIDE,AWAY_ONLY,LEAGUE,T1,OVER25,7,0,239,86,2019,2025,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
UEFA_96H_SIDE,AWAY_ONLY,LEAGUE,T1,UNDER25,7,0,239,86,2019,2025,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
UEFA_96H_SIDE,BOTH,ALL,ALL,AWAY,7,4,748,264,2019,2025,3,2,0.66667,3,1,0.33333,-4.887,-22.894,1,1,true,false,false,false,false,false,false,false
UEFA_96H_SIDE,BOTH,ALL,ALL,DRAW,7,4,748,264,2019,2025,4,1,0.25,4,2,0.5,5.971,15.947,3,2,true,false,false,false,false,false,false,false
UEFA_96H_SIDE,BOTH,ALL,ALL,HOME,7,4,748,264,2019,2025,4,2,0.5,4,1,0.25,-1.084,-11.294,2,2,true,false,false,false,false,false,false,false
UEFA_96H_SIDE,BOTH,ALL,ALL,OVER25,7,3,622,241,2019,2025,3,1,0.33333,3,2,0.66667,-1.672,-8.26,1,1,true,false,false,false,false,false,false,false
UEFA_96H_SIDE,BOTH,ALL,ALL,UNDER25,7,3,622,241,2019,2025,3,1,0.33333,3,2,0.66667,1.672,-2.394,1,1,true,false,false,false,false,false,false,false
UEFA_96H_SIDE,BOTH,LEAGUE,AUT,AWAY,4,0,27,9,2020,2025,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
UEFA_96H_SIDE,BOTH,LEAGUE,AUT,DRAW,4,0,27,9,2020,2025,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
UEFA_96H_SIDE,BOTH,LEAGUE,AUT,HOME,4,0,27,9,2020,2025,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
UEFA_96H_SIDE,BOTH,LEAGUE,AUT,OVER25,4,0,0,0,2020,2025,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
UEFA_96H_SIDE,BOTH,LEAGUE,AUT,UNDER25,4,0,0,0,2020,2025,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
UEFA_96H_SIDE,BOTH,LEAGUE,B1,AWAY,5,0,54,18,2021,2025,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
UEFA_96H_SIDE,BOTH,LEAGUE,B1,DRAW,5,0,54,18,2021,2025,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
UEFA_96H_SIDE,BOTH,LEAGUE,B1,HOME,5,0,54,18,2021,2025,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
UEFA_96H_SIDE,BOTH,LEAGUE,B1,OVER25,5,0,54,18,2021,2025,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
UEFA_96H_SIDE,BOTH,LEAGUE,B1,UNDER25,5,0,54,18,2021,2025,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
UEFA_96H_SIDE,BOTH,LEAGUE,D1,AWAY,7,0,142,56,2019,2025,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
UEFA_96H_SIDE,BOTH,LEAGUE,D1,DRAW,7,0,142,56,2019,2025,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
UEFA_96H_SIDE,BOTH,LEAGUE,D1,HOME,7,0,142,56,2019,2025,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
UEFA_96H_SIDE,BOTH,LEAGUE,D1,OVER25,7,0,142,56,2019,2025,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
UEFA_96H_SIDE,BOTH,LEAGUE,D1,UNDER25,7,0,142,56,2019,2025,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
UEFA_96H_SIDE,BOTH,LEAGUE,DNK,AWAY,5,0,47,9,2021,2025,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
UEFA_96H_SIDE,BOTH,LEAGUE,DNK,DRAW,5,0,47,9,2021,2025,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
UEFA_96H_SIDE,BOTH,LEAGUE,DNK,HOME,5,0,47,9,2021,2025,0,0,,0,0,,,,0,0,true,false,false,false,false,false,false,false
