fixture_id,kickoff_utc,team_id,team_name,side,pair_candidates,pair_eligible_prior,pair_prior_sample_mean,pair_points_delta_mean,pair_points_delta_min,pair_points_delta_max,trio_candidates,trio_eligible_prior,trio_prior_sample_mean,trio_points_delta_mean,trio_points_delta_min,trio_points_delta_max,line_candidates,line_eligible_prior,line_prior_sample_mean,line_points_delta_mean,line_points_delta_min,line_points_delta_max,anti_pair_prior_count,anti_trio_prior_count,anti_line_prior_count,team_points,team_goal_diff,outcome_known_after_match_only,strictly_prior_combo_history_only,temporal_authority,prematch_observation_time_known,validation_authority,research_only
1390065,2025-09-20T15:00:00+00:00,1028,Ried,AWAY,55,34,5.441,0.044,0.0,0.117,165,84,5.083,0.102,0.0,0.244,3,1,6,0.0,0.0,0.0,0,0,0,0,-1.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
1390069,2025-09-27T15:00:00+00:00,1028,Ried,HOME,55,36,6.361,0.034,0.0,0.117,165,84,6.083,0.065,0.0,0.144,3,1,7,0.0,0.0,0.0,0,0,0,1,0.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
1390078,2025-10-04T15:00:00+00:00,1028,Ried,HOME,55,43,6.977,0.057,0.0,0.2,165,120,6.333,0.156,0.0,0.569,3,2,6,0.307,0.0,0.614,0,0,0,3,2.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
1390083,2025-10-18T15:00:00+00:00,1028,Ried,AWAY,55,34,7.294,0.048,-0.188,0.479,165,77,6.545,0.082,-0.208,0.579,3,2,7,0.311,0.0,0.622,1,6,0,3,1.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
1390089,2025-10-26T13:30:00+00:00,1028,Ried,HOME,55,35,7.971,0.036,-0.278,0.46,165,83,6.964,0.072,-0.37,0.562,3,1,10,0.0,0.0,0.0,7,21,0,0,-2.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
1390092,2025-11-02T13:30:00+00:00,1028,Ried,AWAY,55,55,8.582,0.037,-0.288,0.5,165,164,7.585,0.07,-0.381,0.692,3,3,7.333,0.176,-0.206,0.735,13,39,0,0,-3.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
1390101,2025-11-08T16:00:00+00:00,1028,Ried,HOME,55,36,9.639,0.014,-0.286,0.266,165,84,8.583,0.021,-0.394,0.527,3,1,7,0.564,0.564,0.564,11,28,0,3,1.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
1390106,2025-11-22T16:00:00+00:00,1028,Ried,AWAY,55,45,10.667,0.011,-0.194,0.269,165,120,9.6,0.016,-0.471,0.522,3,2,10,0.232,-0.094,0.558,16,44,1,0,-2.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
1390113,2025-11-29T16:00:00+00:00,1028,Ried,HOME,55,41,10.805,-0.014,-0.2,0.219,165,114,8.877,-0.04,-0.494,0.329,3,1,13,-0.092,-0.092,-0.092,21,63,1,3,1.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
1390115,2025-12-06T16:00:00+00:00,1028,Ried,AWAY,55,28,12.321,0.011,-0.19,0.221,165,56,11.089,0.015,-0.376,0.338,3,0,,,,,9,20,0,3,1.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
1390122,2025-12-13T16:00:00+00:00,1028,Ried,HOME,55,37,10.216,0.118,-0.217,0.533,165,93,7.828,0.246,-0.309,1.191,3,1,14,-0.188,-0.188,-0.188,6,22,1,3,3.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
1390128,2026-02-08T16:00:00+00:00,1028,Ried,AWAY,55,51,11.216,-0.016,-0.264,0.235,165,153,8.791,-0.035,-0.705,0.601,3,2,9.5,-0.057,-0.165,0.052,28,93,1,0,-1.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
1390135,2026-02-14T16:00:00+00:00,1028,Ried,HOME,55,55,11.691,-0.043,-0.317,0.289,165,163,9.436,-0.11,-0.729,0.311,3,2,10.5,-0.139,-0.164,-0.114,33,109,2,1,0.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
1390138,2026-02-22T13:30:00+00:00,1028,Ried,AWAY,55,55,13.836,-0.025,-0.285,0.465,165,165,11.667,-0.05,-0.634,0.798,3,1,17,-0.157,-0.157,-0.157,30,105,1,1,0.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
1390144,2026-03-01T16:00:00+00:00,1028,Ried,AWAY,55,52,13.654,0.079,-0.185,0.956,165,147,11.333,0.14,-0.324,1.199,3,1,18,-0.15,-0.15,-0.15,20,63,1,0,-1.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
1390154,2026-03-08T16:00:00+00:00,1028,Ried,HOME,55,55,14.164,-0.04,-0.229,0.26,165,165,11.594,-0.099,-0.547,0.285,3,2,12.5,-0.087,-0.148,-0.026,35,121,2,0,-2.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
1531167,2026-03-14T16:00:00+00:00,1028,Ried,HOME,55,55,15.927,-0.006,-0.275,0.928,165,161,13.565,-0.031,-0.58,0.994,3,2,14.5,0.157,-0.145,0.459,28,96,1,3,1.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
1531260,2026-03-21T16:00:00+00:00,1028,Ried,AWAY,55,19,13,0.086,-0.22,0.679,165,26,10.615,0.105,-0.346,0.861,3,0,,,,,7,12,0,0,-1.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
1531263,2026-04-03T17:30:00+00:00,1028,Ried,HOME,55,46,14.804,0.098,-0.16,0.983,165,123,11.439,0.198,-0.291,1.581,3,1,21,-0.095,-0.095,-0.095,16,36,1,3,1.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
1531267,2026-04-11T15:00:00+00:00,1028,Ried,AWAY,55,51,16.529,-0.0,-0.268,0.462,165,135,14.104,-0.027,-0.55,0.544,3,2,14.5,-0.133,-0.184,-0.083,30,80,2,1,0.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
1531269,2026-04-17T17:30:00+00:00,1028,Ried,AWAY,55,55,18.8,-0.027,-0.253,0.289,165,165,15.976,-0.06,-0.5,0.378,2,0,,,,,33,103,0,1,0.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
1531274,2026-04-21T18:30:00+00:00,1028,Ried,HOME,55,45,20,-0.04,-0.239,0.171,165,120,17.217,-0.086,-0.46,0.186,3,1,23,-0.068,-0.068,-0.068,30,82,1,3,1.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
1531276,2026-04-25T15:00:00+00:00,1028,Ried,AWAY,55,36,20.806,-0.024,-0.194,0.217,165,84,17.94,-0.044,-0.34,0.266,3,1,24,-0.057,-0.057,-0.057,25,56,1,0,-1.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
1531279,2026-05-02T15:00:00+00:00,1028,Ried,HOME,55,36,22.111,-0.021,-0.202,0.155,165,84,19.202,-0.045,-0.359,0.286,2,0,,,,,22,51,0,3,2.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
1531282,2026-05-09T15:00:00+00:00,1028,Ried,HOME,55,45,22.311,-0.009,-0.244,0.24,165,120,19.125,-0.023,-0.402,0.346,3,1,25,-0.118,-0.118,-0.118,24,68,1,0,-1.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
1531284,2026-05-16T15:00:00+00:00,1028,Ried,AWAY,55,9,21.333,0.055,-0.052,0.348,165,7,18.571,0.116,-0.054,0.391,2,0,,,,,3,3,0,0,-2.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
1545407,2026-05-19T16:30:00+00:00,1028,Ried,HOME,55,47,22.745,-0.014,-0.173,0.141,165,131,18.985,-0.013,-0.291,0.281,3,1,26,-0.092,-0.092,-0.092,28,74,1,3,1.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
1545664,2026-05-22T17:30:00+00:00,1028,Ried,HOME,55,42,22.429,0.044,-0.145,0.425,165,120,16.875,0.207,-0.225,0.91,3,1,27,-0.079,-0.079,-0.079,16,42,1,3,1.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
1545665,2026-05-25T15:00:00+00:00,1028,Ried,AWAY,55,46,18.457,0.106,-0.347,0.94,165,122,13.508,0.219,-0.566,1.395,3,0,,,,,18,45,0,0,-3.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
1390029,2025-08-02T17:30:00+00:00,571,Red Bull Salzburg,AWAY,55,0,,,,,165,0,,,,,3,0,,,,,0,0,0,1,0.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
1390034,2025-08-09T17:30:00+00:00,571,Red Bull Salzburg,HOME,55,0,,,,,165,0,,,,,3,0,,,,,0,0,0,3,5.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
1390038,2025-08-16T15:00:00+00:00,571,Red Bull Salzburg,AWAY,55,0,,,,,165,0,,,,,3,0,,,,,0,0,0,3,1.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
1390045,2025-08-23T15:00:00+00:00,571,Red Bull Salzburg,HOME,55,0,,,,,165,0,,,,,3,0,,,,,0,0,0,3,3.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
1390050,2025-08-30T15:00:00+00:00,571,Red Bull Salzburg,HOME,55,0,,,,,165,0,,,,,3,0,,,,,0,0,0,1,0.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
1390059,2025-09-13T15:00:00+00:00,571,Red Bull Salzburg,AWAY,55,6,5,0.0,0.0,0.0,165,4,5,0.0,0.0,0.0,2,0,,,,,0,0,0,0,-2.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
1390066,2025-09-20T15:00:00+00:00,571,Red Bull Salzburg,HOME,55,10,5.6,-0.047,-0.117,0.0,165,10,5.4,-0.093,-0.156,0.0,2,0,,,,,4,6,0,0,-2.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
1390072,2025-09-28T12:30:00+00:00,571,Red Bull Salzburg,AWAY,55,10,6.2,-0.034,-0.086,0.0,165,10,5.8,-0.069,-0.114,0.0,3,0,,,,,0,0,0,3,1.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
1390073,2025-10-05T15:00:00+00:00,571,Red Bull Salzburg,HOME,55,12,6,-0.048,-0.075,0.0,165,16,5,-0.019,-0.1,0.078,3,0,,,,,3,3,0,3,1.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
1399969,2025-10-19T12:30:00+00:00,571,Red Bull Salzburg,HOME,55,12,6.5,0.05,-0.028,0.256,165,13,5.538,0.096,-0.037,0.341,3,0,,,,,3,3,0,1,0.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
1390086,2025-10-26T16:00:00+00:00,571,Red Bull Salzburg,AWAY,55,21,6.143,-0.051,-0.4,0.2,165,28,5.179,0.001,-0.533,0.444,2,0,,,,,6,9,0,3,3.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
1390092,2025-11-02T13:30:00+00:00,571,Red Bull Salzburg,HOME,55,4,6.25,0.013,-0.097,0.214,165,3,4.333,-0.171,-0.569,0.173,2,0,,,,,2,1,0,3,3.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
1390096,2025-11-09T16:00:00+00:00,571,Red Bull Salzburg,AWAY,55,21,7.095,-0.029,-0.333,0.263,165,37,5.432,-0.164,-0.778,0.283,2,0,,,,,7,19,0,1,0.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
1390103,2025-11-23T13:30:00+00:00,571,Red Bull Salzburg,HOME,55,26,7.077,0.001,-0.332,0.386,165,43,5.651,0.033,-0.462,0.534,3,0,,,,,11,16,0,0,-1.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
1390112,2025-11-30T13:30:00+00:00,571,Red Bull Salzburg,AWAY,55,19,6.211,-0.027,-0.233,0.285,165,23,4.565,-0.053,-0.689,0.464,3,0,,,,,7,10,0,1,0.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
1390114,2025-12-06T16:00:00+00:00,571,Red Bull Salzburg,AWAY,55,31,7.226,-0.077,-0.587,0.211,165,62,5.161,-0.131,-1.032,0.431,2,0,,,,,16,31,0,3,2.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
1390125,2025-12-14T13:30:00+00:00,571,Red Bull Salzburg,HOME,55,46,7.761,-0.024,-0.65,0.45,165,106,5.745,0.003,-0.746,0.656,2,1,4,-0.493,-0.493,-0.493,20,43,1,3,1.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
1390127,2026-02-06T19:30:00+00:00,571,Red Bull Salzburg,HOME,55,22,6.955,0.034,-0.455,0.595,165,27,5.111,0.083,-0.678,0.659,3,0,,,,,8,9,0,0,-2.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
1390134,2026-02-15T13:30:00+00:00,571,Red Bull Salzburg,AWAY,55,33,8.667,0.029,-0.482,0.337,165,66,6.273,0.074,-0.75,0.758,2,0,,,,,9,17,0,1,0.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
1390142,2026-02-22T16:00:00+00:00,571,Red Bull Salzburg,AWAY,55,36,9.278,-0.035,-0.527,0.237,165,78,6.769,-0.044,-1.108,0.554,3,0,,,,,11,27,0,3,4.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
1390148,2026-03-01T16:00:00+00:00,571,Red Bull Salzburg,HOME,55,26,9.538,0.038,-0.429,0.743,165,48,6.958,0.069,-0.498,0.683,2,0,,,,,9,17,0,1,0.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
1390151,2026-03-08T16:00:00+00:00,571,Red Bull Salzburg,AWAY,55,29,8.759,0.005,-0.336,0.558,165,43,6.814,0.039,-0.609,0.739,2,0,,,,,14,16,0,0,-1.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
1531170,2026-03-15T13:30:00+00:00,571,Red Bull Salzburg,HOME,55,20,11.25,-0.04,-0.345,0.229,165,33,7.909,-0.097,-0.685,0.385,2,0,,,,,11,17,0,0,-1.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
1531233,2026-03-20T18:30:00+00:00,571,Red Bull Salzburg,AWAY,55,27,8.963,-0.051,-0.348,0.253,165,56,5.696,-0.025,-0.712,0.729,3,0,,,,,12,16,0,1,0.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
1531236,2026-04-05T12:30:00+00:00,571,Red Bull Salzburg,AWAY,55,40,8.45,-0.097,-0.619,0.406,165,70,6.229,-0.136,-0.653,0.826,2,0,,,,,24,37,0,3,1.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
1531239,2026-04-10T17:30:00+00:00,571,Red Bull Salzburg,HOME,55,36,9.333,0.019,-0.424,0.748,165,67,6.299,0.016,-0.653,0.838,3,0,,,,,14,29,0,0,-1.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
1531242,2026-04-19T12:30:00+00:00,571,Red Bull Salzburg,AWAY,55,44,9.545,-0.087,-0.464,0.295,165,91,6.648,-0.158,-0.697,0.417,3,0,,,,,28,57,0,3,2.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
1531245,2026-04-22T16:30:00+00:00,571,Red Bull Salzburg,HOME,55,40,9.675,-0.05,-0.338,0.298,165,85,6.694,0.007,-0.68,0.96,2,0,,,,,20,39,0,3,2.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
1531249,2026-04-26T12:30:00+00:00,571,Red Bull Salzburg,AWAY,55,50,10.64,0.045,-0.338,0.833,165,130,7.2,0.135,-0.614,0.922,3,0,,,,,16,36,0,0,-1.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
1531253,2026-05-03T15:00:00+00:00,571,Red Bull Salzburg,HOME,55,43,11.047,-0.013,-0.487,0.542,165,99,7.293,0.012,-0.714,0.863,3,0,,,,,16,37,0,1,0.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
1531255,2026-05-10T15:00:00+00:00,571,Red Bull Salzburg,AWAY,55,35,11.657,-0.028,-0.456,0.42,165,75,7.747,-0.012,-0.934,0.484,3,0,,,,,14,32,0,0,-1.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
1531258,2026-05-17T12:30:00+00:00,571,Red Bull Salzburg,HOME,55,28,13.429,-0.023,-0.417,0.278,165,55,8.909,-0.026,-0.48,0.655,2,0,,,,,11,20,0,0,-2.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
1390030,2025-08-03T15:00:00+00:00,4256,Grazer AK,HOME,55,0,,,,,165,0,,,,,3,0,,,,,0,0,0,1,0.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
1390034,2025-08-09T17:30:00+00:00,4256,Grazer AK,AWAY,55,0,,,,,165,0,,,,,3,0,,,,,0,0,0,0,-5.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
1390039,2025-08-16T15:00:00+00:00,4256,Grazer AK,HOME,55,0,,,,,165,0,,,,,3,0,,,,,0,0,0,1,0.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
1390049,2025-08-24T15:00:00+00:00,4256,Grazer AK,AWAY,55,0,,,,,165,0,,,,,3,0,,,,,0,0,0,1,0.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
1390052,2025-08-30T17:30:00+00:00,4256,Grazer AK,HOME,55,0,,,,,165,0,,,,,3,0,,,,,0,0,0,0,-3.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
1390056,2025-09-13T15:00:00+00:00,4256,Grazer AK,AWAY,55,6,5,0.0,0.0,0.0,165,4,5,0.0,0.0,0.0,3,0,,,,,0,0,0,0,-3.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
1390064,2025-09-21T15:00:00+00:00,4256,Grazer AK,HOME,55,25,5.24,0.016,-0.05,0.05,165,56,4.804,0.02,-0.067,0.067,3,0,,,,,4,9,0,1,0.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
1390069,2025-09-27T15:00:00+00:00,4256,Grazer AK,AWAY,55,39,5.795,0.002,-0.086,0.048,165,109,5.174,-0.015,-0.24,0.063,3,2,4.5,-0.029,-0.046,-0.013,11,56,2,1,0.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
1390075,2025-10-04T15:00:00+00:00,4256,Grazer AK,HOME,55,31,6.258,0.009,-0.136,0.114,165,70,5.443,0.03,-0.165,0.305,3,1,5,0.135,0.135,0.135,12,35,0,0,-2.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
1390079,2025-10-18T15:00:00+00:00,4256,Grazer AK,HOME,55,27,7.037,0.051,-0.028,0.154,165,56,6.143,0.124,-0.037,0.373,3,0,,,,,2,2,0,1,0.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
1390088,2025-10-25T15:00:00+00:00,4256,Grazer AK,AWAY,55,21,8.095,0.047,-0.022,0.143,165,35,7.286,0.102,-0.03,0.317,3,0,,,,,2,2,0,0,-1.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
1390094,2025-11-01T16:00:00+00:00,4256,Grazer AK,HOME,55,13,7.308,0.043,-0.112,0.312,165,16,5.938,0.086,-0.123,0.375,3,0,,,,,2,2,0,3,2.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
1390098,2025-11-08T16:00:00+00:00,4256,Grazer AK,AWAY,55,18,7.611,0.038,-0.245,0.389,165,24,6.25,0.057,-0.302,0.461,3,0,,,,,6,8,0,0,-1.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
1390104,2025-11-23T16:00:00+00:00,4256,Grazer AK,AWAY,55,24,7.667,0.005,-0.235,0.293,165,42,5.976,0.031,-0.292,0.394,3,0,,,,,11,18,0,3,1.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
1390110,2025-11-29T16:00:00+00:00,4256,Grazer AK,HOME,55,27,8.37,0.048,-0.143,0.33,165,52,6.404,0.163,-0.165,0.634,3,1,4,0.418,0.418,0.418,8,11,0,3,2.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
1390118,2025-12-07T16:00:00+00:00,4256,Grazer AK,AWAY,55,29,9,0.121,-0.083,0.475,165,64,6.672,0.28,-0.272,0.96,3,0,,,,,3,4,0,0,-1.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
1390121,2025-12-13T16:00:00+00:00,4256,Grazer AK,HOME,55,40,8.625,0.13,-0.254,0.55,165,101,6.475,0.219,-0.328,0.656,3,0,,,,,6,7,0,0,-1.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
1390126,2026-02-08T13:30:00+00:00,4256,Grazer AK,AWAY,55,24,9.25,0.088,-0.183,0.631,165,42,6.81,0.128,-0.3,1.046,3,2,4.5,0.565,0.51,0.619,6,9,0,1,0.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
1390134,2026-02-15T13:30:00+00:00,4256,Grazer AK,HOME,55,19,9.421,0.031,-0.282,0.44,165,26,7.077,0.052,-0.388,0.857,3,1,6,0.515,0.515,0.515,6,7,0,1,0.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
1390141,2026-02-21T16:00:00+00:00,4256,Grazer AK,AWAY,55,20,9.65,-0.039,-0.222,0.217,165,28,7.071,-0.047,-0.306,0.265,3,2,5.5,0.128,-0.148,0.405,9,12,1,0,-1.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
1390144,2026-03-01T16:00:00+00:00,4256,Grazer AK,HOME,55,15,9.333,0.015,-0.227,0.357,165,16,7,-0.016,-0.327,0.457,3,1,7,-0.19,-0.19,-0.19,6,7,1,3,1.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
1390153,2026-03-08T16:00:00+00:00,4256,Grazer AK,AWAY,55,12,8.5,0.136,-0.067,0.525,165,11,5.727,0.318,-0.039,0.898,3,0,,,,,3,2,0,0,-2.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
1531168,2026-03-14T16:00:00+00:00,4256,Grazer AK,HOME,55,23,8.913,0.04,-0.116,0.358,165,43,5.767,0.119,-0.137,0.684,3,1,8,0.003,0.003,0.003,6,12,0,3,2.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
1531261,2026-03-21T16:00:00+00:00,4256,Grazer AK,AWAY,55,36,8.139,0.172,-0.073,0.734,165,95,5.263,0.367,0.0,1.306,3,2,6.5,0.548,0.113,0.984,3,0,0,3,4.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
1531264,2026-04-04T15:00:00+00:00,4256,Grazer AK,HOME,55,48,8.104,0.281,-0.039,0.764,165,158,5.361,0.609,0.0,1.286,3,3,6.333,0.665,0.191,0.997,1,0,0,3,1.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
1531266,2026-04-11T15:00:00+00:00,4256,Grazer AK,AWAY,55,45,8.844,0.356,-0.011,0.876,165,120,6.375,0.673,0.0,1.578,3,2,8,0.521,0.247,0.796,1,0,0,0,-1.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
