api_fixture_id,league,league_id,locked_at_utc,kickoff_utc,close_observed_at_utc,close_gap_minutes,home_team,away_team,bet_id,bet_name,open_p_1x,open_p_x2,open_p_12,close_p_1x,close_p_x2,close_p_12,move_1x_pp,move_x2_pp,move_12_pp,bet365_close_1x,bet365_close_x2,bet365_close_12,user_bookmaker,user_close_1x,user_close_x2,user_close_12,status,note
1584420,Super Lig,203,2026-09-19T18:40:25Z,2026-09-19T17:00:00Z,2026-09-19T12:42:35Z,257.4,Trabzonspor,Galatasaray,12,Double Chance,0.28591486,0.34105559,0.37302955,0.28591486,0.34105559,0.37302955,0.00000000,-0.00000000,-0.00000000,1.67,1.4,1.28,Marathonbet,1.68,1.34,1.25,OBSERVED_CLOSE_FROZEN,Latest stored pre-kickoff exact Double Chance triplet
1570393,La Liga,140,2026-09-19T18:40:25Z,2026-09-19T14:15:00Z,2026-09-19T12:42:35Z,92.4,Athletic Club,Alaves,12,Double Chance,0.41345094,0.20948181,0.37706725,0.40523367,0.20614060,0.38862573,-0.00821727,-0.00334121,0.01155848,1.17,2.3,1.22,Marathonbet,1.16,2.34,1.26,OBSERVED_CLOSE_FROZEN,Latest stored pre-kickoff exact Double Chance triplet
1553173,Ekstraklasa,106,2026-09-19T18:40:25Z,2026-09-19T15:30:00Z,2026-09-19T12:42:35Z,167.4,GKS Katowice,Cracovia Krakow,12,Double Chance,0.34302417,0.28756518,0.36941065,0.34302417,0.28756518,0.36941065,0.00000000,-0.00000000,-0.00000000,1.4,1.67,1.3,Marathonbet,1.34,1.6,1.26,OBSERVED_CLOSE_FROZEN,Latest stored pre-kickoff exact Double Chance triplet
1570395,La Liga,140,2026-09-19T18:40:25Z,2026-09-19T16:30:00Z,2026-09-19T12:42:35Z,227.4,Celta Vigo,Racing Santander,12,Double Chance,0.38437278,0.24047938,0.37514784,0.38437278,0.24047938,0.37514784,0.00000000,0.00000000,-0.00000000,1.22,1.95,1.25,Marathonbet,1.24,2.03,1.28,OBSERVED_CLOSE_FROZEN,Latest stored pre-kickoff exact Double Chance triplet
1553177,Ekstraklasa,106,2026-09-19T18:40:25Z,2026-09-19T18:15:00Z,2026-09-19T12:42:35Z,332.4,Motor Lublin,Gornik Zabrze,12,Double Chance,0.26229508,0.36885246,0.36885246,0.27536670,0.35818376,0.36644954,0.01307162,-0.01066870,-0.00240292,1.73,1.33,1.3,Marathonbet,1.68,1.29,1.26,OBSERVED_CLOSE_FROZEN,Latest stored pre-kickoff exact Double Chance triplet
1494765,Eliteserien,103,2026-09-19T18:40:25Z,2026-09-19T14:00:00Z,2026-09-19T12:42:35Z,77.4,Kristiansund BK,Rosenborg,12,Double Chance,0.20060150,0.40806116,0.39133734,0.17986826,0.42076324,0.39936850,-0.02073324,0.01270208,0.00803116,2.62,1.12,1.18,Marathonbet,2.48,1.13,1.17,OBSERVED_CLOSE_FROZEN,Latest stored pre-kickoff exact Double Chance triplet
1494766,Eliteserien,103,2026-09-19T18:40:25Z,2026-09-19T16:00:00Z,2026-09-19T12:42:35Z,197.4,Molde,Aalesund,12,Double Chance,0.43127281,0.15957094,0.40915625,0.43414577,0.14694165,0.41891258,0.00287296,-0.01262929,0.00975633,1.1,3.25,1.14,Marathonbet,1.09,2.86,1.13,OBSERVED_CLOSE_FROZEN,Latest stored pre-kickoff exact Double Chance triplet
1553175,Ekstraklasa,106,2026-09-19T18:40:25Z,2026-09-19T12:45:00Z,2026-09-19T12:42:35Z,2.4,Korona Kielce,Raków Częstochowa,12,Double Chance,0.35467481,0.28246557,0.36285962,0.34654117,0.29092345,0.36253538,-0.00813364,0.00845788,-0.00032424,1.36,1.62,1.3,Marathonbet,1.33,1.6,1.27,OBSERVED_CLOSE_FROZEN,Latest stored pre-kickoff exact Double Chance triplet
1575504,Primeira Liga,94,2026-09-19T18:40:25Z,2026-09-19T14:30:00Z,2026-09-19T12:42:35Z,107.4,GIL Vicente,Maritimo,12,Double Chance,0.39123069,0.24989604,0.35887327,0.38801725,0.24784348,0.36413927,-0.00321344,-0.00205256,0.00526600,1.22,1.91,1.3,Marathonbet,1.24,1.77,1.3,OBSERVED_CLOSE_FROZEN,Latest stored pre-kickoff exact Double Chance triplet
1584414,Super Lig,203,2026-09-19T18:40:25Z,2026-09-19T14:00:00Z,2026-09-19T12:42:35Z,77.4,Çorum FK,Alanyaspor,12,Double Chance,0.37117904,0.27947598,0.34934498,0.37117904,0.27947598,0.34934498,-0.00000000,0.00000000,-0.00000000,1.28,1.7,1.36,Marathonbet,1.28,1.69,1.3,OBSERVED_CLOSE_FROZEN,Latest stored pre-kickoff exact Double Chance triplet
1547636,A Lyga,362,2026-09-19T18:40:25Z,2026-09-19T16:30:00Z,2026-09-19T12:42:35Z,227.4,TransINVEST Vilnius,FK Zalgiris Vilnius,12,Double Chance,0.28670169,0.33729610,0.37600221,0.29606518,0.32778644,0.37614838,0.00936349,-0.00950966,0.00014617,1.55,1.4,1.22,Marathonbet,1.51,1.33,1.22,OBSERVED_CLOSE_FROZEN,Latest stored pre-kickoff exact Double Chance triplet
1515926,Virsliga,365,2026-09-19T18:40:25Z,2026-09-19T13:00:00Z,2026-09-19T12:42:35Z,17.4,FS Jelgava,Riga,12,Double Chance,0.16791604,0.41979010,0.41229385,0.14489077,0.43740610,0.41770313,-0.02302527,0.01761600,0.00540928,3.2,1.06,1.11,Marathonbet,,,,OBSERVED_CLOSE_FROZEN,Latest stored pre-kickoff exact Double Chance triplet
