player_id,latest_international_player_name,international_evidence_rows,international_fixture_count,international_team_count,international_team_ids,international_team_names,first_international_kickoff_utc,last_international_kickoff_utc,appearance_fixture_count,minutes_confirmed_fixture_count,confirmed_minutes_total,substitute_appearance_fixture_count,pbk_catalog_match_status,pbk_catalog_identity_method,pbk_latest_observed_name,pbk_latest_observed_position,pbk_first_seen_at_utc,pbk_last_seen_at_utc,pbk_has_roster_evidence,pbk_has_match_stats_evidence,pbk_latest_roster_team_ids,pbk_latest_roster_team_names,transfermarkt_identity_status,transfermarkt_player_id,transfermarkt_player_name,transfermarkt_mapping_method,transfermarkt_mapping_confidence,transfermarkt_match_status,club_at_fixture_date_status,identity_contract,fuzzy_matching_used,name_used_for_identity,provider_calls,research_only,operational_betting_authority,creates_signal,probability_mutation,eligibility_mutation,stake_changes,forward_journal_mutation
1302,Jonas Wind,1,1,1,21,Denmark,2025-11-18T19:45:00+00:00,2025-11-18T19:45:00+00:00,0,0,0,0,UNMATCHED,,,,,,,,,,UNMAPPED,,,,,,NOT_DERIVED,EXACT_API_FOOTBALL_PLAYER_ID,false,false,0,true,false,false,false,false,false,false
1314,Amir Rrahmani,1,1,1,1111,Kosovo,2025-11-18T19:45:00+00:00,2025-11-18T19:45:00+00:00,1,1,72,0,EXACT_ID_MATCH,API_FOOTBALL_PLAYER_ID_EXACT,Amir Rrahmani,Defender,2026-09-17T06:31:22Z,2026-09-17T06:31:22Z,YES,NO,492,Napoli,UNMAPPED,,,,,,NOT_DERIVED,EXACT_API_FOOTBALL_PLAYER_ID,false,false,0,true,false,false,false,false,false,false
1323,Dani Olmo,1,1,1,9,Spain,2025-11-18T19:45:00+00:00,2025-11-18T19:45:00+00:00,1,1,74,0,EXACT_ID_MATCH,API_FOOTBALL_PLAYER_ID_EXACT,Dani Olmo,M,2026-09-16T00:31:04Z,2026-09-18T19:28:18Z,YES,YES,529,Barcelona,SAFE_AUTO_HIGH,293385,Dani Olmo,EXACT_NAME_CURRENT_CLUB,HIGH,AUTO_MATCH,NOT_DERIVED,EXACT_API_FOOTBALL_PLAYER_ID,false,false,0,true,false,false,false,false,false,false
1324,Ivan Šunjić,1,1,1,1113,Bosnia & Herzegovina,2025-11-18T19:45:00+00:00,2025-11-18T19:45:00+00:00,1,1,84,0,UNMATCHED,,,,,,,,,,UNMAPPED,,,,,,NOT_DERIVED,EXACT_API_FOOTBALL_PLAYER_ID,false,false,0,true,false,false,false,false,false,false
1358,Eljif Elmas,1,1,1,1105,FYR Macedonia,2025-11-18T19:45:00+00:00,2025-11-18T19:45:00+00:00,1,1,90,0,EXACT_ID_MATCH,API_FOOTBALL_PLAYER_ID_EXACT,E. Elmas,Midfielder,2026-09-18T04:24:42Z,2026-09-18T04:24:42Z,YES,NO,499,Atalanta,UNMAPPED,,,,,,NOT_DERIVED,EXACT_API_FOOTBALL_PLAYER_ID,false,false,0,true,false,false,false,false,false,false
1361,Ferdi Kadıoğlu,1,1,1,777,Türkiye,2025-11-18T19:45:00+00:00,2025-11-18T19:45:00+00:00,1,1,78,0,EXACT_ID_MATCH,API_FOOTBALL_PLAYER_ID_EXACT,F. Kadıoğlu,Defender,2026-09-17T00:31:21Z,2026-09-17T00:31:21Z,YES,NO,51,Brighton,UNMAPPED,,,,,,NOT_DERIVED,EXACT_API_FOOTBALL_PLAYER_ID,false,false,0,true,false,false,false,false,false,false
1417,Alexis Saelemaekers,1,1,1,1,Belgium,2025-11-18T19:45:00+00:00,2025-11-18T19:45:00+00:00,1,1,60,0,EXACT_ID_MATCH,API_FOOTBALL_PLAYER_ID_EXACT,A. Saelemaekers,Attacker,2026-09-18T04:24:42Z,2026-09-18T04:24:42Z,YES,NO,489,AC Milan,SAFE_AUTO_HIGH,381950,Alexis Saelemaekers,EXACT_PROFILE_NAME_DOB_CURRENT_CLUB,HIGH,AUTO_MATCH,NOT_DERIVED,EXACT_API_FOOTBALL_PLAYER_ID,false,false,0,true,false,false,false,false,false,false
1422,Jérémy Doku,1,1,1,1,Belgium,2025-11-18T19:45:00+00:00,2025-11-18T19:45:00+00:00,1,1,71,0,EXACT_ID_MATCH,API_FOOTBALL_PLAYER_ID_EXACT,J. Doku,Attacker,2026-09-18T00:30:48Z,2026-09-18T00:30:48Z,YES,NO,50,Manchester City,SAFE_AUTO_HIGH,486049,Jérémy Doku,EXACT_PROFILE_NAME_DOB_CURRENT_CLUB,HIGH,AUTO_MATCH,NOT_DERIVED,EXACT_API_FOOTBALL_PLAYER_ID,false,false,0,true,false,false,false,false,false,false
1437,Dejan Iliev,1,1,1,1105,FYR Macedonia,2025-11-18T19:45:00+00:00,2025-11-18T19:45:00+00:00,0,0,0,0,UNMATCHED,,,,,,,,,,UNMAPPED,,,,,,NOT_DERIVED,EXACT_API_FOOTBALL_PLAYER_ID,false,false,0,true,false,false,false,false,false,false
1442,Sead Kolašinac,1,1,1,1113,Bosnia & Herzegovina,2025-11-18T19:45:00+00:00,2025-11-18T19:45:00+00:00,0,0,0,0,EXACT_ID_MATCH,API_FOOTBALL_PLAYER_ID_EXACT,S. Kolašinac,Defender,2026-09-18T04:24:42Z,2026-09-18T04:24:42Z,YES,NO,499,Atalanta,UNMAPPED,,,,,,NOT_DERIVED,EXACT_API_FOOTBALL_PLAYER_ID,false,false,0,true,false,false,false,false,false,false
1464,Granit Xhaka,1,1,1,15,Switzerland,2025-11-18T19:45:00+00:00,2025-11-18T19:45:00+00:00,1,1,76,0,EXACT_ID_MATCH,API_FOOTBALL_PLAYER_ID_EXACT,G. Xhaka,Midfielder,2026-09-18T00:30:48Z,2026-09-18T00:30:48Z,YES,NO,746,Sunderland,SAFE_AUTO_HIGH,111455,Granit Xhaka,EXACT_PROFILE_NAME_DOB_CURRENT_CLUB,HIGH,AUTO_MATCH,NOT_DERIVED,EXACT_API_FOOTBALL_PLAYER_ID,false,false,0,true,false,false,false,false,false,false
1567,Aïssa Mandi,1,1,1,1532,Algeria,2025-11-18T16:30:00+00:00,2025-11-18T16:30:00+00:00,0,1,0,0,EXACT_ID_MATCH,API_FOOTBALL_PLAYER_ID_EXACT,A. Mandi,Defender,2026-09-16T00:31:04Z,2026-09-16T00:31:04Z,YES,NO,539,Levante,UNMAPPED,,,,,,NOT_DERIVED,EXACT_API_FOOTBALL_PLAYER_ID,false,false,0,true,false,false,false,false,false,false
1591,Konstantinos Tzolakis,1,1,1,1117,Greece,2025-11-18T19:45:00+00:00,2025-11-18T19:45:00+00:00,0,0,0,0,EXACT_ID_MATCH,API_FOOTBALL_PLAYER_ID_EXACT,K. Tzolakis,Goalkeeper,2026-09-17T00:31:21Z,2026-09-17T00:31:21Z,YES,NO,64,Hull City,UNMAPPED,,,,,,NOT_DERIVED,EXACT_API_FOOTBALL_PLAYER_ID,false,false,0,true,false,false,false,false,false,false
1597,Yassine Meriah,1,1,1,28,Tunisia,2025-11-18T19:30:00+00:00,2025-11-18T19:30:00+00:00,1,1,95,0,UNMATCHED,,,,,,,,,,UNMAPPED,,,,,,NOT_DERIVED,EXACT_API_FOOTBALL_PLAYER_ID,false,false,0,true,false,false,false,false,false,false
1600,Konstantinos Tsimikas,1,1,1,1117,Greece,2025-11-18T19:45:00+00:00,2025-11-18T19:45:00+00:00,1,1,90,0,EXACT_ID_MATCH,API_FOOTBALL_PLAYER_ID_EXACT,K. Tsimikas,Defender,2026-09-17T06:31:22Z,2026-09-17T06:31:22Z,YES,NO,40,Liverpool,UNMAPPED,,,,,,NOT_DERIVED,EXACT_API_FOOTBALL_PLAYER_ID,false,false,0,true,false,false,false,false,false,false
1610,Giorgos Masouras,1,1,1,1117,Greece,2025-11-18T19:45:00+00:00,2025-11-18T19:45:00+00:00,1,1,69,0,UNMATCHED,,,,,,,,,,UNMAPPED,,,,,,NOT_DERIVED,EXACT_API_FOOTBALL_PLAYER_ID,false,false,0,true,false,false,false,false,false,false
1631,Ricardo Rodríguez,1,1,1,15,Switzerland,2025-11-18T19:45:00+00:00,2025-11-18T19:45:00+00:00,1,1,90,0,EXACT_ID_MATCH,API_FOOTBALL_PLAYER_ID_EXACT,R. Rodríguez,Defender,2026-09-16T06:31:12Z,2026-09-16T06:31:12Z,YES,NO,503,Torino,UNMAPPED,,,,,,NOT_DERIVED,EXACT_API_FOOTBALL_PLAYER_ID,false,false,0,true,false,false,false,false,false,false
1634,Cristián Zapata,1,1,1,8,Colombia,2017-03-23T20:30:00+00:00,2017-03-23T20:30:00+00:00,1,1,90,0,UNMATCHED,,,,,,,,,,UNMAPPED,,,,,,NOT_DERIVED,EXACT_API_FOOTBALL_PLAYER_ID,false,false,0,true,false,false,false,false,false,false
1646,Lucas Paquetá,1,1,1,6,Brazil,2025-11-18T19:30:00+00:00,2025-11-18T19:30:00+00:00,1,1,35,1,UNMATCHED,,,,,,,,,,UNMAPPED,,,,,,NOT_DERIVED,EXACT_API_FOOTBALL_PLAYER_ID,false,false,0,true,false,false,false,false,false,false
1697,Pablo Fornals,1,1,1,9,Spain,2025-11-18T19:45:00+00:00,2025-11-18T19:45:00+00:00,1,1,15,1,EXACT_ID_MATCH,API_FOOTBALL_PLAYER_ID_EXACT,Pablo Fornals,Midfielder,2026-09-16T02:25:20Z,2026-09-16T02:25:20Z,YES,NO,543,Real Betis,UNMAPPED,,,,,,NOT_DERIVED,EXACT_API_FOOTBALL_PLAYER_ID,false,false,0,true,false,false,false,false,false,false
1703,Andrei Rațiu,1,1,1,774,Romania,2025-11-18T19:45:00+00:00,2025-11-18T19:45:00+00:00,1,1,90,0,EXACT_ID_MATCH,API_FOOTBALL_PLAYER_ID_EXACT,A. Rațiu,Defender,2026-09-18T19:28:18Z,2026-09-19T00:30:46Z,YES,YES,728,Rayo Vallecano,SAFE_AUTO_HIGH,527966,Andrei Rațiu,EXACT_PROFILE_NAME_DOB_CURRENT_CLUB,HIGH,AUTO_MATCH,NOT_DERIVED,EXACT_API_FOOTBALL_PLAYER_ID,false,false,0,true,false,false,false,false,false,false
1706,Carlos Bacca,1,1,1,8,Colombia,2017-03-23T20:30:00+00:00,2017-03-23T20:30:00+00:00,1,1,76,0,UNMATCHED,,,,,,,,,,UNMAPPED,,,,,,NOT_DERIVED,EXACT_API_FOOTBALL_PLAYER_ID,false,false,0,true,false,false,false,false,false,false
1719,Mert Müldür,1,1,1,777,Türkiye,2025-11-18T19:45:00+00:00,2025-11-18T19:45:00+00:00,1,1,21,1,UNMATCHED,,,,,,,,,,UNMAPPED,,,,,,NOT_DERIVED,EXACT_API_FOOTBALL_PLAYER_ID,false,false,0,true,false,false,false,false,false,false
1851,Valon Berisha,1,1,1,1111,Kosovo,2025-11-18T19:45:00+00:00,2025-11-18T19:45:00+00:00,1,1,8,1,UNMATCHED,,,,,,,,,,UNMAPPED,,,,,,NOT_DERIVED,EXACT_API_FOOTBALL_PLAYER_ID,false,false,0,true,false,false,false,false,false,false
1861,Felipe Caicedo,1,1,1,2382,Ecuador,2017-03-23T23:00:00+00:00,2017-03-23T23:00:00+00:00,1,1,90,0,UNMATCHED,,,,,,,,,,UNMAPPED,,,,,,NOT_DERIVED,EXACT_API_FOOTBALL_PLAYER_ID,false,false,0,true,false,false,false,false,false,false
1921,Yusuf Sarı,1,1,1,777,Türkiye,2025-11-18T19:45:00+00:00,2025-11-18T19:45:00+00:00,1,1,17,1,UNMATCHED,,,,,,,,,,UNMAPPED,,,,,,NOT_DERIVED,EXACT_API_FOOTBALL_PLAYER_ID,false,false,0,true,false,false,false,false,false,false
1946,Leandro Trossard,1,1,1,1,Belgium,2025-11-18T19:45:00+00:00,2025-11-18T19:45:00+00:00,1,1,30,1,UNMATCHED,,,,,,,,,,UNMAPPED,,,,,,NOT_DERIVED,EXACT_API_FOOTBALL_PLAYER_ID,false,false,0,true,false,false,false,false,false,false
2118,Răzvan Marin,1,1,1,774,Romania,2025-11-18T19:45:00+00:00,2025-11-18T19:45:00+00:00,1,1,45,1,UNMATCHED,,,,,,,,,,UNMAPPED,,,,,,NOT_DERIVED,EXACT_API_FOOTBALL_PLAYER_ID,false,false,0,true,false,false,false,false,false,false
2120,Nicolas Raskin,1,1,1,1,Belgium,2025-11-18T19:45:00+00:00,2025-11-18T19:45:00+00:00,1,1,90,0,EXACT_ID_MATCH,API_FOOTBALL_PLAYER_ID_EXACT,N. Raskin,M,2026-09-18T19:28:18Z,2026-09-18T19:28:18Z,NO,YES,,,UNMAPPED,,,,,,NOT_DERIVED,EXACT_API_FOOTBALL_PLAYER_ID,false,false,0,true,false,false,false,false,false,false
2181,Georgiy Tsitaishvili,1,1,1,1104,Georgia,2025-11-18T19:45:00+00:00,2025-11-18T19:45:00+00:00,1,1,90,0,EXACT_ID_MATCH,API_FOOTBALL_PLAYER_ID_EXACT,G. Tsitaishvili,Midfielder,2026-09-18T19:28:18Z,2026-09-19T00:30:46Z,YES,YES,728,Rayo Vallecano,UNMAPPED,,,,,,NOT_DERIVED,EXACT_API_FOOTBALL_PLAYER_ID,false,false,0,true,false,false,false,false,false,false
2183,Benjamin Verbič,1,1,1,1091,Slovenia,2025-11-18T19:45:00+00:00,2025-11-18T19:45:00+00:00,0,0,0,0,UNMATCHED,,,,,,,,,,UNMAPPED,,,,,,NOT_DERIVED,EXACT_API_FOOTBALL_PLAYER_ID,false,false,0,true,false,false,false,false,false,false
2282,Andreas Christensen,1,1,1,21,Denmark,2025-11-18T19:45:00+00:00,2025-11-18T19:45:00+00:00,1,1,90,0,EXACT_ID_MATCH,API_FOOTBALL_PLAYER_ID_EXACT,A. Christensen,D,2026-09-16T00:31:04Z,2026-09-18T19:28:18Z,YES,YES,529,Barcelona,UNMAPPED,,,,,,NOT_DERIVED,EXACT_API_FOOTBALL_PLAYER_ID,false,false,0,true,false,false,false,false,false,false
2308,Vladislav Malkevich,1,1,1,1100,Belarus,2025-11-18T19:45:00+00:00,2025-11-18T19:45:00+00:00,1,1,90,0,UNMATCHED,,,,,,,,,,UNMAPPED,,,,,,NOT_DERIVED,EXACT_API_FOOTBALL_PLAYER_ID,false,false,0,true,false,false,false,false,false,false
2321,Evgeniy Yablonskiy,1,1,1,1100,Belarus,2025-11-18T19:45:00+00:00,2025-11-18T19:45:00+00:00,1,1,90,0,UNMATCHED,,,,,,,,,,UNMAPPED,,,,,,NOT_DERIVED,EXACT_API_FOOTBALL_PLAYER_ID,false,false,0,true,false,false,false,false,false,false
2388,Carlos Lampe,1,1,1,2381,Bolivia,2017-03-23T20:30:00+00:00,2017-03-23T20:30:00+00:00,1,1,90,0,UNMATCHED,,,,,,,,,,UNMAPPED,,,,,,NOT_DERIVED,EXACT_API_FOOTBALL_PLAYER_ID,false,false,0,true,false,false,false,false,false,false
2391,Mario Cuéllar,1,1,1,2381,Bolivia,2017-03-23T20:30:00+00:00,2017-03-23T20:30:00+00:00,1,1,76,0,UNMATCHED,,,,,,,,,,UNMAPPED,,,,,,NOT_DERIVED,EXACT_API_FOOTBALL_PLAYER_ID,false,false,0,true,false,false,false,false,false,false
2413,Richarlison,1,1,1,6,Brazil,2025-11-18T19:30:00+00:00,2025-11-18T19:30:00+00:00,0,0,0,0,EXACT_ID_MATCH,API_FOOTBALL_PLAYER_ID_EXACT,Richarlison,Attacker,2026-09-16T04:25:33Z,2026-09-16T04:25:33Z,YES,NO,47,Tottenham,UNMAPPED,,,,,,NOT_DERIVED,EXACT_API_FOOTBALL_PLAYER_ID,false,false,0,true,false,false,false,false,false,false
2417,Pedro Gallese,1,1,1,30,Peru,2025-11-18T17:00:00+00:00,2025-11-18T17:00:00+00:00,1,1,90,0,UNMATCHED,,,,,,,,,,UNMAPPED,,,,,,NOT_DERIVED,EXACT_API_FOOTBALL_PLAYER_ID,false,false,0,true,false,false,false,false,false,false
2418,Luis Abram,1,1,1,30,Peru,2025-11-18T17:00:00+00:00,2025-11-18T17:00:00+00:00,0,0,0,0,UNMATCHED,,,,,,,,,,UNMAPPED,,,,,,NOT_DERIVED,EXACT_API_FOOTBALL_PLAYER_ID,false,false,0,true,false,false,false,false,false,false
2420,Miguel Araujo,1,1,1,30,Peru,2025-11-18T17:00:00+00:00,2025-11-18T17:00:00+00:00,0,0,0,0,UNMATCHED,,,,,,,,,,UNMAPPED,,,,,,NOT_DERIVED,EXACT_API_FOOTBALL_PLAYER_ID,false,false,0,true,false,false,false,false,false,false
2431,Marcos López,1,1,1,30,Peru,2025-11-18T17:00:00+00:00,2025-11-18T17:00:00+00:00,1,1,90,0,UNMATCHED,,,,,,,,,,UNMAPPED,,,,,,NOT_DERIVED,EXACT_API_FOOTBALL_PLAYER_ID,false,false,0,true,false,false,false,false,false,false
2432,Yordy Reyna,1,1,1,30,Peru,2025-11-18T17:00:00+00:00,2025-11-18T17:00:00+00:00,1,1,20,1,UNMATCHED,,,,,,,,,,UNMAPPED,,,,,,NOT_DERIVED,EXACT_API_FOOTBALL_PLAYER_ID,false,false,0,true,false,false,false,false,false,false
2484,Yerry Mina,1,1,1,8,Colombia,2017-03-23T20:30:00+00:00,2017-03-23T20:30:00+00:00,1,1,90,0,EXACT_ID_MATCH,API_FOOTBALL_PLAYER_ID_EXACT,Y. Mina,Defender,2026-09-16T04:25:33Z,2026-09-16T04:25:33Z,YES,NO,490,Cagliari,UNMAPPED,,,,,,NOT_DERIVED,EXACT_API_FOOTBALL_PLAYER_ID,false,false,0,true,false,false,false,false,false,false
2491,Mateus Uribe,1,1,1,8,Colombia,2017-03-23T20:30:00+00:00,2017-03-23T20:30:00+00:00,1,1,64,0,UNMATCHED,,,,,,,,,,UNMAPPED,,,,,,NOT_DERIVED,EXACT_API_FOOTBALL_PLAYER_ID,false,false,0,true,false,false,false,false,false,false
2493,Luis Muriel,1,1,1,8,Colombia,2017-03-23T20:30:00+00:00,2017-03-23T20:30:00+00:00,1,1,34,0,UNMATCHED,,,,,,,,,,UNMAPPED,,,,,,NOT_DERIVED,EXACT_API_FOOTBALL_PLAYER_ID,false,false,0,true,false,false,false,false,false,false
2495,Duván Zapata,1,1,1,8,Colombia,2017-03-23T20:30:00+00:00,2017-03-23T20:30:00+00:00,1,1,26,1,EXACT_ID_MATCH,API_FOOTBALL_PLAYER_ID_EXACT,D. Zapata,Attacker,2026-09-16T06:31:12Z,2026-09-16T06:31:12Z,YES,NO,503,Torino,UNMAPPED,,,,,,NOT_DERIVED,EXACT_API_FOOTBALL_PLAYER_ID,false,false,0,true,false,false,false,false,false,false
2498,Antony Silva,1,1,1,2380,Paraguay,2017-03-23T23:00:00+00:00,2017-03-23T23:00:00+00:00,1,1,90,0,UNMATCHED,,,,,,,,,,UNMAPPED,,,,,,NOT_DERIVED,EXACT_API_FOOTBALL_PLAYER_ID,false,false,0,true,false,false,false,false,false,false
2499,Junior Alonso,1,1,1,2380,Paraguay,2017-03-23T23:00:00+00:00,2017-03-23T23:00:00+00:00,1,1,90,0,UNMATCHED,,,,,,,,,,UNMAPPED,,,,,,NOT_DERIVED,EXACT_API_FOOTBALL_PLAYER_ID,false,false,0,true,false,false,false,false,false,false
2506,Bruno Valdez,1,1,1,2380,Paraguay,2017-03-23T23:00:00+00:00,2017-03-23T23:00:00+00:00,1,1,90,0,UNMATCHED,,,,,,,,,,UNMAPPED,,,,,,NOT_DERIVED,EXACT_API_FOOTBALL_PLAYER_ID,false,false,0,true,false,false,false,false,false,false
2507,Miguel Almirón,1,1,1,2380,Paraguay,2017-03-23T23:00:00+00:00,2017-03-23T23:00:00+00:00,1,1,90,0,UNMATCHED,,,,,,,,,,UNMAPPED,,,,,,NOT_DERIVED,EXACT_API_FOOTBALL_PLAYER_ID,false,false,0,true,false,false,false,false,false,false
2517,Cecilio Domínguez,1,1,1,2380,Paraguay,2017-03-23T23:00:00+00:00,2017-03-23T23:00:00+00:00,1,1,90,0,UNMATCHED,,,,,,,,,,UNMAPPED,,,,,,NOT_DERIVED,EXACT_API_FOOTBALL_PLAYER_ID,false,false,0,true,false,false,false,false,false,false
2520,Hernán Pérez,1,1,1,2380,Paraguay,2017-03-23T23:00:00+00:00,2017-03-23T23:00:00+00:00,1,1,19,1,UNMATCHED,,,,,,,,,,UNMAPPED,,,,,,NOT_DERIVED,EXACT_API_FOOTBALL_PLAYER_ID,false,false,0,true,false,false,false,false,false,false
2549,Lawrence Vigouroux,1,1,1,2383,Chile,2025-11-18T17:00:00+00:00,2025-11-18T17:00:00+00:00,1,1,90,0,UNMATCHED,,,,,,,,,,UNMAPPED,,,,,,NOT_DERIVED,EXACT_API_FOOTBALL_PLAYER_ID,false,false,0,true,false,false,false,false,false,false
2553,Guillermo Maripán,1,1,1,2383,Chile,2025-11-18T17:00:00+00:00,2025-11-18T17:00:00+00:00,1,1,54,1,UNMATCHED,,,,,,,,,,UNMAPPED,,,,,,NOT_DERIVED,EXACT_API_FOOTBALL_PLAYER_ID,false,false,0,true,false,false,false,false,false,false
2574,Juan Carlos Paredes,1,1,1,2382,Ecuador,2017-03-23T23:00:00+00:00,2017-03-23T23:00:00+00:00,1,1,87,0,UNMATCHED,,,,,,,,,,UNMAPPED,,,,,,NOT_DERIVED,EXACT_API_FOOTBALL_PLAYER_ID,false,false,0,true,false,false,false,false,false,false
2582,Jefferson Orejuela,1,1,1,2382,Ecuador,2017-03-23T23:00:00+00:00,2017-03-23T23:00:00+00:00,1,1,77,0,UNMATCHED,,,,,,,,,,UNMAPPED,,,,,,NOT_DERIVED,EXACT_API_FOOTBALL_PLAYER_ID,false,false,0,true,false,false,false,false,false,false
2586,Ángel Mena,1,1,1,2382,Ecuador,2017-03-23T23:00:00+00:00,2017-03-23T23:00:00+00:00,1,1,2,0,UNMATCHED,,,,,,,,,,UNMAPPED,,,,,,NOT_DERIVED,EXACT_API_FOOTBALL_PLAYER_ID,false,false,0,true,false,false,false,false,false,false
2639,Sultan Mandash,1,1,1,23,Saudi Arabia,2025-11-18T16:30:00+00:00,2025-11-18T16:30:00+00:00,0,0,0,0,UNMATCHED,,,,,,,,,,UNMAPPED,,,,,,NOT_DERIVED,EXACT_API_FOOTBALL_PLAYER_ID,false,false,0,true,false,false,false,false,false,false
2701,Bono,1,1,1,31,Morocco,2025-11-18T19:00:00+00:00,2025-11-18T19:00:00+00:00,1,1,90,0,UNMATCHED,,,,,,,,,,UNMAPPED,,,,,,NOT_DERIVED,EXACT_API_FOOTBALL_PLAYER_ID,false,false,0,true,false,false,false,false,false,false
2702,Munir Mohamedi,1,1,1,31,Morocco,2025-11-18T19:00:00+00:00,2025-11-18T19:00:00+00:00,0,0,0,0,UNMATCHED,,,,,,,,,,UNMAPPED,,,,,,NOT_DERIVED,EXACT_API_FOOTBALL_PLAYER_ID,false,false,0,true,false,false,false,false,false,false
2716,Romain Saïss,1,1,1,31,Morocco,2025-11-18T19:00:00+00:00,2025-11-18T19:00:00+00:00,1,1,90,0,UNMATCHED,,,,,,,,,,UNMAPPED,,,,,,NOT_DERIVED,EXACT_API_FOOTBALL_PLAYER_ID,false,false,0,true,false,false,false,false,false,false
2722,Ayoub El Kaabi,1,1,1,31,Morocco,2025-11-18T19:00:00+00:00,2025-11-18T19:00:00+00:00,0,0,0,0,UNMATCHED,,,,,,,,,,UNMAPPED,,,,,,NOT_DERIVED,EXACT_API_FOOTBALL_PLAYER_ID,false,false,0,true,false,false,false,false,false,false
2728,Kasper Schmeichel,1,1,1,21,Denmark,2025-11-18T19:45:00+00:00,2025-11-18T19:45:00+00:00,1,1,90,0,UNMATCHED,,,,,,,,,,UNMAPPED,,,,,,NOT_DERIVED,EXACT_API_FOOTBALL_PLAYER_ID,false,false,0,true,false,false,false,false,false,false
2729,Joachim Andersen,1,1,1,21,Denmark,2025-11-18T19:45:00+00:00,2025-11-18T19:45:00+00:00,1,1,90,0,EXACT_ID_MATCH,API_FOOTBALL_PLAYER_ID_EXACT,J. Andersen,Defender,2026-09-18T02:26:09Z,2026-09-18T02:26:09Z,YES,NO,36,Fulham,SAFE_AUTO_HIGH,260827,Joachim Andersen,EXACT_PROFILE_NAME_DOB_CURRENT_CLUB,HIGH,AUTO_MATCH,NOT_DERIVED,EXACT_API_FOOTBALL_PLAYER_ID,false,false,0,true,false,false,false,false,false,false
2734,Philip Billing,1,1,1,21,Denmark,2025-11-18T19:45:00+00:00,2025-11-18T19:45:00+00:00,0,0,0,0,UNMATCHED,,,,,,,,,,UNMAPPED,,,,,,NOT_DERIVED,EXACT_API_FOOTBALL_PLAYER_ID,false,false,0,true,false,false,false,false,false,false
2735,Pierre-Emile Højbjerg,1,1,1,21,Denmark,2025-11-18T19:45:00+00:00,2025-11-18T19:45:00+00:00,1,1,90,0,EXACT_ID_MATCH,API_FOOTBALL_PLAYER_ID_EXACT,P. Højbjerg,Midfielder,2026-09-18T04:24:42Z,2026-09-18T04:24:42Z,YES,NO,81,Marseille,UNMAPPED,,,,,,NOT_DERIVED,EXACT_API_FOOTBALL_PLAYER_ID,false,false,0,true,false,false,false,false,false,false
2803,Nico Elvedi,1,1,1,15,Switzerland,2025-11-18T19:45:00+00:00,2025-11-18T19:45:00+00:00,1,1,90,0,EXACT_ID_MATCH,API_FOOTBALL_PLAYER_ID_EXACT,N. Elvedi,Defender,2026-09-18T00:30:48Z,2026-09-18T00:30:48Z,YES,NO,63,Leeds,UNMAPPED,,,,,,NOT_DERIVED,EXACT_API_FOOTBALL_PLAYER_ID,false,false,0,true,false,false,false,false,false,false
2851,Kristoffer Nordfeldt,1,1,1,5,Sweden,2025-11-18T19:45:00+00:00,2025-11-18T19:45:00+00:00,0,0,0,0,UNMATCHED,,,,,,,,,,UNMAPPED,,,,,,NOT_DERIVED,EXACT_API_FOOTBALL_PLAYER_ID,false,false,0,true,false,false,false,false,false,false
2855,Emil Krafth,1,1,1,5,Sweden,2025-11-18T19:45:00+00:00,2025-11-18T19:45:00+00:00,1,1,65,0,UNMATCHED,,,,,,,,,,UNMAPPED,,,,,,NOT_DERIVED,EXACT_API_FOOTBALL_PLAYER_ID,false,false,0,true,false,false,false,false,false,false
2860,Ken Sema,1,1,1,5,Sweden,2025-11-18T19:45:00+00:00,2025-11-18T19:45:00+00:00,1,1,38,0,UNMATCHED,,,,,,,,,,UNMAPPED,,,,,,NOT_DERIVED,EXACT_API_FOOTBALL_PLAYER_ID,false,false,0,true,false,false,false,false,false,false
2864,Alexander Isak,1,1,1,5,Sweden,2025-11-18T19:45:00+00:00,2025-11-18T19:45:00+00:00,0,0,0,0,EXACT_ID_MATCH,API_FOOTBALL_PLAYER_ID_EXACT,A. Isak,Attacker,2026-09-17T06:31:22Z,2026-09-17T06:31:22Z,YES,NO,40,Liverpool,SAFE_AUTO_HIGH,349066,Alexander Isak,EXACT_PROFILE_NAME_DOB_CURRENT_CLUB,HIGH,AUTO_MATCH,NOT_DERIVED,EXACT_API_FOOTBALL_PLAYER_ID,false,false,0,true,false,false,false,false,false,false
2919,Matz Sels,1,1,1,1,Belgium,2025-11-18T19:45:00+00:00,2025-11-18T19:45:00+00:00,0,0,0,0,EXACT_ID_MATCH,API_FOOTBALL_PLAYER_ID_EXACT,M. Sels,Goalkeeper,2026-09-17T02:25:30Z,2026-09-17T02:25:30Z,YES,NO,65,Nottingham Forest,SAFE_AUTO_HIGH,127202,Matz Sels,EXACT_PROFILE_NAME_DOB_CURRENT_CLUB,HIGH,AUTO_MATCH,NOT_DERIVED,EXACT_API_FOOTBALL_PLAYER_ID,false,false,0,true,false,false,false,false,false,false
