fixture_id,country,provider_competition_id,competition_name,season,round,kickoff_utc,home_team,away_team,team_id,team_name,side,formation,coach_id,coach_name,starting_xi_json,starting_xi_count,substitutes_json,substitutes_count,retrieved_at_utc,source_endpoint,temporal_authority,archive_version
1536972,Belgium,144,Jupiler Pro League,2025,Relegation Group - 34,2026-04-24T18:45:00+00:00,Cercle Brugge,Dender,6215,Dender,AWAY,4-2-3-1,28014,Yannick Ferrera,"[{""grid"":""1:1"",""id"":20518,""name"":""G. Dietsch"",""number"":30,""pos"":""G""},{""grid"":""2:4"",""id"":131664,""name"":""M. Sambu"",""number"":70,""pos"":""D""},{""grid"":""2:3"",""id"":287793,""name"":""L. Marijnissen"",""number"":5,""pos"":""D""},{""grid"":""2:2"",""id"":486446,""name"":""B. De Kerf"",""number"":6,""pos"":null},{""grid"":""2:1"",""id"":87037,""name"":""B. Goncalves"",""number"":7,""pos"":""D""},{""grid"":""3:2"",""id"":8569,""name"":""N. Rodes"",""number"":18,""pos"":""M""},{""grid"":""3:1"",""id"":193719,""name"":""M. Viltard"",""number"":24,""pos"":""M""},{""grid"":""4:3"",""id"":2700,""name"":""A. Jahanbakhsh"",""number"":27,""pos"":""M""},{""grid"":""4:2"",""id"":373826,""name"":""D. Acquah"",""number"":23,""pos"":""M""},{""grid"":""4:1"",""id"":37839,""name"":""R. Oratmangoen"",""number"":11,""pos"":""M""},{""grid"":""5:1"",""id"":137073,""name"":""D. Toshevski"",""number"":9,""pos"":""F""}]",11,"[{""grid"":null,""id"":267724,""name"":""L. Fortin"",""number"":1,""pos"":""G""},{""grid"":null,""id"":327738,""name"":""L. De Fougerolles"",""number"":44,""pos"":""D""},{""grid"":null,""id"":415495,""name"":""N. Moutha-Sebtaoui"",""number"":67,""pos"":""D""},{""grid"":null,""id"":130838,""name"":""J. A. Kadiri"",""number"":19,""pos"":""F""},{""grid"":null,""id"":267723,""name"":""B. Nsimba"",""number"":77,""pos"":""F""},{""grid"":null,""id"":315025,""name"":""M. Berte"",""number"":90,""pos"":""F""},{""grid"":null,""id"":375157,""name"":""K. Koton"",""number"":15,""pos"":""M""},{""grid"":null,""id"":649145,""name"":""E. Lembi"",""number"":46,""pos"":""D""},{""grid"":null,""id"":655594,""name"":""O. Balde"",""number"":60,""pos"":""M""}]",9,2026-09-26T17:16:56Z,/fixtures/lineups,RETROSPECTIVE_ONLY,PBK_STAGE80_HISTORICAL_LINEUP_INJURY_BACKFILL_V2
1536972,Belgium,144,Jupiler Pro League,2025,Relegation Group - 34,2026-04-24T18:45:00+00:00,Cercle Brugge,Dender,741,Cercle Brugge,HOME,3-5-2,28359,Lars Friis,"[{""grid"":""1:1"",""id"":80367,""name"":""Warleson"",""number"":1,""pos"":""G""},{""grid"":""2:3"",""id"":467599,""name"":""E. Kakou"",""number"":5,""pos"":""D""},{""grid"":""2:2"",""id"":379322,""name"":""G. Kondo"",""number"":24,""pos"":""D""},{""grid"":""2:1"",""id"":472253,""name"":""K. Valy"",""number"":12,""pos"":""D""},{""grid"":""3:5"",""id"":327691,""name"":""I. Diakite"",""number"":2,""pos"":""M""},{""grid"":""3:4"",""id"":409214,""name"":""I. Diaby"",""number"":19,""pos"":""M""},{""grid"":""3:3"",""id"":8539,""name"":""H. van der Bruggen"",""number"":28,""pos"":""M""},{""grid"":""3:2"",""id"":374361,""name"":""E. Diop"",""number"":37,""pos"":""M""},{""grid"":""3:1"",""id"":294722,""name"":""Nazinho"",""number"":20,""pos"":""M""},{""grid"":""4:2"",""id"":334429,""name"":""O. Diakite"",""number"":10,""pos"":""F""},{""grid"":""4:1"",""id"":343317,""name"":""S. Ngoura"",""number"":9,""pos"":""F""}]",11,"[{""grid"":null,""id"":38714,""name"":""M. Delanghe"",""number"":21,""pos"":""G""},{""grid"":null,""id"":1423,""name"":""P. Gerkens"",""number"":18,""pos"":""M""},{""grid"":null,""id"":321745,""name"":""N. De Wilde"",""number"":27,""pos"":""D""},{""grid"":null,""id"":341969,""name"":""H. Jurado"",""number"":23,""pos"":""M""},{""grid"":null,""id"":363479,""name"":""O. Adewumi"",""number"":17,""pos"":""F""},{""grid"":null,""id"":421123,""name"":""S. Gheerardyns"",""number"":75,""pos"":""D""},{""grid"":null,""id"":499913,""name"":""R. Caicedo"",""number"":33,""pos"":""D""},{""grid"":null,""id"":8920,""name"":""D. Vanzeir"",""number"":13,""pos"":""F""},{""grid"":null,""id"":352500,""name"":""L. Agyekum"",""number"":6,""pos"":""M""}]",9,2026-09-26T17:16:56Z,/fixtures/lineups,RETROSPECTIVE_ONLY,PBK_STAGE80_HISTORICAL_LINEUP_INJURY_BACKFILL_V2
1536973,Belgium,144,Jupiler Pro League,2025,Relegation Group - 34,2026-04-26T17:15:00+00:00,Zulte Waregem,RAAL La Louvière,5902,RAAL La Louvière,AWAY,3-4-2-1,25724,Frederic Taquin,"[{""grid"":""1:1"",""id"":297979,""name"":""C. De Schrevel"",""number"":1,""pos"":""G""},{""grid"":""2:3"",""id"":175120,""name"":""M. Maisonneuve"",""number"":13,""pos"":""D""},{""grid"":""2:2"",""id"":274299,""name"":""Y. Okou"",""number"":99,""pos"":""D""},{""grid"":""2:1"",""id"":333136,""name"":""D. Lamego"",""number"":25,""pos"":""D""},{""grid"":""3:4"",""id"":175414,""name"":""J. Liongola"",""number"":11,""pos"":""M""},{""grid"":""3:3"",""id"":106774,""name"":""S. Lahssaini"",""number"":15,""pos"":""M""},{""grid"":""3:2"",""id"":180470,""name"":""S. Gueulette"",""number"":8,""pos"":""M""},{""grid"":""3:1"",""id"":191651,""name"":""N. Gillot"",""number"":3,""pos"":""M""},{""grid"":""4:2"",""id"":21804,""name"":""B. Soumare"",""number"":28,""pos"":""F""},{""grid"":""4:1"",""id"":156187,""name"":""A. Beka Beka"",""number"":6,""pos"":""F""},{""grid"":""5:1"",""id"":508881,""name"":""J. Afriyie"",""number"":22,""pos"":""F""}]",11,"[{""grid"":null,""id"":6102,""name"":""M. Peano"",""number"":21,""pos"":""G""},{""grid"":null,""id"":174853,""name"":""O. Maes"",""number"":98,""pos"":""M""},{""grid"":null,""id"":437901,""name"":""P. M. Fall"",""number"":7,""pos"":""F""},{""grid"":null,""id"":287120,""name"":""C. Makate Bokoya"",""number"":29,""pos"":""F""},{""grid"":null,""id"":281727,""name"":""J. Ito"",""number"":23,""pos"":""M""},{""grid"":null,""id"":125617,""name"":""T. Lutonda"",""number"":5,""pos"":""D""},{""grid"":null,""id"":131659,""name"":""W. Faye"",""number"":4,""pos"":""D""},{""grid"":null,""id"":373827,""name"":""N. Nsingi"",""number"":27,""pos"":""F""},{""grid"":null,""id"":431986,""name"":""N. Makembo-Ntemo"",""number"":20,""pos"":""M""}]",9,2026-09-26T17:16:56Z,/fixtures/lineups,RETROSPECTIVE_ONLY,PBK_STAGE80_HISTORICAL_LINEUP_INJURY_BACKFILL_V2
1536973,Belgium,144,Jupiler Pro League,2025,Relegation Group - 34,2026-04-26T17:15:00+00:00,Zulte Waregem,RAAL La Louvière,600,Zulte Waregem,HOME,3-4-2-1,28072,Steve Colpaert,"[{""grid"":""1:1"",""id"":61,""name"":""B. Gabriel"",""number"":13,""pos"":""G""},{""grid"":""2:3"",""id"":8929,""name"":""L. Lemoine"",""number"":4,""pos"":""D""},{""grid"":""2:2"",""id"":118343,""name"":""J. Kiilerich"",""number"":5,""pos"":""D""},{""grid"":""2:1"",""id"":517388,""name"":""B. De Jaegere"",""number"":45,""pos"":null},{""grid"":""3:4"",""id"":275367,""name"":""W. Paugain"",""number"":12,""pos"":""M""},{""grid"":""3:3"",""id"":358102,""name"":""T. Claes"",""number"":8,""pos"":""M""},{""grid"":""3:2"",""id"":178328,""name"":""E. Lofolomo"",""number"":6,""pos"":""M""},{""grid"":""3:1"",""id"":129687,""name"":""M. Ake"",""number"":39,""pos"":""M""},{""grid"":""4:2"",""id"":294856,""name"":""J. Erenbjerg"",""number"":10,""pos"":""F""},{""grid"":""4:1"",""id"":89,""name"":""J. Vossen"",""number"":9,""pos"":""F""},{""grid"":""5:1"",""id"":295971,""name"":""A. Ementa"",""number"":18,""pos"":""F""}]",11,"[{""grid"":null,""id"":8606,""name"":""L. Bostyn"",""number"":1,""pos"":""G""},{""grid"":null,""id"":447097,""name"":""Y. Cappelle"",""number"":55,""pos"":""D""},{""grid"":null,""id"":338228,""name"":""D. Asare"",""number"":40,""pos"":""M""},{""grid"":null,""id"":510803,""name"":""S. Van Keymolen"",""number"":58,""pos"":""M""},{""grid"":null,""id"":490151,""name"":""J. Opoku"",""number"":22,""pos"":""F""},{""grid"":null,""id"":272239,""name"":""T. Hedl"",""number"":20,""pos"":""F""},{""grid"":null,""id"":161703,""name"":""S. Gavriel"",""number"":11,""pos"":""D""},{""grid"":null,""id"":3915,""name"":""S. Ujka"",""number"":36,""pos"":""M""},{""grid"":null,""id"":337946,""name"":""L. Willen"",""number"":31,""pos"":""D""}]",9,2026-09-26T17:16:56Z,/fixtures/lineups,RETROSPECTIVE_ONLY,PBK_STAGE80_HISTORICAL_LINEUP_INJURY_BACKFILL_V2
1536974,Belgium,144,Jupiler Pro League,2025,Relegation Group - 35,2026-05-01T18:45:00+00:00,Cercle Brugge,Zulte Waregem,600,Zulte Waregem,AWAY,3-4-1-2,28072,Steve Colpaert,"[{""grid"":""1:1"",""id"":61,""name"":""B. Gabriel"",""number"":13,""pos"":""G""},{""grid"":""2:3"",""id"":8929,""name"":""L. Lemoine"",""number"":4,""pos"":""D""},{""grid"":""2:2"",""id"":118343,""name"":""J. Kiilerich"",""number"":5,""pos"":""D""},{""grid"":""2:1"",""id"":517388,""name"":""B. De Jaegere"",""number"":45,""pos"":null},{""grid"":""3:4"",""id"":275367,""name"":""W. Paugain"",""number"":12,""pos"":""M""},{""grid"":""3:3"",""id"":338228,""name"":""D. Asare"",""number"":40,""pos"":""M""},{""grid"":""3:2"",""id"":178328,""name"":""E. Lofolomo"",""number"":6,""pos"":""M""},{""grid"":""3:1"",""id"":129687,""name"":""M. Ake"",""number"":39,""pos"":""M""},{""grid"":""4:1"",""id"":294856,""name"":""J. Erenbjerg"",""number"":10,""pos"":""F""},{""grid"":""5:2"",""id"":295971,""name"":""A. Ementa"",""number"":18,""pos"":""F""},{""grid"":""5:1"",""id"":490151,""name"":""J. Opoku"",""number"":22,""pos"":""F""}]",11,"[{""grid"":null,""id"":8606,""name"":""L. Bostyn"",""number"":1,""pos"":""G""},{""grid"":null,""id"":89,""name"":""J. Vossen"",""number"":9,""pos"":""F""},{""grid"":null,""id"":162912,""name"":""A. Tanghe"",""number"":3,""pos"":""D""},{""grid"":null,""id"":447097,""name"":""Y. Cappelle"",""number"":55,""pos"":""D""},{""grid"":null,""id"":358102,""name"":""T. Claes"",""number"":8,""pos"":""M""},{""grid"":null,""id"":272239,""name"":""T. Hedl"",""number"":20,""pos"":""F""},{""grid"":null,""id"":161703,""name"":""S. Gavriel"",""number"":11,""pos"":""D""},{""grid"":null,""id"":3915,""name"":""S. Ujka"",""number"":36,""pos"":""M""},{""grid"":null,""id"":337946,""name"":""L. Willen"",""number"":31,""pos"":""D""}]",9,2026-09-26T17:16:56Z,/fixtures/lineups,RETROSPECTIVE_ONLY,PBK_STAGE80_HISTORICAL_LINEUP_INJURY_BACKFILL_V2
1536974,Belgium,144,Jupiler Pro League,2025,Relegation Group - 35,2026-05-01T18:45:00+00:00,Cercle Brugge,Zulte Waregem,741,Cercle Brugge,HOME,3-5-2,28359,Lars Friis,"[{""grid"":""1:1"",""id"":80367,""name"":""Warleson"",""number"":1,""pos"":""G""},{""grid"":""2:3"",""id"":467599,""name"":""E. Kakou"",""number"":5,""pos"":""D""},{""grid"":""2:2"",""id"":379322,""name"":""G. Kondo"",""number"":24,""pos"":""D""},{""grid"":""2:1"",""id"":472253,""name"":""K. Valy"",""number"":12,""pos"":""D""},{""grid"":""3:5"",""id"":127416,""name"":""G. Magnee"",""number"":15,""pos"":""M""},{""grid"":""3:4"",""id"":409214,""name"":""I. Diaby"",""number"":19,""pos"":""M""},{""grid"":""3:3"",""id"":1423,""name"":""P. Gerkens"",""number"":18,""pos"":""M""},{""grid"":""3:2"",""id"":374361,""name"":""E. Diop"",""number"":37,""pos"":""M""},{""grid"":""3:1"",""id"":294722,""name"":""Nazinho"",""number"":20,""pos"":""M""},{""grid"":""4:2"",""id"":8920,""name"":""D. Vanzeir"",""number"":13,""pos"":""F""},{""grid"":""4:1"",""id"":343317,""name"":""S. Ngoura"",""number"":9,""pos"":""F""}]",11,"[{""grid"":null,""id"":38714,""name"":""M. Delanghe"",""number"":21,""pos"":""G""},{""grid"":null,""id"":321745,""name"":""N. De Wilde"",""number"":27,""pos"":""D""},{""grid"":null,""id"":341969,""name"":""H. Jurado"",""number"":23,""pos"":""M""},{""grid"":null,""id"":363479,""name"":""O. Adewumi"",""number"":17,""pos"":""F""},{""grid"":null,""id"":327691,""name"":""I. Diakite"",""number"":2,""pos"":""D""},{""grid"":null,""id"":501199,""name"":""K. Kouassi"",""number"":41,""pos"":""F""},{""grid"":null,""id"":499913,""name"":""R. Caicedo"",""number"":33,""pos"":""D""},{""grid"":null,""id"":355012,""name"":""C. Ravych"",""number"":66,""pos"":""D""},{""grid"":null,""id"":334429,""name"":""O. Diakite"",""number"":10,""pos"":""F""}]",9,2026-09-26T17:16:56Z,/fixtures/lineups,RETROSPECTIVE_ONLY,PBK_STAGE80_HISTORICAL_LINEUP_INJURY_BACKFILL_V2
1536975,Belgium,144,Jupiler Pro League,2025,Relegation Group - 35,2026-05-03T17:15:00+00:00,Dender,RAAL La Louvière,5902,RAAL La Louvière,AWAY,3-4-2-1,25724,Frederic Taquin,"[{""grid"":""1:1"",""id"":297979,""name"":""C. De Schrevel"",""number"":1,""pos"":""G""},{""grid"":""2:3"",""id"":131659,""name"":""W. Faye"",""number"":4,""pos"":""D""},{""grid"":""2:2"",""id"":274299,""name"":""Y. Okou"",""number"":99,""pos"":""D""},{""grid"":""2:1"",""id"":175120,""name"":""M. Maisonneuve"",""number"":13,""pos"":""D""},{""grid"":""3:4"",""id"":175414,""name"":""J. Liongola"",""number"":11,""pos"":""M""},{""grid"":""3:3"",""id"":281727,""name"":""J. Ito"",""number"":23,""pos"":""M""},{""grid"":""3:2"",""id"":156187,""name"":""A. Beka Beka"",""number"":6,""pos"":""M""},{""grid"":""3:1"",""id"":191651,""name"":""N. Gillot"",""number"":3,""pos"":""M""},{""grid"":""4:2"",""id"":21804,""name"":""B. Soumare"",""number"":28,""pos"":""F""},{""grid"":""4:1"",""id"":373827,""name"":""N. Nsingi"",""number"":27,""pos"":""F""},{""grid"":""5:1"",""id"":437901,""name"":""P. M. Fall"",""number"":7,""pos"":""F""}]",11,"[{""grid"":null,""id"":6102,""name"":""M. Peano"",""number"":21,""pos"":""G""},{""grid"":null,""id"":48485,""name"":""M. Ashimeru"",""number"":18,""pos"":""M""},{""grid"":null,""id"":333136,""name"":""D. Lamego"",""number"":25,""pos"":""D""},{""grid"":null,""id"":125617,""name"":""T. Lutonda"",""number"":5,""pos"":""D""},{""grid"":null,""id"":106774,""name"":""S. Lahssaini"",""number"":15,""pos"":""M""},{""grid"":null,""id"":180470,""name"":""S. Gueulette"",""number"":8,""pos"":""M""},{""grid"":null,""id"":431986,""name"":""N. Makembo-Ntemo"",""number"":20,""pos"":""M""},{""grid"":null,""id"":360095,""name"":""S. Traore"",""number"":91,""pos"":""D""},{""grid"":null,""id"":508881,""name"":""J. Afriyie"",""number"":22,""pos"":""F""}]",9,2026-09-26T17:16:56Z,/fixtures/lineups,RETROSPECTIVE_ONLY,PBK_STAGE80_HISTORICAL_LINEUP_INJURY_BACKFILL_V2
1536975,Belgium,144,Jupiler Pro League,2025,Relegation Group - 35,2026-05-03T17:15:00+00:00,Dender,RAAL La Louvière,6215,Dender,HOME,3-4-3,28014,Yannick Ferrera,"[{""grid"":""1:1"",""id"":20518,""name"":""G. Dietsch"",""number"":30,""pos"":""G""},{""grid"":""2:3"",""id"":486446,""name"":""B. De Kerf"",""number"":6,""pos"":null},{""grid"":""2:2"",""id"":327738,""name"":""L. De Fougerolles"",""number"":44,""pos"":""D""},{""grid"":""2:1"",""id"":87037,""name"":""B. Goncalves"",""number"":7,""pos"":""D""},{""grid"":""3:4"",""id"":287793,""name"":""L. Marijnissen"",""number"":5,""pos"":""M""},{""grid"":""3:3"",""id"":8569,""name"":""N. Rodes"",""number"":18,""pos"":""M""},{""grid"":""3:2"",""id"":193719,""name"":""M. Viltard"",""number"":24,""pos"":""M""},{""grid"":""3:1"",""id"":375157,""name"":""K. Koton"",""number"":15,""pos"":""M""},{""grid"":""4:3"",""id"":373826,""name"":""D. Acquah"",""number"":23,""pos"":""F""},{""grid"":""4:2"",""id"":315025,""name"":""M. Berte"",""number"":90,""pos"":""F""},{""grid"":""4:1"",""id"":2700,""name"":""A. Jahanbakhsh"",""number"":27,""pos"":""F""}]",11,"[{""grid"":null,""id"":267724,""name"":""L. Fortin"",""number"":1,""pos"":""G""},{""grid"":null,""id"":66175,""name"":""R. Kvet"",""number"":16,""pos"":""M""},{""grid"":null,""id"":137073,""name"":""D. Toshevski"",""number"":9,""pos"":""F""},{""grid"":null,""id"":415495,""name"":""N. Moutha-Sebtaoui"",""number"":67,""pos"":""D""},{""grid"":null,""id"":131664,""name"":""M. Sambu"",""number"":70,""pos"":""D""},{""grid"":null,""id"":37839,""name"":""R. Oratmangoen"",""number"":11,""pos"":""F""},{""grid"":null,""id"":267723,""name"":""B. Nsimba"",""number"":77,""pos"":""F""},{""grid"":null,""id"":592891,""name"":""A. Daali"",""number"":45,""pos"":""M""},{""grid"":null,""id"":649145,""name"":""E. Lembi"",""number"":46,""pos"":""D""}]",9,2026-09-26T17:16:56Z,/fixtures/lineups,RETROSPECTIVE_ONLY,PBK_STAGE80_HISTORICAL_LINEUP_INJURY_BACKFILL_V2
1536976,Belgium,144,Jupiler Pro League,2025,Relegation Group - 36,2026-05-09T14:00:00+00:00,Zulte Waregem,Dender,600,Zulte Waregem,HOME,3-4-2-1,28072,Steve Colpaert,"[{""grid"":""1:1"",""id"":61,""name"":""B. Gabriel"",""number"":13,""pos"":""G""},{""grid"":""2:3"",""id"":517388,""name"":""B. De Jaegere"",""number"":45,""pos"":null},{""grid"":""2:2"",""id"":8929,""name"":""L. Lemoine"",""number"":4,""pos"":""D""},{""grid"":""2:1"",""id"":337946,""name"":""L. Willen"",""number"":31,""pos"":""D""},{""grid"":""3:4"",""id"":129687,""name"":""M. Ake"",""number"":39,""pos"":""M""},{""grid"":""3:3"",""id"":3915,""name"":""S. Ujka"",""number"":36,""pos"":""M""},{""grid"":""3:2"",""id"":358102,""name"":""T. Claes"",""number"":8,""pos"":""M""},{""grid"":""3:1"",""id"":447097,""name"":""Y. Cappelle"",""number"":55,""pos"":""M""},{""grid"":""4:2"",""id"":490151,""name"":""J. Opoku"",""number"":22,""pos"":null},{""grid"":""4:1"",""id"":272239,""name"":""T. Hedl"",""number"":20,""pos"":""F""},{""grid"":""5:1"",""id"":89,""name"":""J. Vossen"",""number"":9,""pos"":""F""}]",11,"[{""grid"":null,""id"":8606,""name"":""L. Bostyn"",""number"":1,""pos"":""G""},{""grid"":null,""id"":118343,""name"":""J. Kiilerich"",""number"":5,""pos"":""D""},{""grid"":null,""id"":294856,""name"":""J. Erenbjerg"",""number"":10,""pos"":""F""},{""grid"":null,""id"":338228,""name"":""D. Asare"",""number"":40,""pos"":""M""},{""grid"":null,""id"":510803,""name"":""S. Van Keymolen"",""number"":58,""pos"":""M""},{""grid"":null,""id"":178328,""name"":""E. Lofolomo"",""number"":6,""pos"":""M""},{""grid"":null,""id"":161703,""name"":""S. Gavriel"",""number"":11,""pos"":""D""},{""grid"":null,""id"":295971,""name"":""A. Ementa"",""number"":18,""pos"":""F""},{""grid"":null,""id"":275367,""name"":""W. Paugain"",""number"":12,""pos"":""D""}]",9,2026-09-26T17:16:56Z,/fixtures/lineups,RETROSPECTIVE_ONLY,PBK_STAGE80_HISTORICAL_LINEUP_INJURY_BACKFILL_V2
1536976,Belgium,144,Jupiler Pro League,2025,Relegation Group - 36,2026-05-09T14:00:00+00:00,Zulte Waregem,Dender,6215,Dender,AWAY,3-4-1-2,28014,Yannick Ferrera,"[{""grid"":""1:1"",""id"":20518,""name"":""G. Dietsch"",""number"":30,""pos"":""G""},{""grid"":""2:3"",""id"":287793,""name"":""L. Marijnissen"",""number"":5,""pos"":""D""},{""grid"":""2:2"",""id"":327738,""name"":""L. De Fougerolles"",""number"":44,""pos"":""D""},{""grid"":""2:1"",""id"":87037,""name"":""B. Goncalves"",""number"":7,""pos"":""D""},{""grid"":""3:4"",""id"":131664,""name"":""M. Sambu"",""number"":70,""pos"":""M""},{""grid"":""3:3"",""id"":8569,""name"":""N. Rodes"",""number"":18,""pos"":""M""},{""grid"":""3:2"",""id"":193719,""name"":""M. Viltard"",""number"":24,""pos"":""M""},{""grid"":""3:1"",""id"":37839,""name"":""R. Oratmangoen"",""number"":11,""pos"":""M""},{""grid"":""4:1"",""id"":375157,""name"":""K. Koton"",""number"":15,""pos"":""F""},{""grid"":""5:2"",""id"":315025,""name"":""M. Berte"",""number"":90,""pos"":""F""},{""grid"":""5:1"",""id"":66175,""name"":""R. Kvet"",""number"":16,""pos"":""F""}]",11,"[{""grid"":null,""id"":8924,""name"":""M. Verrips"",""number"":34,""pos"":""G""},{""grid"":null,""id"":267724,""name"":""L. Fortin"",""number"":1,""pos"":""G""},{""grid"":null,""id"":137073,""name"":""D. Toshevski"",""number"":9,""pos"":""F""},{""grid"":null,""id"":415495,""name"":""N. Moutha-Sebtaoui"",""number"":67,""pos"":""D""},{""grid"":null,""id"":373826,""name"":""D. Acquah"",""number"":23,""pos"":""M""},{""grid"":null,""id"":592891,""name"":""A. Daali"",""number"":45,""pos"":""M""},{""grid"":null,""id"":649145,""name"":""E. Lembi"",""number"":46,""pos"":""D""},{""grid"":null,""id"":655594,""name"":""O. Balde"",""number"":60,""pos"":""M""}]",8,2026-09-26T17:16:56Z,/fixtures/lineups,RETROSPECTIVE_ONLY,PBK_STAGE80_HISTORICAL_LINEUP_INJURY_BACKFILL_V2
1536977,Belgium,144,Jupiler Pro League,2025,Relegation Group - 36,2026-05-09T14:00:00+00:00,RAAL La Louvière,Cercle Brugge,5902,RAAL La Louvière,HOME,3-1-4-2,25724,Frederic Taquin,"[{""grid"":""1:1"",""id"":6102,""name"":""M. Peano"",""number"":21,""pos"":""G""},{""grid"":""2:3"",""id"":131659,""name"":""W. Faye"",""number"":4,""pos"":""D""},{""grid"":""2:2"",""id"":274299,""name"":""Y. Okou"",""number"":99,""pos"":""D""},{""grid"":""2:1"",""id"":333136,""name"":""D. Lamego"",""number"":25,""pos"":""D""},{""grid"":""3:1"",""id"":106774,""name"":""S. Lahssaini"",""number"":15,""pos"":""M""},{""grid"":""4:4"",""id"":175414,""name"":""J. Liongola"",""number"":11,""pos"":""M""},{""grid"":""4:3"",""id"":281727,""name"":""J. Ito"",""number"":23,""pos"":""M""},{""grid"":""4:2"",""id"":48485,""name"":""M. Ashimeru"",""number"":18,""pos"":""M""},{""grid"":""4:1"",""id"":125617,""name"":""T. Lutonda"",""number"":5,""pos"":""M""},{""grid"":""5:2"",""id"":508881,""name"":""J. Afriyie"",""number"":22,""pos"":""F""},{""grid"":""5:1"",""id"":437901,""name"":""P. M. Fall"",""number"":7,""pos"":""F""}]",11,"[{""grid"":null,""id"":297979,""name"":""C. De Schrevel"",""number"":1,""pos"":""G""},{""grid"":null,""id"":156187,""name"":""A. Beka Beka"",""number"":6,""pos"":""M""},{""grid"":null,""id"":175120,""name"":""M. Maisonneuve"",""number"":13,""pos"":""D""},{""grid"":null,""id"":21804,""name"":""B. Soumare"",""number"":28,""pos"":""M""},{""grid"":null,""id"":373827,""name"":""N. Nsingi"",""number"":27,""pos"":""F""},{""grid"":null,""id"":180470,""name"":""S. Gueulette"",""number"":8,""pos"":""M""},{""grid"":null,""id"":191651,""name"":""N. Gillot"",""number"":3,""pos"":""D""},{""grid"":null,""id"":431986,""name"":""N. Makembo-Ntemo"",""number"":20,""pos"":""M""},{""grid"":null,""id"":360095,""name"":""S. Traore"",""number"":91,""pos"":""D""}]",9,2026-09-26T17:16:56Z,/fixtures/lineups,RETROSPECTIVE_ONLY,PBK_STAGE80_HISTORICAL_LINEUP_INJURY_BACKFILL_V2
1536977,Belgium,144,Jupiler Pro League,2025,Relegation Group - 36,2026-05-09T14:00:00+00:00,RAAL La Louvière,Cercle Brugge,741,Cercle Brugge,AWAY,3-4-2-1,28359,Lars Friis,"[{""grid"":""1:1"",""id"":359371,""name"":""B. Langenbick"",""number"":84,""pos"":""G""},{""grid"":""2:3"",""id"":467599,""name"":""E. Kakou"",""number"":5,""pos"":""D""},{""grid"":""2:2"",""id"":379322,""name"":""G. Kondo"",""number"":24,""pos"":""D""},{""grid"":""2:1"",""id"":499913,""name"":""R. Caicedo"",""number"":33,""pos"":""D""},{""grid"":""3:4"",""id"":327691,""name"":""I. Diakite"",""number"":2,""pos"":""M""},{""grid"":""3:3"",""id"":409214,""name"":""I. Diaby"",""number"":19,""pos"":""M""},{""grid"":""3:2"",""id"":1423,""name"":""P. Gerkens"",""number"":18,""pos"":""M""},{""grid"":""3:1"",""id"":472253,""name"":""K. Valy"",""number"":12,""pos"":""M""},{""grid"":""4:2"",""id"":8920,""name"":""D. Vanzeir"",""number"":13,""pos"":""F""},{""grid"":""4:1"",""id"":341969,""name"":""H. Jurado"",""number"":23,""pos"":""F""},{""grid"":""5:1"",""id"":334429,""name"":""O. Diakite"",""number"":10,""pos"":""F""}]",11,"[{""grid"":null,""id"":80367,""name"":""Warleson"",""number"":1,""pos"":""G""},{""grid"":null,""id"":127416,""name"":""G. Magnee"",""number"":15,""pos"":""D""},{""grid"":null,""id"":321745,""name"":""N. De Wilde"",""number"":27,""pos"":""D""},{""grid"":null,""id"":363479,""name"":""O. Adewumi"",""number"":17,""pos"":""F""},{""grid"":null,""id"":421123,""name"":""S. Gheerardyns"",""number"":75,""pos"":""D""},{""grid"":null,""id"":501199,""name"":""K. Kouassi"",""number"":41,""pos"":""F""},{""grid"":null,""id"":8539,""name"":""H. van der Bruggen"",""number"":28,""pos"":""M""},{""grid"":null,""id"":355012,""name"":""C. Ravych"",""number"":66,""pos"":""D""},{""grid"":null,""id"":294722,""name"":""Nazinho"",""number"":20,""pos"":""D""}]",9,2026-09-26T17:16:56Z,/fixtures/lineups,RETROSPECTIVE_ONLY,PBK_STAGE80_HISTORICAL_LINEUP_INJURY_BACKFILL_V2
