provider_league_id,league_name,country,referee,team_id,team,matches,home_matches,away_matches,wins,draws,losses,win_pct,draw_pct,loss_pct,points,points_per_match,goal_observed_matches,goals_for,goals_against,goal_difference,first_date,last_date,season_count,source_scope,cards_available,fouls_available,penalties_available,research_only,operational_betting_authority
140,La Liga,Spain,Miguel Ortiz,533,Villarreal,8,5,3,3,2,3,37.5,25.0,37.5,11,1.375,8,15,10,5,2022-01-22,2025-03-08,3,TOP5_9_SEASONS_API_FOOTBALL,false,false,false,true,false
140,La Liga,Spain,Miguel Ortiz,534,Las Palmas,3,2,1,0,0,3,0.0,0.0,100.0,0,0.0,3,4,9,-5,2024-09-15,2025-04-06,1,TOP5_9_SEASONS_API_FOOTBALL,false,false,false,true,false
140,La Liga,Spain,Miguel Ortiz,536,Sevilla,5,3,2,4,1,0,80.0,20.0,0.0,13,2.6,5,12,3,9,2022-02-11,2025-04-20,3,TOP5_9_SEASONS_API_FOOTBALL,false,false,false,true,false
140,La Liga,Spain,Miguel Ortiz,538,Celta Vigo,10,4,6,2,4,4,20.0,40.0,40.0,10,1.0,10,17,20,-3,2022-03-06,2025-03-01,3,TOP5_9_SEASONS_API_FOOTBALL,false,false,false,true,false
140,La Liga,Spain,Miguel Ortiz,539,Levante,2,0,2,0,1,1,0.0,50.0,50.0,1,0.5,2,2,4,-2,2021-09-18,2021-11-28,1,TOP5_9_SEASONS_API_FOOTBALL,false,false,false,true,false
140,La Liga,Spain,Miguel Ortiz,540,Espanyol,5,2,3,0,3,2,0.0,60.0,40.0,3,0.6,5,4,7,-3,2021-08-14,2024-10-25,3,TOP5_9_SEASONS_API_FOOTBALL,false,false,false,true,false
140,La Liga,Spain,Miguel Ortiz,542,Alaves,6,4,2,2,1,3,33.33,16.67,50.0,7,1.167,6,4,9,-5,2021-08-27,2025-04-20,2,TOP5_9_SEASONS_API_FOOTBALL,false,false,false,true,false
140,La Liga,Spain,Miguel Ortiz,543,Real Betis,9,5,4,4,4,1,44.44,44.44,11.11,16,1.778,9,12,10,2,2021-10-18,2025-05-11,3,TOP5_9_SEASONS_API_FOOTBALL,false,false,false,true,false
140,La Liga,Spain,Miguel Ortiz,547,Girona,7,2,5,1,3,3,14.29,42.86,42.86,6,0.857,7,11,13,-2,2022-09-18,2025-05-18,2,TOP5_9_SEASONS_API_FOOTBALL,false,false,false,true,false
140,La Liga,Spain,Miguel Ortiz,548,Real Sociedad,6,3,3,4,1,1,66.67,16.67,16.67,13,2.167,6,11,6,5,2021-11-07,2025-05-18,3,TOP5_9_SEASONS_API_FOOTBALL,false,false,false,true,false
140,La Liga,Spain,Miguel Ortiz,715,Granada CF,2,0,2,0,1,1,0.0,50.0,50.0,1,0.5,2,3,5,-2,2021-12-13,2022-04-08,1,TOP5_9_SEASONS_API_FOOTBALL,false,false,false,true,false
140,La Liga,Spain,Miguel Ortiz,720,Valladolid,2,2,0,1,0,1,50.0,0.0,50.0,3,1.5,2,1,3,-2,2023-05-14,2024-12-13,2,TOP5_9_SEASONS_API_FOOTBALL,false,false,false,true,false
140,La Liga,Spain,Miguel Ortiz,723,Almeria,1,1,0,1,0,0,100.0,0.0,0.0,3,3.0,1,1,0,1,2023-02-26,2023-02-26,1,TOP5_9_SEASONS_API_FOOTBALL,false,false,false,true,false
140,La Liga,Spain,Miguel Ortiz,724,Cadiz,2,2,0,0,1,1,0.0,50.0,50.0,1,0.5,2,1,5,-4,2021-12-13,2022-08-29,2,TOP5_9_SEASONS_API_FOOTBALL,false,false,false,true,false
140,La Liga,Spain,Miguel Ortiz,727,Osasuna,9,6,3,3,3,3,33.33,33.33,33.33,12,1.333,9,10,12,-2,2021-08-14,2025-05-11,3,TOP5_9_SEASONS_API_FOOTBALL,false,false,false,true,false
140,La Liga,Spain,Miguel Ortiz,797,Elche,5,3,2,0,1,4,0.0,20.0,80.0,1,0.2,5,1,9,-8,2021-09-18,2023-01-06,2,TOP5_9_SEASONS_API_FOOTBALL,false,false,false,true,false
140,La Liga,Spain,Miguel Ortiz,798,Mallorca,7,2,5,2,0,5,28.57,0.0,71.43,6,0.857,7,9,13,-4,2021-09-26,2025-04-22,3,TOP5_9_SEASONS_API_FOOTBALL,false,false,false,true,false
140,La Liga,Spain,"Miguel Sesma Espinosa, Spain",529,Barcelona,1,1,0,1,0,0,100.0,0.0,0.0,3,3.0,1,3,1,2,2025-11-02,2025-11-02,1,TOP5_9_SEASONS_API_FOOTBALL,false,false,false,true,false
140,La Liga,Spain,"Miguel Sesma Espinosa, Spain",531,Athletic Club,1,0,1,0,0,1,0.0,0.0,100.0,0,0.0,1,0,1,-1,2025-09-27,2025-09-27,1,TOP5_9_SEASONS_API_FOOTBALL,false,false,false,true,false
140,La Liga,Spain,"Miguel Sesma Espinosa, Spain",533,Villarreal,1,1,0,1,0,0,100.0,0.0,0.0,3,3.0,1,1,0,1,2025-09-27,2025-09-27,1,TOP5_9_SEASONS_API_FOOTBALL,false,false,false,true,false
140,La Liga,Spain,"Miguel Sesma Espinosa, Spain",536,Sevilla,1,0,1,0,0,1,0.0,0.0,100.0,0,0.0,1,1,2,-1,2025-11-24,2025-11-24,1,TOP5_9_SEASONS_API_FOOTBALL,false,false,false,true,false
140,La Liga,Spain,"Miguel Sesma Espinosa, Spain",539,Levante,2,1,1,0,0,2,0.0,0.0,100.0,0,0.0,2,1,5,-4,2025-08-16,2025-10-19,1,TOP5_9_SEASONS_API_FOOTBALL,false,false,false,true,false
140,La Liga,Spain,"Miguel Sesma Espinosa, Spain",540,Espanyol,2,2,0,2,0,0,100.0,0.0,0.0,6,3.0,2,3,1,2,2025-08-31,2025-11-24,1,TOP5_9_SEASONS_API_FOOTBALL,false,false,false,true,false
140,La Liga,Spain,"Miguel Sesma Espinosa, Spain",542,Alaves,1,1,0,1,0,0,100.0,0.0,0.0,3,3.0,1,2,1,1,2025-08-16,2025-08-16,1,TOP5_9_SEASONS_API_FOOTBALL,false,false,false,true,false
140,La Liga,Spain,"Miguel Sesma Espinosa, Spain",543,Real Betis,1,1,0,1,0,0,100.0,0.0,0.0,3,3.0,1,4,0,4,2025-12-21,2025-12-21,1,TOP5_9_SEASONS_API_FOOTBALL,false,false,false,true,false
140,La Liga,Spain,"Miguel Sesma Espinosa, Spain",546,Getafe,1,0,1,0,0,1,0.0,0.0,100.0,0,0.0,1,0,4,-4,2025-12-21,2025-12-21,1,TOP5_9_SEASONS_API_FOOTBALL,false,false,false,true,false
140,La Liga,Spain,"Miguel Sesma Espinosa, Spain",547,Girona,1,0,1,0,0,1,0.0,0.0,100.0,0,0.0,1,0,3,-3,2025-12-07,2025-12-07,1,TOP5_9_SEASONS_API_FOOTBALL,false,false,false,true,false
140,La Liga,Spain,"Miguel Sesma Espinosa, Spain",718,Oviedo,1,0,1,0,0,1,0.0,0.0,100.0,0,0.0,1,0,1,-1,2025-09-21,2025-09-21,1,TOP5_9_SEASONS_API_FOOTBALL,false,false,false,true,false
140,La Liga,Spain,"Miguel Sesma Espinosa, Spain",727,Osasuna,1,0,1,0,0,1,0.0,0.0,100.0,0,0.0,1,0,1,-1,2025-08-31,2025-08-31,1,TOP5_9_SEASONS_API_FOOTBALL,false,false,false,true,false
140,La Liga,Spain,"Miguel Sesma Espinosa, Spain",728,Rayo Vallecano,1,0,1,1,0,0,100.0,0.0,0.0,3,3.0,1,3,0,3,2025-10-19,2025-10-19,1,TOP5_9_SEASONS_API_FOOTBALL,false,false,false,true,false
140,La Liga,Spain,"Miguel Sesma Espinosa, Spain",797,Elche,3,2,1,2,0,1,66.67,0.0,33.33,6,2.0,3,5,3,2,2025-09-21,2025-12-07,1,TOP5_9_SEASONS_API_FOOTBALL,false,false,false,true,false
140,La Liga,Spain,"Pablo Gonzales Fuertes, Spain",529,Barcelona,3,2,1,3,0,0,100.0,0.0,0.0,9,3.0,3,6,1,5,2017-10-21,2019-04-20,2,TOP5_9_SEASONS_API_FOOTBALL,false,false,false,true,false
140,La Liga,Spain,"Pablo Gonzales Fuertes, Spain",530,Atletico Madrid,2,2,0,1,1,0,50.0,50.0,0.0,4,2.0,2,4,1,3,2018-09-25,2020-07-19,2,TOP5_9_SEASONS_API_FOOTBALL,false,false,false,true,false
140,La Liga,Spain,"Pablo Gonzales Fuertes, Spain",531,Athletic Club,5,3,2,2,1,2,40.0,20.0,40.0,7,1.4,5,5,3,2,2017-09-17,2019-03-08,2,TOP5_9_SEASONS_API_FOOTBALL,false,false,false,true,false
140,La Liga,Spain,"Pablo Gonzales Fuertes, Spain",532,Valencia,5,3,2,3,0,2,60.0,0.0,40.0,9,1.8,5,8,4,4,2017-12-16,2023-10-23,3,TOP5_9_SEASONS_API_FOOTBALL,false,false,false,true,false
140,La Liga,Spain,"Pablo Gonzales Fuertes, Spain",533,Villarreal,5,3,2,2,2,1,40.0,40.0,20.0,8,1.6,5,6,6,0,2018-03-03,2019-05-12,2,TOP5_9_SEASONS_API_FOOTBALL,false,false,false,true,false
140,La Liga,Spain,"Pablo Gonzales Fuertes, Spain",534,Las Palmas,4,2,2,1,2,1,25.0,50.0,25.0,5,1.25,4,4,6,-2,2017-09-17,2018-04-28,1,TOP5_9_SEASONS_API_FOOTBALL,false,false,false,true,false
140,La Liga,Spain,"Pablo Gonzales Fuertes, Spain",535,Malaga,1,0,1,0,0,1,0.0,0.0,100.0,0,0.0,1,0,2,-2,2017-10-21,2017-10-21,1,TOP5_9_SEASONS_API_FOOTBALL,false,false,false,true,false
140,La Liga,Spain,"Pablo Gonzales Fuertes, Spain",536,Sevilla,3,2,1,1,1,1,33.33,33.33,33.33,4,1.333,3,4,5,-1,2018-04-14,2019-01-13,2,TOP5_9_SEASONS_API_FOOTBALL,false,false,false,true,false
140,La Liga,Spain,"Pablo Gonzales Fuertes, Spain",537,Leganes,5,3,2,2,1,2,40.0,20.0,40.0,7,1.4,5,4,3,1,2017-08-27,2019-03-30,2,TOP5_9_SEASONS_API_FOOTBALL,false,false,false,true,false
140,La Liga,Spain,"Pablo Gonzales Fuertes, Spain",538,Celta Vigo,6,2,4,0,1,5,0.0,16.67,83.33,1,0.167,6,5,19,-14,2017-09-29,2023-08-13,3,TOP5_9_SEASONS_API_FOOTBALL,false,false,false,true,false
140,La Liga,Spain,"Pablo Gonzales Fuertes, Spain",539,Levante,2,0,2,0,1,1,0.0,50.0,50.0,1,0.5,2,2,6,-4,2017-09-25,2018-01-27,1,TOP5_9_SEASONS_API_FOOTBALL,false,false,false,true,false
140,La Liga,Spain,"Pablo Gonzales Fuertes, Spain",540,Espanyol,5,3,2,1,2,2,20.0,40.0,40.0,5,1.0,5,3,4,-1,2017-08-27,2019-03-08,2,TOP5_9_SEASONS_API_FOOTBALL,false,false,false,true,false
140,La Liga,Spain,"Pablo Gonzales Fuertes, Spain",541,Real Madrid,6,3,3,4,1,1,66.67,16.67,16.67,13,2.167,6,15,4,11,2018-03-31,2023-12-02,3,TOP5_9_SEASONS_API_FOOTBALL,false,false,false,true,false
140,La Liga,Spain,"Pablo Gonzales Fuertes, Spain",542,Alaves,5,4,1,2,1,2,40.0,20.0,40.0,7,1.4,5,3,4,-1,2017-11-04,2023-09-02,3,TOP5_9_SEASONS_API_FOOTBALL,false,false,false,true,false
140,La Liga,Spain,"Pablo Gonzales Fuertes, Spain",543,Real Betis,3,1,2,2,1,0,66.67,33.33,0.0,7,2.333,3,6,0,6,2017-09-25,2019-02-24,2,TOP5_9_SEASONS_API_FOOTBALL,false,false,false,true,false
140,La Liga,Spain,"Pablo Gonzales Fuertes, Spain",544,Deportivo La Coruna,1,1,0,0,1,0,0.0,100.0,0.0,1,1.0,1,2,2,0,2018-01-27,2018-01-27,1,TOP5_9_SEASONS_API_FOOTBALL,false,false,false,true,false
140,La Liga,Spain,"Pablo Gonzales Fuertes, Spain",545,Eibar,4,1,3,2,0,2,50.0,0.0,50.0,6,1.5,4,4,4,0,2017-12-16,2019-05-12,2,TOP5_9_SEASONS_API_FOOTBALL,false,false,false,true,false
140,La Liga,Spain,"Pablo Gonzales Fuertes, Spain",546,Getafe,5,3,2,2,2,1,40.0,40.0,20.0,8,1.6,5,7,4,3,2018-02-19,2023-10-28,3,TOP5_9_SEASONS_API_FOOTBALL,false,false,false,true,false
140,La Liga,Spain,"Pablo Gonzales Fuertes, Spain",547,Girona,7,2,5,4,2,1,57.14,28.57,14.29,14,2.0,7,14,10,4,2017-09-29,2023-11-11,3,TOP5_9_SEASONS_API_FOOTBALL,false,false,false,true,false
140,La Liga,Spain,"Pablo Gonzales Fuertes, Spain",548,Real Sociedad,5,2,3,0,3,2,0.0,60.0,40.0,3,0.6,5,5,7,-2,2017-11-26,2020-07-19,3,TOP5_9_SEASONS_API_FOOTBALL,false,false,false,true,false
140,La Liga,Spain,"Pablo Gonzales Fuertes, Spain",715,Granada CF,3,1,2,0,1,2,0.0,33.33,66.67,1,0.333,3,3,7,-4,2023-08-21,2023-12-02,1,TOP5_9_SEASONS_API_FOOTBALL,false,false,false,true,false
140,La Liga,Spain,"Pablo Gonzales Fuertes, Spain",720,Valladolid,1,1,0,0,0,1,0.0,0.0,100.0,0,0.0,1,0,2,-2,2019-02-24,2019-02-24,1,TOP5_9_SEASONS_API_FOOTBALL,false,false,false,true,false
140,La Liga,Spain,"Pablo Gonzales Fuertes, Spain",723,Almeria,2,2,0,0,2,0,0.0,100.0,0.0,2,1.0,2,3,3,0,2023-10-01,2023-12-17,1,TOP5_9_SEASONS_API_FOOTBALL,false,false,false,true,false
140,La Liga,Spain,"Pablo Gonzales Fuertes, Spain",724,Cadiz,1,0,1,0,0,1,0.0,0.0,100.0,0,0.0,1,0,2,-2,2023-10-23,2023-10-23,1,TOP5_9_SEASONS_API_FOOTBALL,false,false,false,true,false
140,La Liga,Spain,"Pablo Gonzales Fuertes, Spain",726,Huesca,1,0,1,0,0,1,0.0,0.0,100.0,0,0.0,1,0,3,-3,2018-09-25,2018-09-25,1,TOP5_9_SEASONS_API_FOOTBALL,false,false,false,true,false
140,La Liga,Spain,"Pablo Gonzales Fuertes, Spain",727,Osasuna,1,0,1,1,0,0,100.0,0.0,0.0,3,3.0,1,2,0,2,2023-08-13,2023-08-13,1,TOP5_9_SEASONS_API_FOOTBALL,false,false,false,true,false
140,La Liga,Spain,"Pablo Gonzales Fuertes, Spain",728,Rayo Vallecano,4,2,2,2,0,2,50.0,0.0,50.0,6,1.5,4,4,5,-1,2018-11-24,2023-11-11,2,TOP5_9_SEASONS_API_FOOTBALL,false,false,false,true,false
140,La Liga,Spain,"Pablo Gonzales Fuertes, Spain",798,Mallorca,3,1,2,0,2,1,0.0,66.67,33.33,2,0.667,3,3,5,-2,2023-09-23,2023-12-17,1,TOP5_9_SEASONS_API_FOOTBALL,false,false,false,true,false
140,La Liga,Spain,Pablo González,529,Barcelona,10,7,3,6,2,2,60.0,20.0,20.0,20,2.0,10,15,7,8,2021-04-29,2025-05-25,4,TOP5_9_SEASONS_API_FOOTBALL,false,false,false,true,false
140,La Liga,Spain,Pablo González,530,Atletico Madrid,8,5,3,6,1,1,75.0,12.5,12.5,19,2.375,8,16,5,11,2020-06-20,2025-04-24,5,TOP5_9_SEASONS_API_FOOTBALL,false,false,false,true,false
140,La Liga,Spain,Pablo González,531,Athletic Club,7,6,1,3,1,3,42.86,14.29,42.86,10,1.429,7,6,7,-1,2019-09-13,2025-05-25,3,TOP5_9_SEASONS_API_FOOTBALL,false,false,false,true,false
140,La Liga,Spain,Pablo González,532,Valencia,9,6,3,5,1,3,55.56,11.11,33.33,16,1.778,9,13,9,4,2020-02-01,2025-02-02,5,TOP5_9_SEASONS_API_FOOTBALL,false,false,false,true,false
140,La Liga,Spain,Pablo González,533,Villarreal,9,6,3,6,1,2,66.67,11.11,22.22,19,2.111,9,15,7,8,2020-01-19,2023-04-30,4,TOP5_9_SEASONS_API_FOOTBALL,false,false,false,true,false
140,La Liga,Spain,Pablo González,536,Sevilla,6,1,5,1,2,3,16.67,33.33,50.0,5,0.833,6,8,9,-1,2019-09-26,2025-05-10,4,TOP5_9_SEASONS_API_FOOTBALL,false,false,false,true,false
140,La Liga,Spain,Pablo González,537,Leganes,5,3,2,0,1,4,0.0,20.0,80.0,1,0.2,5,6,13,-7,2019-11-03,2025-03-29,2,TOP5_9_SEASONS_API_FOOTBALL,false,false,false,true,false
140,La Liga,Spain,Pablo González,538,Celta Vigo,12,5,7,2,5,5,16.67,41.67,41.67,11,0.917,12,12,18,-6,2020-02-01,2025-05-10,5,TOP5_9_SEASONS_API_FOOTBALL,false,false,false,true,false
140,La Liga,Spain,Pablo González,539,Levante,6,4,2,1,1,4,16.67,16.67,66.67,4,0.667,6,9,12,-3,2019-10-27,2022-02-25,3,TOP5_9_SEASONS_API_FOOTBALL,false,false,false,true,false
140,La Liga,Spain,Pablo González,540,Espanyol,9,5,4,4,3,2,44.44,33.33,22.22,15,1.667,9,9,7,2,2019-10-27,2024-12-18,4,TOP5_9_SEASONS_API_FOOTBALL,false,false,false,true,false
140,La Liga,Spain,Pablo González,541,Real Madrid,6,4,2,5,1,0,83.33,16.67,0.0,16,2.667,6,14,7,7,2019-08-24,2025-03-29,4,TOP5_9_SEASONS_API_FOOTBALL,false,false,false,true,false
140,La Liga,Spain,Pablo González,542,Alaves,7,4,3,2,2,3,28.57,28.57,42.86,8,1.143,7,7,8,-1,2020-06-13,2025-02-15,4,TOP5_9_SEASONS_API_FOOTBALL,false,false,false,true,false
140,La Liga,Spain,Pablo González,543,Real Betis,9,3,6,5,2,2,55.56,22.22,22.22,17,1.889,9,10,7,3,2020-07-04,2025-05-15,5,TOP5_9_SEASONS_API_FOOTBALL,false,false,false,true,false
140,La Liga,Spain,Pablo González,545,Eibar,7,5,2,4,3,0,57.14,42.86,0.0,15,2.143,7,13,5,8,2019-09-26,2021-02-27,2,TOP5_9_SEASONS_API_FOOTBALL,false,false,false,true,false
140,La Liga,Spain,Pablo González,546,Getafe,14,5,9,2,7,5,14.29,50.0,35.71,13,0.929,14,11,14,-3,2019-10-06,2025-01-18,5,TOP5_9_SEASONS_API_FOOTBALL,false,false,false,true,false
140,La Liga,Spain,Pablo González,547,Girona,4,1,3,2,1,1,50.0,25.0,25.0,7,1.75,4,8,5,3,2022-11-08,2025-04-13,2,TOP5_9_SEASONS_API_FOOTBALL,false,false,false,true,false
140,La Liga,Spain,Pablo González,548,Real Sociedad,9,4,5,5,1,3,55.56,11.11,33.33,16,1.778,9,9,5,4,2019-10-06,2024-12-08,5,TOP5_9_SEASONS_API_FOOTBALL,false,false,false,true,false
140,La Liga,Spain,Pablo González,715,Granada CF,8,4,4,5,2,1,62.5,25.0,12.5,17,2.125,8,8,5,3,2019-12-20,2022-01-08,3,TOP5_9_SEASONS_API_FOOTBALL,false,false,false,true,false
140,La Liga,Spain,Pablo González,720,Valladolid,10,4,6,3,2,5,30.0,20.0,50.0,11,1.1,10,5,11,-6,2019-08-24,2024-12-20,4,TOP5_9_SEASONS_API_FOOTBALL,false,false,false,true,false
140,La Liga,Spain,Pablo González,723,Almeria,5,2,3,1,0,4,20.0,0.0,80.0,3,0.6,5,3,7,-4,2022-09-05,2023-05-23,1,TOP5_9_SEASONS_API_FOOTBALL,false,false,false,true,false
140,La Liga,Spain,Pablo González,724,Cadiz,5,1,4,2,1,2,40.0,20.0,40.0,7,1.4,5,3,4,-1,2020-10-01,2023-02-19,3,TOP5_9_SEASONS_API_FOOTBALL,false,false,false,true,false
140,La Liga,Spain,Pablo González,726,Huesca,3,0,3,0,1,2,0.0,33.33,66.67,1,0.333,3,2,6,-4,2020-10-31,2021-05-16,1,TOP5_9_SEASONS_API_FOOTBALL,false,false,false,true,false
140,La Liga,Spain,Pablo González,727,Osasuna,7,3,4,3,1,3,42.86,14.29,42.86,10,1.429,7,5,9,-4,2020-02-16,2025-04-13,4,TOP5_9_SEASONS_API_FOOTBALL,false,false,false,true,false
140,La Liga,Spain,Pablo González,728,Rayo Vallecano,7,3,4,1,3,3,14.29,42.86,42.86,6,0.857,7,9,14,-5,2021-11-06,2025-05-15,3,TOP5_9_SEASONS_API_FOOTBALL,false,false,false,true,false
140,La Liga,Spain,Pablo González,797,Elche,7,4,3,0,0,7,0.0,0.0,100.0,0,0.0,7,2,13,-11,2020-12-13,2023-04-08,3,TOP5_9_SEASONS_API_FOOTBALL,false,false,false,true,false
140,La Liga,Spain,Pablo González,798,Mallorca,7,3,4,1,1,5,14.29,14.29,71.43,4,0.571,7,6,10,-4,2019-09-13,2024-11-01,4,TOP5_9_SEASONS_API_FOOTBALL,false,false,false,true,false
140,La Liga,Spain,"Pablo González Fuertes, Spain",529,Barcelona,1,0,1,1,0,0,100.0,0.0,0.0,3,3.0,1,2,1,1,2024-01-04,2024-01-04,1,TOP5_9_SEASONS_API_FOOTBALL,false,false,false,true,false
140,La Liga,Spain,"Pablo González Fuertes, Spain",530,Atletico Madrid,2,1,1,0,0,2,0.0,0.0,100.0,0,0.0,2,1,6,-5,2024-03-09,2024-05-19,1,TOP5_9_SEASONS_API_FOOTBALL,false,false,false,true,false
140,La Liga,Spain,"Pablo González Fuertes, Spain",533,Villarreal,2,2,0,1,1,0,50.0,50.0,0.0,4,2.0,2,3,0,3,2024-02-04,2024-04-28,1,TOP5_9_SEASONS_API_FOOTBALL,false,false,false,true,false
140,La Liga,Spain,"Pablo González Fuertes, Spain",534,Las Palmas,2,1,1,0,1,1,0.0,50.0,50.0,1,0.5,2,4,5,-1,2024-01-04,2024-03-02,1,TOP5_9_SEASONS_API_FOOTBALL,false,false,false,true,false
140,La Liga,Spain,"Pablo González Fuertes, Spain",536,Sevilla,1,0,1,0,0,1,0.0,0.0,100.0,0,0.0,1,1,5,-4,2024-01-21,2024-01-21,1,TOP5_9_SEASONS_API_FOOTBALL,false,false,false,true,false
140,La Liga,Spain,"Pablo González Fuertes, Spain",541,Real Madrid,1,0,1,1,0,0,100.0,0.0,0.0,3,3.0,1,4,0,4,2024-05-11,2024-05-11,1,TOP5_9_SEASONS_API_FOOTBALL,false,false,false,true,false
140,La Liga,Spain,"Pablo González Fuertes, Spain",546,Getafe,1,1,0,0,1,0,0.0,100.0,0.0,1,1.0,1,3,3,0,2024-03-02,2024-03-02,1,TOP5_9_SEASONS_API_FOOTBALL,false,false,false,true,false
140,La Liga,Spain,"Pablo González Fuertes, Spain",547,Girona,1,1,0,1,0,0,100.0,0.0,0.0,3,3.0,1,5,1,4,2024-01-21,2024-01-21,1,TOP5_9_SEASONS_API_FOOTBALL,false,false,false,true,false
140,La Liga,Spain,"Pablo González Fuertes, Spain",548,Real Sociedad,1,0,1,1,0,0,100.0,0.0,0.0,3,3.0,1,2,1,1,2024-02-18,2024-02-18,1,TOP5_9_SEASONS_API_FOOTBALL,false,false,false,true,false
140,La Liga,Spain,"Pablo González Fuertes, Spain",715,Granada CF,1,1,0,0,0,1,0.0,0.0,100.0,0,0.0,1,0,4,-4,2024-05-11,2024-05-11,1,TOP5_9_SEASONS_API_FOOTBALL,false,false,false,true,false
140,La Liga,Spain,"Pablo González Fuertes, Spain",723,Almeria,1,1,0,0,0,1,0.0,0.0,100.0,0,0.0,1,0,3,-3,2024-03-30,2024-03-30,1,TOP5_9_SEASONS_API_FOOTBALL,false,false,false,true,false
140,La Liga,Spain,"Pablo González Fuertes, Spain",724,Cadiz,2,1,1,1,1,0,50.0,50.0,0.0,4,2.0,2,2,0,2,2024-02-04,2024-03-09,1,TOP5_9_SEASONS_API_FOOTBALL,false,false,false,true,false
140,La Liga,Spain,"Pablo González Fuertes, Spain",727,Osasuna,2,0,2,2,0,0,100.0,0.0,0.0,6,3.0,2,7,1,6,2024-03-30,2024-05-19,1,TOP5_9_SEASONS_API_FOOTBALL,false,false,false,true,false
140,La Liga,Spain,"Pablo González Fuertes, Spain",728,Rayo Vallecano,1,0,1,0,0,1,0.0,0.0,100.0,0,0.0,1,0,3,-3,2024-04-28,2024-04-28,1,TOP5_9_SEASONS_API_FOOTBALL,false,false,false,true,false
140,La Liga,Spain,"Pablo González Fuertes, Spain",798,Mallorca,1,1,0,0,0,1,0.0,0.0,100.0,0,0.0,1,1,2,-1,2024-02-18,2024-02-18,1,TOP5_9_SEASONS_API_FOOTBALL,false,false,false,true,false
140,La Liga,Spain,R. De Burgos,530,Atletico Madrid,1,0,1,0,0,1,0.0,0.0,100.0,0,0.0,1,0,3,-3,2026-02-15,2026-02-15,1,TOP5_9_SEASONS_API_FOOTBALL,false,false,false,true,false
140,La Liga,Spain,R. De Burgos,533,Villarreal,3,0,3,0,2,1,0.0,66.67,33.33,2,0.667,3,3,5,-2,2026-01-31,2026-05-17,1,TOP5_9_SEASONS_API_FOOTBALL,false,false,false,true,false
140,La Liga,Spain,R. De Burgos,536,Sevilla,2,0,2,0,2,0,0.0,100.0,0.0,2,1.0,2,4,4,0,2026-01-19,2026-03-01,1,TOP5_9_SEASONS_API_FOOTBALL,false,false,false,true,false
140,La Liga,Spain,R. De Burgos,538,Celta Vigo,1,1,0,1,0,0,100.0,0.0,0.0,3,3.0,1,3,1,2,2026-05-03,2026-05-03,1,TOP5_9_SEASONS_API_FOOTBALL,false,false,false,true,false
140,La Liga,Spain,R. De Burgos,540,Espanyol,1,0,1,0,0,1,0.0,0.0,100.0,0,0.0,1,1,2,-1,2026-03-15,2026-03-15,1,TOP5_9_SEASONS_API_FOOTBALL,false,false,false,true,false
140,La Liga,Spain,R. De Burgos,541,Real Madrid,1,1,0,1,0,0,100.0,0.0,0.0,3,3.0,1,2,0,2,2026-05-14,2026-05-14,1,TOP5_9_SEASONS_API_FOOTBALL,false,false,false,true,false
140,La Liga,Spain,R. De Burgos,543,Real Betis,1,1,0,0,1,0,0.0,100.0,0.0,1,1.0,1,2,2,0,2026-03-01,2026-03-01,1,TOP5_9_SEASONS_API_FOOTBALL,false,false,false,true,false
140,La Liga,Spain,R. De Burgos,718,Oviedo,2,1,1,0,1,1,0.0,50.0,50.0,1,0.5,2,1,3,-2,2026-04-23,2026-05-14,1,TOP5_9_SEASONS_API_FOOTBALL,false,false,false,true,false
140,La Liga,Spain,R. De Burgos,727,Osasuna,1,1,0,0,1,0,0.0,100.0,0.0,1,1.0,1,2,2,0,2026-01-31,2026-01-31,1,TOP5_9_SEASONS_API_FOOTBALL,false,false,false,true,false
140,La Liga,Spain,R. De Burgos,728,Rayo Vallecano,2,2,0,2,0,0,100.0,0.0,0.0,6,3.0,2,5,0,5,2026-02-15,2026-05-17,1,TOP5_9_SEASONS_API_FOOTBALL,false,false,false,true,false
140,La Liga,Spain,R. De Burgos,797,Elche,2,1,1,0,1,1,0.0,50.0,50.0,1,0.5,2,3,5,-2,2026-01-19,2026-05-03,1,TOP5_9_SEASONS_API_FOOTBALL,false,false,false,true,false
140,La Liga,Spain,R. De Burgos,798,Mallorca,1,1,0,1,0,0,100.0,0.0,0.0,3,3.0,1,2,1,1,2026-03-15,2026-03-15,1,TOP5_9_SEASONS_API_FOOTBALL,false,false,false,true,false
140,La Liga,Spain,Ricardo De Burgos,529,Barcelona,13,8,5,11,0,2,84.62,0.0,15.38,33,2.538,13,35,12,23,2019-09-24,2025-03-16,5,TOP5_9_SEASONS_API_FOOTBALL,false,false,false,true,false
140,La Liga,Spain,Ricardo De Burgos,530,Atletico Madrid,19,10,9,14,2,3,73.68,10.53,15.79,44,2.316,19,38,18,20,2019-08-25,2025-03-16,5,TOP5_9_SEASONS_API_FOOTBALL,false,false,false,true,false
140,La Liga,Spain,Ricardo De Burgos,532,Valencia,14,5,9,6,2,6,42.86,14.29,42.86,20,1.429,14,21,21,0,2019-11-23,2025-05-03,5,TOP5_9_SEASONS_API_FOOTBALL,false,false,false,true,false
