fixture_id,provider_league_id,competition_name,candidate_family,season,round,kickoff_utc,status,elapsed,venue_id,venue_name,venue_city,home_team_id,home_team,away_team_id,away_team,home_goals,away_goals,result,evidence_tier,direct_matchday_squad_evidence_possible,direct_minutes_evidence_possible,player_evidence_backfill_eligible,captured_at_utc,source,historical_callup_evidence_possible,nationality_inference_allowed,historical_backfill_only,research_only,operational_betting_authority,creates_signal,probability_mutation,eligibility_mutation,stake_changes,forward_journal_mutation
1536923,10,Friendlies,FRIENDLIES,2026,Friendly International,2026-03-31T23:30:00+00:00,FT,90,,Estadio Alberto J. Armando,Buenos Aires,26,Argentina,1507,Zambia,5,0,H,DIRECT_MINUTES,true,true,true,2026-09-19T14:28:42Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1501817,10,Friendlies,FRIENDLIES,2026,Friendly International,2026-04-01T00:00:00+00:00,FT,90,,Camping World Stadium,,6,Brazil,3,Croatia,3,1,H,DIRECT_MINUTES,true,true,true,2026-09-19T14:28:42Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1514471,10,Friendlies,FRIENDLIES,2026,Friendly International,2026-04-01T01:00:00+00:00,FT,90,,Soldier Field,,16,Mexico,1,Belgium,1,1,D,DIRECT_MINUTES,true,true,true,2026-09-19T14:28:42Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1537583,37,World Cup - Qualification Intercontinental Play-offs,WORLD_CUP_QUALIFICATION,2026,Final,2026-04-01T03:00:00+00:00,FT,90,,Estadio BBVA,Monterrey,1567,Iraq,2381,Bolivia,2,1,H,DIRECT_MINUTES,true,true,true,2026-09-19T14:28:50Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1542229,10,Friendlies,FRIENDLIES,2026,Friendly International,2026-04-21T17:30:00+00:00,FT,90,,Municipal Nuestra Senora de Luna,Pozoblanco,12520,Spain U17,17983,Ukraine U17,4,0,H,DIRECT_MINUTES,true,true,true,2026-09-19T14:28:42Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1542228,10,Friendlies,FRIENDLIES,2026,Friendly International,2026-04-23T09:00:00+00:00,FT,90,,Municipal Nuestra Senora de Luna,Pozoblanco,12520,Spain U17,17983,Ukraine U17,3,1,H,DIRECT_MINUTES,true,true,true,2026-09-19T14:28:42Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1543815,10,Friendlies,FRIENDLIES,2026,Friendly International,2026-04-30T10:00:00+00:00,FT,90,,,,22437,Serbia U18,21472,North Macedonia U18,3,0,H,DIRECT_MINUTES,true,true,true,2026-09-19T14:28:42Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1545252,10,Friendlies,FRIENDLIES,2026,Friendly International,2026-05-11T14:30:00+00:00,FT,90,,,,10954,Qatar U23,10950,Oman U23,2,1,H,DIRECT_MINUTES,true,true,true,2026-09-19T14:28:42Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1545031,10,Friendlies,FRIENDLIES,2026,Friendly International,2026-05-12T07:30:00+00:00,FT,90,,,,25089,Afghanistan U20,25112,Turkmenistan U20,1,3,A,DIRECT_MINUTES,true,true,true,2026-09-19T14:28:42Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1545032,10,Friendlies,FRIENDLIES,2026,Friendly International,2026-05-12T12:00:00+00:00,FT,90,,,,21061,Uzbekistan U20,21058,Kyrgyz Republic U20,2,0,H,DIRECT_MINUTES,true,true,true,2026-09-19T14:28:42Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1545033,10,Friendlies,FRIENDLIES,2026,Friendly International,2026-05-13T07:30:00+00:00,FT,90,,Hisor Central Stadium,Hisor,21060,Tajikistan U20,25112,Turkmenistan U20,2,1,H,DIRECT_MINUTES,true,true,true,2026-09-19T14:28:42Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1544802,10,Friendlies,FRIENDLIES,2026,Friendly International,2026-05-13T10:00:00+00:00,FT,90,,,,19075,Turkey U18,22498,Hungary U18,2,1,H,DIRECT_MINUTES,true,true,true,2026-09-19T14:28:42Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1545034,10,Friendlies,FRIENDLIES,2026,Friendly International,2026-05-13T12:00:00+00:00,FT,90,,Hisor Central Stadium,Hisor,25089,Afghanistan U20,21061,Uzbekistan U20,0,2,A,DIRECT_MINUTES,true,true,true,2026-09-19T14:28:42Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1545253,10,Friendlies,FRIENDLIES,2026,Friendly International,2026-05-13T14:30:00+00:00,FT,90,,,,10954,Qatar U23,10950,Oman U23,1,3,A,DIRECT_MINUTES,true,true,true,2026-09-19T14:28:42Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1545275,10,Friendlies,FRIENDLIES,2026,Friendly International,2026-05-14T16:00:00+00:00,FT,90,,,,27551,Egypt U19,27755,Oman U19,2,1,H,DIRECT_MINUTES,true,true,true,2026-09-19T14:28:42Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1545254,10,Friendlies,FRIENDLIES,2026,Friendly International,2026-05-15T07:30:00+00:00,FT,90,,TALCO Arena,Tursunzoda,21058,Kyrgyz Republic U20,25112,Turkmenistan U20,2,1,H,DIRECT_MINUTES,true,true,true,2026-09-19T14:28:42Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1545255,10,Friendlies,FRIENDLIES,2026,Friendly International,2026-05-15T12:00:00+00:00,FT,90,,TALCO Arena,Tursunzoda,21060,Tajikistan U20,25089,Afghanistan U20,2,0,H,DIRECT_MINUTES,true,true,true,2026-09-19T14:28:42Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1537647,10,Friendlies,FRIENDLIES,2026,Friendly International,2026-05-16T16:00:00+00:00,FT,90,,Estadio Enrique Roca,Murcia,776,Rep. Of Ireland,5533,Grenada,5,0,H,DIRECT_MINUTES,true,true,true,2026-09-19T14:28:42Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1545256,10,Friendlies,FRIENDLIES,2026,Friendly International,2026-05-17T07:30:00+00:00,FT,90,,Hisor Central Stadium,Hisor,21058,Kyrgyz Republic U20,25089,Afghanistan U20,0,0,D,DIRECT_MINUTES,true,true,true,2026-09-19T14:28:42Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1545257,10,Friendlies,FRIENDLIES,2026,Friendly International,2026-05-17T12:00:00+00:00,FT,90,,Hisor Central Stadium,Hisor,21060,Tajikistan U20,21061,Uzbekistan U20,0,3,A,DIRECT_MINUTES,true,true,true,2026-09-19T14:28:42Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1545276,10,Friendlies,FRIENDLIES,2026,Friendly International,2026-05-17T16:00:00+00:00,FT,90,,,,27551,Egypt U19,27755,Oman U19,2,1,H,DIRECT_MINUTES,true,true,true,2026-09-19T14:28:42Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1545258,10,Friendlies,FRIENDLIES,2026,Friendly International,2026-05-19T07:30:00+00:00,FT,90,,TALCO Arena,Tursunzoda,25112,Turkmenistan U20,21061,Uzbekistan U20,0,2,A,DIRECT_MINUTES,true,true,true,2026-09-19T14:28:42Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1545259,10,Friendlies,FRIENDLIES,2026,Friendly International,2026-05-19T12:00:00+00:00,FT,90,,TALCO Arena,Tursunzoda,21060,Tajikistan U20,21058,Kyrgyz Republic U20,0,1,A,DIRECT_MINUTES,true,true,true,2026-09-19T14:28:42Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1545260,10,Friendlies,FRIENDLIES,2026,Friendly International,2026-05-20T11:00:00+00:00,FT,90,,Alcufer Stadion,Gyor,12509,Hungary U17,17939,Austria U17,3,3,D,DIRECT_MINUTES,true,true,true,2026-09-19T14:28:42Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1548411,10,Friendlies,FRIENDLIES,2026,Friendly International,2026-05-21T11:30:00+00:00,FT,90,,,,19154,Singapore U19,22439,United Arab Emirates U19,0,4,A,DIRECT_MINUTES,true,true,true,2026-09-19T14:28:42Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1545695,10,Friendlies,FRIENDLIES,2026,Friendly International,2026-05-21T15:30:00+00:00,CANC,,,Abdullah bin Khalifa Stadium,Doha,1569,Qatar,1510,Sudan,,,,DIRECT_MINUTES,true,true,true,2026-09-19T14:28:42Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1528281,10,Friendlies,FRIENDLIES,2026,Friendly International,2026-05-23T02:00:00+00:00,FT,90,,Estadio Cuauhtemoc,Puebla,16,Mexico,1504,Ghana,2,0,H,DIRECT_MINUTES,true,true,true,2026-09-19T14:28:42Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1548412,10,Friendlies,FRIENDLIES,2026,Friendly International,2026-05-24T11:30:00+00:00,FT,90,,,,19154,Singapore U19,22439,United Arab Emirates U19,0,4,A,DIRECT_MINUTES,true,true,true,2026-09-19T14:28:42Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1545261,10,Friendlies,FRIENDLIES,2026,Friendly International,2026-05-26T11:00:00+00:00,FT,90,,Mohammed VI Football Academy,,31,Morocco,1528,Burundi,5,0,H,DIRECT_MINUTES,true,true,true,2026-09-19T14:28:42Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1539749,10,Friendlies,FRIENDLIES,2026,Friendly International,2026-05-26T15:00:00+00:00,CANC,,,,,19,Nigeria,1537,India,,,,DIRECT_MINUTES,true,true,true,2026-09-19T14:28:42Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1546492,10,Friendlies,FRIENDLIES,2026,Friendly International,2026-05-26T15:00:00+00:00,FT,90,,,Skopje,10341,North Macedonia U19,21480,Slovenia U18,1,3,A,DIRECT_MINUTES,true,true,true,2026-09-19T14:28:42Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1546511,10,Friendlies,FRIENDLIES,2026,Friendly International,2026-05-26T15:00:00+00:00,FT,90,,,,27791,Tunisia U18,23258,Germany U18,2,1,H,DIRECT_MINUTES,true,true,true,2026-09-19T14:28:42Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1540349,10,Friendlies,FRIENDLIES,2026,Friendly International,2026-05-26T18:30:00+00:00,FT,90,,The Valley,London,19,Nigeria,1522,Zimbabwe,2,0,H,DIRECT_MINUTES,true,true,true,2026-09-19T14:28:42Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1546489,10,Friendlies,FRIENDLIES,2026,Friendly International,2026-05-26T22:00:00+00:00,FT,90,,Sede deportiva FCF,,10285,Colombia U20,10308,Costa Rica U20,1,0,H,DIRECT_MINUTES,true,true,true,2026-09-19T14:28:42Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1546490,10,Friendlies,FRIENDLIES,2026,Friendly International,2026-05-27T07:00:00+00:00,FT,90,,,,10360,Cyprus U19,10364,Greece U19,0,2,A,DIRECT_MINUTES,true,true,true,2026-09-19T14:28:42Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1548413,10,Friendlies,FRIENDLIES,2026,Friendly International,2026-05-27T13:00:00+00:00,FT,90,,,,10347,Slovakia U19,10336,Germany U19,2,3,A,DIRECT_MINUTES,true,true,true,2026-09-19T14:28:42Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1539750,10,Friendlies,FRIENDLIES,2026,Friendly International,2026-05-27T15:00:00+00:00,CANC,,,,,2385,Jamaica,1522,Zimbabwe,,,,DIRECT_MINUTES,true,true,true,2026-09-19T14:28:42Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1546491,10,Friendlies,FRIENDLIES,2026,Friendly International,2026-05-27T15:30:00+00:00,FT,90,,SRC Trate,Nedelisce,8198,Greece U21,10954,Qatar U23,1,2,A,DIRECT_MINUTES,true,true,true,2026-09-19T14:28:42Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1540350,10,Friendlies,FRIENDLIES,2026,Friendly International,2026-05-27T18:30:00+00:00,FT,90,,The Valley,London,2385,Jamaica,1537,India,2,0,H,DIRECT_MINUTES,true,true,true,2026-09-19T14:28:42Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1546488,10,Friendlies,FRIENDLIES,2026,Friendly International,2026-05-28T09:00:00+00:00,FT,90,,,Skopje,10341,North Macedonia U19,21480,Slovenia U18,0,4,A,DIRECT_MINUTES,true,true,true,2026-09-19T14:28:42Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1536924,10,Friendlies,FRIENDLIES,2026,Friendly International,2026-05-28T09:30:00+00:00,FT,90,,Ethnikos Achnas,Achna,10364,Greece U19,21466,England U18,1,2,A,DIRECT_MINUTES,true,true,true,2026-09-19T14:28:42Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1543816,10,Friendlies,FRIENDLIES,2026,Friendly International,2026-05-28T18:00:00+00:00,FT,90,,Misr Stadium,Cairo,32,Egypt,4,Russia,1,0,H,DIRECT_MINUTES,true,true,true,2026-09-19T14:28:42Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1528282,10,Friendlies,FRIENDLIES,2026,Friendly International,2026-05-28T18:45:00+00:00,FT,90,,Aviva Stadium,Dublin,776,Rep. Of Ireland,1569,Qatar,1,0,H,DIRECT_MINUTES,true,true,true,2026-09-19T14:28:42Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1546493,10,Friendlies,FRIENDLIES,2026,Friendly International,2026-05-28T22:00:00+00:00,FT,90,,Sede deportiva FCF,,10285,Colombia U20,10308,Costa Rica U20,2,1,H,DIRECT_MINUTES,true,true,true,2026-09-19T14:28:42Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1543818,10,Friendlies,FRIENDLIES,2026,Friendly International,2026-05-29T15:00:00+00:00,CANC,,,,,12513,Mexico W U17,17949,England U17,,,,DIRECT_MINUTES,true,true,true,2026-09-19T14:28:42Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1544803,10,Friendlies,FRIENDLIES,2026,Friendly International,2026-05-29T15:30:00+00:00,FT,90,,Mardan Sports Complex,Antalya,22,Iran,1492,Gambia,3,1,H,DIRECT_MINUTES,true,true,true,2026-09-19T14:28:42Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1543817,10,Friendlies,FRIENDLIES,2026,Friendly International,2026-05-29T16:00:00+00:00,FT,90,,FNB Stadium,Johannesburg,1531,South Africa,5164,Nicaragua,0,0,D,DIRECT_MINUTES,true,true,true,2026-09-19T14:28:42Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1544356,10,Friendlies,FRIENDLIES,2026,Friendly International,2026-05-29T16:00:00+00:00,FT,90,,Estadio Municipal de Montilivi,Girona,1567,Iraq,1110,Andorra,1,0,H,DIRECT_MINUTES,true,true,true,2026-09-19T14:28:42Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1546837,10,Friendlies,FRIENDLIES,2026,Friendly International,2026-05-29T16:00:00+00:00,CANC,,,,,1551,Lebanon,1510,Sudan,,,,DIRECT_MINUTES,true,true,true,2026-09-19T14:28:42Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1540947,10,Friendlies,FRIENDLIES,2026,Friendly International,2026-05-29T18:30:00+00:00,FT,90,,Asim Ferhatović Hase,Sarajevo,1113,Bosnia & Herzegovina,1105,FYR Macedonia,0,0,D,DIRECT_MINUTES,true,true,true,2026-09-19T14:28:42Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1511779,10,Friendlies,FRIENDLIES,2026,Friendly International,2026-05-30T12:00:00+00:00,FT,90,,Hampden Park,Glasgow,1108,Scotland,5530,Curaçao,4,1,H,DIRECT_MINUTES,true,true,true,2026-09-19T14:28:42Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1545262,10,Friendlies,FRIENDLIES,2026,Friendly International,2026-05-30T13:00:00+00:00,FT,90,,Gradski stadion Ivan Kusek Apas,Koprivnica,8186,Croatia U21,8198,Greece U21,1,1,D,DIRECT_MINUTES,true,true,true,2026-09-19T14:28:42Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1548414,10,Friendlies,FRIENDLIES,2026,Friendly International,2026-05-30T13:30:00+00:00,FT,90,,The Valley,London,1537,India,1522,Zimbabwe,0,1,A,DIRECT_MINUTES,true,true,true,2026-09-19T14:28:42Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1548415,10,Friendlies,FRIENDLIES,2026,Friendly International,2026-05-30T14:00:00+00:00,FT,90,,Bistritsa Stadium,Sofia,8185,Bulgaria U21,8212,North Macedonia U21,1,0,H,DIRECT_MINUTES,true,true,true,2026-09-19T14:28:42Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1548416,10,Friendlies,FRIENDLIES,2026,Friendly International,2026-05-30T18:30:00+00:00,FT,90,,The Valley,London,2385,Jamaica,19,Nigeria,0,3,A,DIRECT_MINUTES,true,true,true,2026-09-19T14:28:42Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1540948,10,Friendlies,FRIENDLIES,2026,Friendly International,2026-05-31T00:00:00+00:00,FT,90,,Sports Illustrated Stadium,Harrison,2382,Ecuador,23,Saudi Arabia,2,1,H,DIRECT_MINUTES,true,true,true,2026-09-19T14:28:42Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1545263,10,Friendlies,FRIENDLIES,2026,Friendly International,2026-05-31T01:00:00+00:00,FT,90,,BYU South Field,,17,South Korea,5168,Trinidad and Tobago,5,0,H,DIRECT_MINUTES,true,true,true,2026-09-19T14:28:42Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1527865,10,Friendlies,FRIENDLIES,2026,Friendly International,2026-05-31T02:00:00+00:00,FT,90,,Rose Bowl Stadium,Pasadena,16,Mexico,20,Australia,1,0,H,DIRECT_MINUTES,true,true,true,2026-09-19T14:28:42Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1540351,10,Friendlies,FRIENDLIES,2026,Friendly International,2026-05-31T10:25:00+00:00,FT,90,,New National Stadium,Tokyo,12,Japan,18,Iceland,1,0,H,DIRECT_MINUTES,true,true,true,2026-09-19T14:28:42Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1544804,10,Friendlies,FRIENDLIES,2026,Friendly International,2026-05-31T11:30:00+00:00,FT,90,,Jalan Besar Stadium,Singapore City,1546,Singapore,5534,Mongolia,4,0,H,DIRECT_MINUTES,true,true,true,2026-09-19T14:28:42Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1528283,10,Friendlies,FRIENDLIES,2026,Friendly International,2026-05-31T13:00:00+00:00,FT,90,,Kybunpark,St.Gallen,15,Switzerland,1548,Jordan,4,1,H,DIRECT_MINUTES,true,true,true,2026-09-19T14:28:42Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1545035,10,Friendlies,FRIENDLIES,2026,Friendly International,2026-05-31T14:00:00+00:00,FT,90,,epet ARENA,Prague,770,Czechia,1111,Kosovo,2,1,H,DIRECT_MINUTES,true,true,true,2026-09-19T14:28:42Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1536925,10,Friendlies,FRIENDLIES,2026,Friendly International,2026-05-31T14:30:00+00:00,FT,90,,Ethnikos Achnas,Achna,10360,Cyprus U19,21466,England U18,1,6,A,DIRECT_MINUTES,true,true,true,2026-09-19T14:28:42Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1543819,10,Friendlies,FRIENDLIES,2026,Friendly International,2026-05-31T15:00:00+00:00,FT,90,,Estádio do Restelo,Lisbon,1533,Cape Verde Islands,14,Serbia,3,0,H,DIRECT_MINUTES,true,true,true,2026-09-19T14:28:42Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1543820,10,Friendlies,FRIENDLIES,2026,Friendly International,2026-05-31T15:00:00+00:00,CANC,,,,,12513,Mexico W U17,17949,England U17,,,,DIRECT_MINUTES,true,true,true,2026-09-19T14:28:42Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1544805,10,Friendlies,FRIENDLIES,2026,Friendly International,2026-05-31T15:30:00+00:00,FT,90,,Tarczyński Arena Wrocław,Wroclaw,24,Poland,772,Ukraine,0,2,A,DIRECT_MINUTES,true,true,true,2026-09-19T14:28:42Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1501818,10,Friendlies,FRIENDLIES,2026,Friendly International,2026-05-31T18:45:00+00:00,FT,90,,MEWA Arena,Mainz,25,Germany,1099,Finland,4,0,H,DIRECT_MINUTES,true,true,true,2026-09-19T14:28:42Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1503008,10,Friendlies,FRIENDLIES,2026,Friendly International,2026-05-31T19:30:00+00:00,FT,90,,Bank of America Stadium,Charlotte,2384,USA,13,Senegal,3,2,H,DIRECT_MINUTES,true,true,true,2026-09-19T14:28:42Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1536926,10,Friendlies,FRIENDLIES,2026,Friendly International,2026-05-31T21:30:00+00:00,FT,90,,Estádio do Maracanã,Rio de Janeiro,6,Brazil,11,Panama,6,2,H,DIRECT_MINUTES,true,true,true,2026-09-19T14:28:42Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1548417,10,Friendlies,FRIENDLIES,2026,Friendly International,2026-06-01T11:00:00+00:00,FT,90,,National Stadium,,5535,Pakistan,10929,Bangladesh U23,0,0,D,DIRECT_MINUTES,true,true,true,2026-09-19T14:28:42Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1545696,10,Friendlies,FRIENDLIES,2026,Friendly International,2026-06-01T13:00:00+00:00,CANC,,,,,1536,Tajikistan,1562,Palestine,,,,DIRECT_MINUTES,true,true,true,2026-09-19T14:28:42Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1542176,10,Friendlies,FRIENDLIES,2026,Friendly International,2026-06-01T16:00:00+00:00,FT,90,,Hristo Botev Stadium,Plovdiv,1103,Bulgaria,1109,Montenegro,0,1,A,DIRECT_MINUTES,true,true,true,2026-09-19T14:28:42Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1542177,10,Friendlies,FRIENDLIES,2026,Friendly International,2026-06-01T16:00:00+00:00,FT,90,,MOL Arena,Dunajska Streda,773,Slovakia,1112,Malta,2,1,H,DIRECT_MINUTES,true,true,true,2026-09-19T14:28:42Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1548418,10,Friendlies,FRIENDLIES,2026,Friendly International,2026-06-01T16:00:00+00:00,FT,90,,National Football Stadium,Malé,1549,Maldives,1553,Afghanistan,0,1,A,DIRECT_MINUTES,true,true,true,2026-09-19T14:28:42Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1536927,10,Friendlies,FRIENDLIES,2026,Friendly International,2026-06-01T17:00:00+00:00,FT,90,,Ullevaal,Oslo,1090,Norway,5,Sweden,3,1,H,DIRECT_MINUTES,true,true,true,2026-09-19T14:28:42Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1543821,10,Friendlies,FRIENDLIES,2026,Friendly International,2026-06-01T17:30:00+00:00,FT,90,,Chobani Stadium,Istanbul,777,Türkiye,1105,FYR Macedonia,4,0,H,DIRECT_MINUTES,true,true,true,2026-09-19T14:28:42Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1511733,10,Friendlies,FRIENDLIES,2026,Friendly International,2026-06-01T18:45:00+00:00,FT,90,,Ernst Happel Stadion,Vienna,775,Austria,28,Tunisia,1,0,H,DIRECT_MINUTES,true,true,true,2026-09-19T14:28:42Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1537648,10,Friendlies,FRIENDLIES,2026,Friendly International,2026-06-01T23:00:00+00:00,FT,90,,Estadio Nemesio Camacho El Campin,Bogota,8,Colombia,29,Costa Rica,3,1,H,DIRECT_MINUTES,true,true,true,2026-09-19T14:28:42Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1514472,10,Friendlies,FRIENDLIES,2026,Friendly International,2026-06-02T01:00:00+00:00,FT,90,,Commonwealth Stadium,Edmonton,5529,Canada,1568,Uzbekistan,2,0,H,DIRECT_MINUTES,true,true,true,2026-09-19T14:28:42Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1550821,10,Friendlies,FRIENDLIES,2026,Friendly International,2026-06-02T15:00:00+00:00,FT,90,,,,17977,Serbia U17,17973,Romania U17,1,0,H,DIRECT_MINUTES,true,true,true,2026-09-19T14:28:42Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1512766,10,Friendlies,FRIENDLIES,2026,Friendly International,2026-06-02T16:00:00+00:00,FT,90,,Stadion HNK Rijeka Dean Šćulac,Rijeka,3,Croatia,1,Belgium,0,2,A,DIRECT_MINUTES,true,true,true,2026-09-19T14:28:42Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1536928,10,Friendlies,FRIENDLIES,2026,Friendly International,2026-06-02T17:00:00+00:00,FT,90,,Mikheil Meskhi Stadium,Tbilisi,1104,Georgia,774,Romania,1,1,D,DIRECT_MINUTES,true,true,true,2026-09-19T14:28:42Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1545264,10,Friendlies,FRIENDLIES,2026,Friendly International,2026-06-02T17:00:00+00:00,FT,90,,Complexe Sportif Moulay Abdellah,Rabat,31,Morocco,1490,Madagascar,4,0,H,DIRECT_MINUTES,true,true,true,2026-09-19T14:28:42Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1536929,10,Friendlies,FRIENDLIES,2026,Friendly International,2026-06-02T18:45:00+00:00,FT,90,,Cardiff City Stadium,Cardiff,767,Wales,1504,Ghana,1,1,D,DIRECT_MINUTES,true,true,true,2026-09-19T14:28:42Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1544806,10,Friendlies,FRIENDLIES,2026,Friendly International,2026-06-03T00:00:00+00:00,FT,90,,Chase Stadium,Fort Lauderdale,2386,Haiti,4673,New Zealand,4,0,H,DIRECT_MINUTES,true,true,true,2026-09-19T14:28:42Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1548405,10,Friendlies,FRIENDLIES,2026,Friendly International,2026-06-03T10:00:00+00:00,FT,90,,,,22340,Croatia U18,21474,Norway U18,2,2,D,DIRECT_MINUTES,true,true,true,2026-09-19T14:28:42Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1548406,10,Friendlies,FRIENDLIES,2026,Friendly International,2026-06-03T11:00:00+00:00,FT,90,,,,10177,Korea Republic U23,10184,UAE U23,1,1,D,DIRECT_MINUTES,true,true,true,2026-09-19T14:28:42Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
