factor,bucket,scope_type,scope_value,target,test_season,train_first_season,train_last_season,train_seasons,train_market_matches,test_market_matches,sample_threshold_pass,train_hit_rate,test_hit_rate,train_avg_market_novig,test_avg_market_novig,train_calibration_pp,test_calibration_pp,train_flat_bet_roi_pct,test_flat_bet_roi_pct,train_calibration_sign,test_calibration_sign,calibration_sign_persists,train_roi_sign,test_roi_sign,roi_sign_persists,research_only,operational_betting_authority,creates_signal,promotes_factor,probability_mutation,eligibility_mutation,stake_changes,forward_journal_mutation
WINDOW_MAX_MATCHES,MAX_2,ALL,ALL,AWAY,2022,2017,2021,5,9611,4044,true,0.31214,0.31256,0.3117,0.31499,0.045,-0.242,-7.223,-10.813,NEUTRAL,NEUTRAL,false,NEGATIVE,NEGATIVE,true,true,false,false,false,false,false,false,false
WINDOW_MAX_MATCHES,MAX_2,ALL,ALL,OVER25,2022,2017,2021,5,6090,3258,true,0.53087,0.54021,0.52962,0.52671,0.125,1.35,-4.99,-2.603,NEUTRAL,POSITIVE,false,NEGATIVE,NEGATIVE,true,true,false,false,false,false,false,false,false
WINDOW_MAX_MATCHES,MAX_2,ALL,ALL,UNDER25,2022,2017,2021,5,6090,3258,true,0.46913,0.45979,0.47038,0.47329,-0.125,-1.35,-5.571,-7.82,NEUTRAL,NEGATIVE,false,NEGATIVE,NEGATIVE,true,true,false,false,false,false,false,false,false
WINDOW_MAX_MATCHES,MAX_2,ALL,ALL,HOME,2023,2017,2022,6,13655,4217,true,0.44526,0.43491,0.43732,0.44122,0.794,-0.631,-4.641,-9.844,POSITIVE,NEGATIVE,false,NEGATIVE,NEGATIVE,true,true,false,false,false,false,false,false,false
WINDOW_MAX_MATCHES,MAX_2,ALL,ALL,DRAW,2023,2017,2022,6,13655,4217,true,0.24248,0.26061,0.25001,0.24482,-0.753,1.58,-8.662,-0.381,NEGATIVE,POSITIVE,false,NEGATIVE,NEGATIVE,true,true,false,false,false,false,false,false,false
WINDOW_MAX_MATCHES,MAX_2,ALL,ALL,AWAY,2023,2017,2022,6,13655,4217,true,0.31227,0.30448,0.31267,0.31396,-0.04,-0.948,-8.286,-14.61,NEUTRAL,NEGATIVE,false,NEGATIVE,NEGATIVE,true,true,false,false,false,false,false,false,false
WINDOW_MAX_MATCHES,MAX_2,ALL,ALL,OVER25,2023,2017,2022,6,9348,3283,true,0.53412,0.55193,0.5286,0.5415,0.552,1.043,-4.158,-3.812,POSITIVE,POSITIVE,true,NEGATIVE,NEGATIVE,true,true,false,false,false,false,false,false,false
WINDOW_MAX_MATCHES,MAX_2,ALL,ALL,UNDER25,2023,2017,2022,6,9348,3283,true,0.46588,0.44807,0.4714,0.4585,-0.552,-1.043,-6.355,-8.271,NEGATIVE,NEGATIVE,true,NEGATIVE,NEGATIVE,true,true,false,false,false,false,false,false,false
WINDOW_MAX_MATCHES,MAX_2,ALL,ALL,HOME,2024,2017,2023,7,17872,4175,true,0.44282,0.43641,0.43824,0.43953,0.457,-0.312,-5.869,-8.315,POSITIVE,NEGATIVE,false,NEGATIVE,NEGATIVE,true,true,false,false,false,false,false,false,false
WINDOW_MAX_MATCHES,MAX_2,ALL,ALL,DRAW,2024,2017,2023,7,17872,4175,true,0.24675,0.25222,0.24878,0.24774,-0.203,0.447,-6.708,-4.185,NEUTRAL,POSITIVE,false,NEGATIVE,NEGATIVE,true,true,false,false,false,false,false,false,false
WINDOW_MAX_MATCHES,MAX_2,ALL,ALL,AWAY,2024,2017,2023,7,17872,4175,true,0.31043,0.31138,0.31298,0.31273,-0.255,-0.135,-9.778,-9.123,NEGATIVE,NEUTRAL,false,NEGATIVE,NEGATIVE,true,true,false,false,false,false,false,false,false
WINDOW_MAX_MATCHES,MAX_2,ALL,ALL,OVER25,2024,2017,2023,7,12631,3243,true,0.53875,0.53716,0.53196,0.53547,0.68,0.169,-4.068,-5.113,POSITIVE,NEUTRAL,false,NEGATIVE,NEGATIVE,true,true,false,false,false,false,false,false,false
WINDOW_MAX_MATCHES,MAX_2,ALL,ALL,UNDER25,2024,2017,2023,7,12631,3243,true,0.46125,0.46284,0.46804,0.46453,-0.68,-0.169,-6.853,-5.938,NEGATIVE,NEUTRAL,false,NEGATIVE,NEGATIVE,true,true,false,false,false,false,false,false,false
WINDOW_MAX_MATCHES,MAX_2,ALL,ALL,HOME,2025,2017,2024,8,22047,4136,true,0.4416,0.43641,0.43848,0.43462,0.312,0.179,-6.332,-8.358,POSITIVE,NEUTRAL,false,NEGATIVE,NEGATIVE,true,true,false,false,false,false,false,false,false
WINDOW_MAX_MATCHES,MAX_2,ALL,ALL,DRAW,2025,2017,2024,8,22047,4136,true,0.24779,0.25677,0.24859,0.25025,-0.08,0.652,-6.23,-5.007,NEUTRAL,POSITIVE,false,NEGATIVE,NEGATIVE,true,true,false,false,false,false,false,false,false
WINDOW_MAX_MATCHES,MAX_2,ALL,ALL,AWAY,2025,2017,2024,8,22047,4136,true,0.31061,0.30682,0.31293,0.31512,-0.232,-0.831,-9.654,-12.231,NEUTRAL,NEGATIVE,false,NEGATIVE,NEGATIVE,true,true,false,false,false,false,false,false,false
WINDOW_MAX_MATCHES,MAX_2,ALL,ALL,OVER25,2025,2017,2024,8,15874,3207,true,0.53843,0.53601,0.53267,0.53174,0.575,0.427,-4.282,-5.813,POSITIVE,POSITIVE,true,NEGATIVE,NEGATIVE,true,true,false,false,false,false,false,false,false
WINDOW_MAX_MATCHES,MAX_2,ALL,ALL,UNDER25,2025,2017,2024,8,15874,3207,true,0.46157,0.46399,0.46733,0.46826,-0.575,-0.427,-6.666,-7.871,NEGATIVE,NEGATIVE,true,NEGATIVE,NEGATIVE,true,true,false,false,false,false,false,false,false
WINDOW_MAX_MATCHES,MAX_2,LEAGUE,AUT,HOME,2019,2017,2018,2,375,195,true,0.43733,0.33846,0.43641,0.43463,0.092,-9.617,-7.427,-35.477,NEUTRAL,NEGATIVE,false,NEGATIVE,NEGATIVE,true,true,false,false,false,false,false,false,false
WINDOW_MAX_MATCHES,MAX_2,LEAGUE,AUT,DRAW,2019,2017,2018,2,375,195,true,0.22133,0.24103,0.2466,0.22528,-2.527,1.575,-11.883,4.81,NEGATIVE,POSITIVE,false,NEGATIVE,POSITIVE,false,true,false,false,false,false,false,false,false
WINDOW_MAX_MATCHES,MAX_2,LEAGUE,AUT,AWAY,2019,2017,2018,2,375,195,true,0.34133,0.42051,0.31699,0.34009,2.435,8.042,-7.413,16.713,POSITIVE,POSITIVE,true,NEGATIVE,POSITIVE,false,true,false,false,false,false,false,false,false
WINDOW_MAX_MATCHES,MAX_2,LEAGUE,AUT,OVER25,2019,2017,2018,2,0,0,false,,,,,,,,,UNKNOWN,UNKNOWN,,UNKNOWN,UNKNOWN,,true,false,false,false,false,false,false,false
WINDOW_MAX_MATCHES,MAX_2,LEAGUE,AUT,UNDER25,2019,2017,2018,2,0,0,false,,,,,,,,,UNKNOWN,UNKNOWN,,UNKNOWN,UNKNOWN,,true,false,false,false,false,false,false,false
WINDOW_MAX_MATCHES,MAX_2,LEAGUE,AUT,HOME,2020,2017,2019,3,570,39,true,0.40351,0.4359,0.4358,0.40521,-3.229,3.069,-17.023,-10.974,NEGATIVE,POSITIVE,false,NEGATIVE,NEGATIVE,true,true,false,false,false,false,false,false,false
WINDOW_MAX_MATCHES,MAX_2,LEAGUE,AUT,DRAW,2020,2017,2019,3,570,39,true,0.22807,0.25641,0.23931,0.23459,-1.124,2.182,-6.172,1.538,NEGATIVE,POSITIVE,false,NEGATIVE,POSITIVE,false,true,false,false,false,false,false,false,false
WINDOW_MAX_MATCHES,MAX_2,LEAGUE,AUT,AWAY,2020,2017,2019,3,570,39,true,0.36842,0.30769,0.32489,0.3602,4.353,-5.25,0.84,-30.282,POSITIVE,NEGATIVE,false,POSITIVE,NEGATIVE,false,true,false,false,false,false,false,false,false
WINDOW_MAX_MATCHES,MAX_2,LEAGUE,AUT,OVER25,2020,2017,2019,3,0,0,false,,,,,,,,,UNKNOWN,UNKNOWN,,UNKNOWN,UNKNOWN,,true,false,false,false,false,false,false,false
WINDOW_MAX_MATCHES,MAX_2,LEAGUE,AUT,UNDER25,2020,2017,2019,3,0,0,false,,,,,,,,,UNKNOWN,UNKNOWN,,UNKNOWN,UNKNOWN,,true,false,false,false,false,false,false,false
WINDOW_MAX_MATCHES,MAX_2,LEAGUE,AUT,HOME,2021,2017,2020,4,609,126,true,0.40558,0.39683,0.43384,0.4201,-2.826,-2.328,-16.635,-12.698,NEGATIVE,NEGATIVE,true,NEGATIVE,NEGATIVE,true,true,false,false,false,false,false,false,false
WINDOW_MAX_MATCHES,MAX_2,LEAGUE,AUT,DRAW,2021,2017,2020,4,609,126,true,0.22989,0.28571,0.23901,0.24171,-0.912,4.4,-5.678,13.611,NEGATIVE,POSITIVE,false,NEGATIVE,POSITIVE,false,true,false,false,false,false,false,false,false
WINDOW_MAX_MATCHES,MAX_2,LEAGUE,AUT,AWAY,2021,2017,2020,4,609,126,true,0.36453,0.31746,0.32715,0.33818,3.738,-2.072,-1.153,-12.397,POSITIVE,NEGATIVE,false,NEGATIVE,NEGATIVE,true,true,false,false,false,false,false,false,false
WINDOW_MAX_MATCHES,MAX_2,LEAGUE,AUT,OVER25,2021,2017,2020,4,0,0,false,,,,,,,,,UNKNOWN,UNKNOWN,,UNKNOWN,UNKNOWN,,true,false,false,false,false,false,false,false
WINDOW_MAX_MATCHES,MAX_2,LEAGUE,AUT,UNDER25,2021,2017,2020,4,0,0,false,,,,,,,,,UNKNOWN,UNKNOWN,,UNKNOWN,UNKNOWN,,true,false,false,false,false,false,false,false
WINDOW_MAX_MATCHES,MAX_2,LEAGUE,AUT,HOME,2022,2017,2021,5,735,183,true,0.40408,0.36612,0.43149,0.42542,-2.741,-5.929,-15.961,-26.333,NEGATIVE,NEGATIVE,true,NEGATIVE,NEGATIVE,true,true,false,false,false,false,false,false,false
WINDOW_MAX_MATCHES,MAX_2,LEAGUE,AUT,DRAW,2022,2017,2021,5,735,183,true,0.23946,0.25683,0.23947,0.23892,-0.001,1.791,-2.371,1.732,NEUTRAL,POSITIVE,false,NEGATIVE,POSITIVE,false,true,false,false,false,false,false,false,false
WINDOW_MAX_MATCHES,MAX_2,LEAGUE,AUT,AWAY,2022,2017,2021,5,735,183,true,0.35646,0.37705,0.32904,0.33567,2.742,4.138,-3.08,1.525,POSITIVE,POSITIVE,true,NEGATIVE,POSITIVE,false,true,false,false,false,false,false,false,false
WINDOW_MAX_MATCHES,MAX_2,LEAGUE,AUT,OVER25,2022,2017,2021,5,0,0,false,,,,,,,,,UNKNOWN,UNKNOWN,,UNKNOWN,UNKNOWN,,true,false,false,false,false,false,false,false
WINDOW_MAX_MATCHES,MAX_2,LEAGUE,AUT,UNDER25,2022,2017,2021,5,0,0,false,,,,,,,,,UNKNOWN,UNKNOWN,,UNKNOWN,UNKNOWN,,true,false,false,false,false,false,false,false
WINDOW_MAX_MATCHES,MAX_2,LEAGUE,AUT,HOME,2023,2017,2022,6,918,195,true,0.39651,0.3641,0.43028,0.41884,-3.376,-5.474,-18.028,-20.185,NEGATIVE,NEGATIVE,true,NEGATIVE,NEGATIVE,true,true,false,false,false,false,false,false,false
WINDOW_MAX_MATCHES,MAX_2,LEAGUE,AUT,DRAW,2023,2017,2022,6,918,195,true,0.24292,0.30256,0.23936,0.24881,0.356,5.375,-1.553,12.067,POSITIVE,POSITIVE,true,NEGATIVE,POSITIVE,false,true,false,false,false,false,false,false,false
WINDOW_MAX_MATCHES,MAX_2,LEAGUE,AUT,AWAY,2023,2017,2022,6,918,195,true,0.36057,0.33333,0.33036,0.33235,3.02,0.099,-2.162,-14.313,POSITIVE,NEUTRAL,false,NEGATIVE,NEGATIVE,true,true,false,false,false,false,false,false,false
WINDOW_MAX_MATCHES,MAX_2,LEAGUE,AUT,OVER25,2023,2017,2022,6,0,0,false,,,,,,,,,UNKNOWN,UNKNOWN,,UNKNOWN,UNKNOWN,,true,false,false,false,false,false,false,false
WINDOW_MAX_MATCHES,MAX_2,LEAGUE,AUT,UNDER25,2023,2017,2022,6,0,0,false,,,,,,,,,UNKNOWN,UNKNOWN,,UNKNOWN,UNKNOWN,,true,false,false,false,false,false,false,false
WINDOW_MAX_MATCHES,MAX_2,LEAGUE,AUT,HOME,2024,2017,2023,7,1113,192,true,0.39084,0.42188,0.42827,0.4172,-3.744,0.467,-18.406,-6.766,NEGATIVE,POSITIVE,false,NEGATIVE,NEGATIVE,true,true,false,false,false,false,false,false,false
WINDOW_MAX_MATCHES,MAX_2,LEAGUE,AUT,DRAW,2024,2017,2023,7,1113,192,true,0.25337,0.26042,0.24102,0.25573,1.235,0.468,0.833,-2.828,POSITIVE,POSITIVE,true,POSITIVE,NEGATIVE,false,true,false,false,false,false,false,false,false
WINDOW_MAX_MATCHES,MAX_2,LEAGUE,AUT,AWAY,2024,2017,2023,7,1113,192,true,0.3558,0.31771,0.33071,0.32706,2.508,-0.935,-4.291,-10.927,POSITIVE,NEGATIVE,false,NEGATIVE,NEGATIVE,true,true,false,false,false,false,false,false,false
WINDOW_MAX_MATCHES,MAX_2,LEAGUE,AUT,OVER25,2024,2017,2023,7,0,0,false,,,,,,,,,UNKNOWN,UNKNOWN,,UNKNOWN,UNKNOWN,,true,false,false,false,false,false,false,false
WINDOW_MAX_MATCHES,MAX_2,LEAGUE,AUT,UNDER25,2024,2017,2023,7,0,0,false,,,,,,,,,UNKNOWN,UNKNOWN,,UNKNOWN,UNKNOWN,,true,false,false,false,false,false,false,false
WINDOW_MAX_MATCHES,MAX_2,LEAGUE,AUT,HOME,2025,2017,2024,8,1305,192,true,0.3954,0.42188,0.42664,0.40342,-3.124,1.846,-16.693,-2.901,NEGATIVE,POSITIVE,false,NEGATIVE,NEGATIVE,true,true,false,false,false,false,false,false,false
WINDOW_MAX_MATCHES,MAX_2,LEAGUE,AUT,DRAW,2025,2017,2024,8,1305,192,true,0.25441,0.26042,0.24318,0.27124,1.122,-1.083,0.294,-10.63,POSITIVE,NEGATIVE,false,POSITIVE,NEGATIVE,false,true,false,false,false,false,false,false,false
WINDOW_MAX_MATCHES,MAX_2,LEAGUE,AUT,AWAY,2025,2017,2024,8,1305,192,true,0.35019,0.31771,0.33017,0.32534,2.002,-0.763,-5.267,-1.766,POSITIVE,NEGATIVE,false,NEGATIVE,NEGATIVE,true,true,false,false,false,false,false,false,false
WINDOW_MAX_MATCHES,MAX_2,LEAGUE,AUT,OVER25,2025,2017,2024,8,0,0,false,,,,,,,,,UNKNOWN,UNKNOWN,,UNKNOWN,UNKNOWN,,true,false,false,false,false,false,false,false
WINDOW_MAX_MATCHES,MAX_2,LEAGUE,AUT,UNDER25,2025,2017,2024,8,0,0,false,,,,,,,,,UNKNOWN,UNKNOWN,,UNKNOWN,UNKNOWN,,true,false,false,false,false,false,false,false
WINDOW_MAX_MATCHES,MAX_2,LEAGUE,B1,HOME,2019,2017,2018,2,0,232,false,,0.48276,,0.45322,,2.954,,-3.543,UNKNOWN,POSITIVE,,UNKNOWN,NEGATIVE,,true,false,false,false,false,false,false,false
WINDOW_MAX_MATCHES,MAX_2,LEAGUE,B1,DRAW,2019,2017,2018,2,0,232,false,,0.21983,,0.23633,,-1.65,,-14.642,UNKNOWN,NEGATIVE,,UNKNOWN,NEGATIVE,,true,false,false,false,false,false,false,false
WINDOW_MAX_MATCHES,MAX_2,LEAGUE,B1,AWAY,2019,2017,2018,2,0,232,false,,0.29741,,0.31045,,-1.304,,-14.754,UNKNOWN,NEGATIVE,,UNKNOWN,NEGATIVE,,true,false,false,false,false,false,false,false
WINDOW_MAX_MATCHES,MAX_2,LEAGUE,B1,OVER25,2019,2017,2018,2,0,232,false,,0.56466,,0.57437,,-0.971,,-6.914,UNKNOWN,NEGATIVE,,UNKNOWN,NEGATIVE,,true,false,false,false,false,false,false,false
WINDOW_MAX_MATCHES,MAX_2,LEAGUE,B1,UNDER25,2019,2017,2018,2,0,232,false,,0.43534,,0.42563,,0.971,,-1.983,UNKNOWN,POSITIVE,,UNKNOWN,NEGATIVE,,true,false,false,false,false,false,false,false
WINDOW_MAX_MATCHES,MAX_2,LEAGUE,B1,HOME,2020,2017,2019,3,232,54,true,0.48276,0.38889,0.45322,0.41431,2.954,-2.542,-3.543,-7.019,POSITIVE,NEGATIVE,false,NEGATIVE,NEGATIVE,true,true,false,false,false,false,false,false,false
WINDOW_MAX_MATCHES,MAX_2,LEAGUE,B1,DRAW,2020,2017,2019,3,232,54,true,0.21983,0.2037,0.23633,0.24299,-1.65,-3.929,-14.642,-17.556,NEGATIVE,NEGATIVE,true,NEGATIVE,NEGATIVE,true,true,false,false,false,false,false,false,false
WINDOW_MAX_MATCHES,MAX_2,LEAGUE,B1,AWAY,2020,2017,2019,3,232,54,true,0.29741,0.40741,0.31045,0.3427,-1.304,6.471,-14.754,17.741,NEGATIVE,POSITIVE,false,NEGATIVE,POSITIVE,false,true,false,false,false,false,false,false,false
WINDOW_MAX_MATCHES,MAX_2,LEAGUE,B1,OVER25,2020,2017,2019,3,232,54,true,0.56466,0.57407,0.57437,0.5584,-0.971,1.568,-6.914,-2.741,NEGATIVE,POSITIVE,false,NEGATIVE,NEGATIVE,true,true,false,false,false,false,false,false,false
WINDOW_MAX_MATCHES,MAX_2,LEAGUE,B1,UNDER25,2020,2017,2019,3,232,54,true,0.43534,0.42593,0.42563,0.4416,0.971,-1.568,-1.983,-8.907,POSITIVE,NEGATIVE,false,NEGATIVE,NEGATIVE,true,true,false,false,false,false,false,false,false
WINDOW_MAX_MATCHES,MAX_2,LEAGUE,B1,HOME,2021,2017,2020,4,286,236,true,0.46503,0.4322,0.44587,0.4311,1.916,0.111,-4.199,-13.144,POSITIVE,NEUTRAL,false,NEGATIVE,NEGATIVE,true,true,false,false,false,false,false,false,false
WINDOW_MAX_MATCHES,MAX_2,LEAGUE,B1,DRAW,2021,2017,2020,4,286,236,true,0.21678,0.22881,0.23758,0.23892,-2.08,-1.01,-15.192,-10.682,NEGATIVE,NEGATIVE,true,NEGATIVE,NEGATIVE,true,true,false,false,false,false,false,false,false
WINDOW_MAX_MATCHES,MAX_2,LEAGUE,B1,AWAY,2021,2017,2020,4,286,236,true,0.31818,0.33898,0.31654,0.32999,0.164,0.899,-8.619,-13.877,NEUTRAL,POSITIVE,false,NEGATIVE,NEGATIVE,true,true,false,false,false,false,false,false,false
WINDOW_MAX_MATCHES,MAX_2,LEAGUE,B1,OVER25,2021,2017,2020,4,286,236,true,0.56643,0.54237,0.57135,0.56844,-0.492,-2.606,-6.126,-10.199,NEGATIVE,NEGATIVE,true,NEGATIVE,NEGATIVE,true,true,false,false,false,false,false,false,false
WINDOW_MAX_MATCHES,MAX_2,LEAGUE,B1,UNDER25,2021,2017,2020,4,286,236,true,0.43357,0.45763,0.42865,0.43156,0.492,2.606,-3.29,-0.462,POSITIVE,POSITIVE,true,NEGATIVE,NEGATIVE,true,true,false,false,false,false,false,false,false
WINDOW_MAX_MATCHES,MAX_2,LEAGUE,B1,HOME,2022,2017,2021,5,522,286,true,0.45019,0.42657,0.43919,0.43356,1.1,-0.699,-8.243,-10.867,POSITIVE,NEGATIVE,false,NEGATIVE,NEGATIVE,true,true,false,false,false,false,false,false,false
WINDOW_MAX_MATCHES,MAX_2,LEAGUE,B1,DRAW,2022,2017,2021,5,522,286,true,0.22222,0.22727,0.23819,0.2455,-1.596,-1.823,-13.153,-14.976,NEGATIVE,NEGATIVE,true,NEGATIVE,NEGATIVE,true,true,false,false,false,false,false,false,false
WINDOW_MAX_MATCHES,MAX_2,LEAGUE,B1,AWAY,2022,2017,2021,5,522,286,true,0.32759,0.34615,0.32262,0.32093,0.497,2.522,-10.996,0.0,POSITIVE,POSITIVE,true,NEGATIVE,NEUTRAL,false,true,false,false,false,false,false,false,false
WINDOW_MAX_MATCHES,MAX_2,LEAGUE,B1,OVER25,2022,2017,2021,5,522,286,true,0.55556,0.59091,0.57003,0.54684,-1.448,4.407,-7.967,1.934,NEGATIVE,POSITIVE,false,NEGATIVE,POSITIVE,false,true,false,false,false,false,false,false,false
WINDOW_MAX_MATCHES,MAX_2,LEAGUE,B1,UNDER25,2022,2017,2021,5,522,286,true,0.44444,0.40909,0.42997,0.45316,1.448,-4.407,-2.011,-15.339,POSITIVE,NEGATIVE,false,NEGATIVE,NEGATIVE,true,true,false,false,false,false,false,false,false
WINDOW_MAX_MATCHES,MAX_2,LEAGUE,B1,HOME,2023,2017,2022,6,808,312,true,0.44183,0.44551,0.4372,0.43317,0.463,1.234,-9.172,-2.779,POSITIVE,POSITIVE,true,NEGATIVE,NEGATIVE,true,true,false,false,false,false,false,false,false
WINDOW_MAX_MATCHES,MAX_2,LEAGUE,B1,DRAW,2023,2017,2022,6,808,312,true,0.22401,0.25962,0.24078,0.2415,-1.677,1.811,-13.798,0.237,NEGATIVE,POSITIVE,false,NEGATIVE,NEUTRAL,false,true,false,false,false,false,false,false,false
WINDOW_MAX_MATCHES,MAX_2,LEAGUE,B1,AWAY,2023,2017,2022,6,808,312,true,0.33416,0.29487,0.32202,0.32533,1.214,-3.046,-7.104,-21.721,POSITIVE,NEGATIVE,false,NEGATIVE,NEGATIVE,true,true,false,false,false,false,false,false,false
WINDOW_MAX_MATCHES,MAX_2,LEAGUE,B1,OVER25,2023,2017,2022,6,808,312,true,0.56807,0.54808,0.56183,0.56582,0.624,-1.775,-4.463,-8.753,POSITIVE,NEGATIVE,false,NEGATIVE,NEGATIVE,true,true,false,false,false,false,false,false,false
WINDOW_MAX_MATCHES,MAX_2,LEAGUE,B1,UNDER25,2023,2017,2022,6,808,312,true,0.43193,0.45192,0.43817,0.43418,-0.624,1.775,-6.729,-2.308,NEGATIVE,POSITIVE,false,NEGATIVE,NEGATIVE,true,true,false,false,false,false,false,false,false
WINDOW_MAX_MATCHES,MAX_2,LEAGUE,B1,HOME,2024,2017,2023,7,1120,311,true,0.44286,0.4373,0.43608,0.4354,0.678,0.19,-7.391,-7.547,POSITIVE,NEUTRAL,false,NEGATIVE,NEGATIVE,true,true,false,false,false,false,false,false,false
WINDOW_MAX_MATCHES,MAX_2,LEAGUE,B1,DRAW,2024,2017,2023,7,1120,311,true,0.23393,0.28939,0.24098,0.25124,-0.705,3.815,-9.888,7.322,NEGATIVE,POSITIVE,false,NEGATIVE,POSITIVE,false,true,false,false,false,false,false,false,false
WINDOW_MAX_MATCHES,MAX_2,LEAGUE,B1,AWAY,2024,2017,2023,7,1120,311,true,0.32321,0.27331,0.32294,0.31337,0.027,-4.005,-11.176,-20.232,NEUTRAL,NEGATIVE,false,NEGATIVE,NEGATIVE,true,true,false,false,false,false,false,false,false
WINDOW_MAX_MATCHES,MAX_2,LEAGUE,B1,OVER25,2024,2017,2023,7,1120,311,true,0.5625,0.51768,0.56294,0.54505,-0.044,-2.736,-5.658,-11.788,NEUTRAL,NEGATIVE,false,NEGATIVE,NEGATIVE,true,true,false,false,false,false,false,false,false
WINDOW_MAX_MATCHES,MAX_2,LEAGUE,B1,UNDER25,2024,2017,2023,7,1120,311,true,0.4375,0.48232,0.43706,0.45495,0.044,2.736,-5.497,-1.505,NEUTRAL,POSITIVE,false,NEGATIVE,NEGATIVE,true,true,false,false,false,false,false,false,false
WINDOW_MAX_MATCHES,MAX_2,LEAGUE,B1,HOME,2025,2017,2024,8,1431,311,true,0.44165,0.40514,0.43593,0.43211,0.572,-2.696,-7.425,-16.608,POSITIVE,NEGATIVE,false,NEGATIVE,NEGATIVE,true,true,false,false,false,false,false,false,false
WINDOW_MAX_MATCHES,MAX_2,LEAGUE,B1,DRAW,2025,2017,2024,8,1431,311,true,0.24598,0.25402,0.24321,0.25575,0.277,-0.173,-6.148,-8.032,POSITIVE,NEUTRAL,false,NEGATIVE,NEGATIVE,true,true,false,false,false,false,false,false,false
WINDOW_MAX_MATCHES,MAX_2,LEAGUE,B1,AWAY,2025,2017,2024,8,1431,311,true,0.31237,0.34084,0.32086,0.31215,-0.849,2.869,-13.144,0.495,NEGATIVE,POSITIVE,false,NEGATIVE,POSITIVE,false,true,false,false,false,false,false,false,false
WINDOW_MAX_MATCHES,MAX_2,LEAGUE,B1,OVER25,2025,2017,2024,8,1431,311,true,0.55276,0.49196,0.55905,0.53779,-0.629,-4.583,-6.99,-15.244,NEGATIVE,NEGATIVE,true,NEGATIVE,NEGATIVE,true,true,false,false,false,false,false,false,false
WINDOW_MAX_MATCHES,MAX_2,LEAGUE,B1,UNDER25,2025,2017,2024,8,1431,311,true,0.44724,0.50804,0.44095,0.46221,0.629,4.583,-4.63,2.1,POSITIVE,POSITIVE,true,NEGATIVE,POSITIVE,false,true,false,false,false,false,false,false,false
WINDOW_MAX_MATCHES,MAX_2,LEAGUE,D1,HOME,2019,2017,2018,2,0,306,false,,0.40196,,0.4417,,-3.974,,-12.605,UNKNOWN,NEGATIVE,,UNKNOWN,NEGATIVE,,true,false,false,false,false,false,false,false
WINDOW_MAX_MATCHES,MAX_2,LEAGUE,D1,DRAW,2019,2017,2018,2,0,306,false,,0.22222,,0.22727,,-0.505,,-4.369,UNKNOWN,NEGATIVE,,UNKNOWN,NEGATIVE,,true,false,false,false,false,false,false,false
WINDOW_MAX_MATCHES,MAX_2,LEAGUE,D1,AWAY,2019,2017,2018,2,0,306,false,,0.37582,,0.33103,,4.479,,7.732,UNKNOWN,POSITIVE,,UNKNOWN,POSITIVE,,true,false,false,false,false,false,false,false
WINDOW_MAX_MATCHES,MAX_2,LEAGUE,D1,OVER25,2019,2017,2018,2,0,306,false,,0.65033,,0.61693,,3.34,,0.108,UNKNOWN,POSITIVE,,UNKNOWN,NEUTRAL,,true,false,false,false,false,false,false,false
WINDOW_MAX_MATCHES,MAX_2,LEAGUE,D1,UNDER25,2019,2017,2018,2,0,306,false,,0.34967,,0.38307,,-3.34,,-14.085,UNKNOWN,NEGATIVE,,UNKNOWN,NEGATIVE,,true,false,false,false,false,false,false,false
WINDOW_MAX_MATCHES,MAX_2,LEAGUE,D1,HOME,2020,2017,2019,3,306,39,true,0.40196,0.4359,0.4417,0.45712,-3.974,-2.122,-12.605,5.897,NEGATIVE,NEGATIVE,true,NEGATIVE,POSITIVE,false,true,false,false,false,false,false,false,false
WINDOW_MAX_MATCHES,MAX_2,LEAGUE,D1,DRAW,2020,2017,2019,3,306,39,true,0.22222,0.28205,0.22727,0.23133,-0.505,5.072,-4.369,10.128,NEGATIVE,POSITIVE,false,NEGATIVE,POSITIVE,false,true,false,false,false,false,false,false,false
WINDOW_MAX_MATCHES,MAX_2,LEAGUE,D1,AWAY,2020,2017,2019,3,306,39,true,0.37582,0.28205,0.33103,0.31155,4.479,-2.95,7.732,-14.667,POSITIVE,NEGATIVE,false,POSITIVE,NEGATIVE,false,true,false,false,false,false,false,false,false
WINDOW_MAX_MATCHES,MAX_2,LEAGUE,D1,OVER25,2020,2017,2019,3,306,39,true,0.65033,0.69231,0.61693,0.61147,3.34,8.083,0.108,6.615,POSITIVE,POSITIVE,true,NEUTRAL,POSITIVE,false,true,false,false,false,false,false,false,false
WINDOW_MAX_MATCHES,MAX_2,LEAGUE,D1,UNDER25,2020,2017,2019,3,306,39,true,0.34967,0.30769,0.38307,0.38853,-3.34,-8.083,-14.085,-30.564,NEGATIVE,NEGATIVE,true,NEGATIVE,NEGATIVE,true,true,false,false,false,false,false,false,false
WINDOW_MAX_MATCHES,MAX_2,LEAGUE,D1,HOME,2021,2017,2020,4,345,234,true,0.4058,0.47436,0.44345,0.44424,-3.765,3.011,-10.513,8.214,NEGATIVE,POSITIVE,false,NEGATIVE,POSITIVE,false,true,false,false,false,false,false,false,false
